Physical Time (s),enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv1,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv2,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv3,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv4,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv5,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv6,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv7
1.64,-1.0186109649767905e-08,-2.9914134791516325e-08,-3.571199375999162e-08,-2.2563896267437136e-08,7.5794637635859049e-09,7.3074464027791984e-08,1.1799903080308082e-07
1.6425,3.743504146086761e-10,-1.7478896223196593e-08,-2.2769883037841049e-08,-1.230075597497357e-08,1.2085060132451499e-08,6.5807916119879609e-08,1.0365532913878461e-07
1.645,1.0013948809729996e-08,-6.1148802751046267e-09,-1.0908854605132107e-08,-2.8802825994632184e-09,1.6091816076168588e-08,5.8406863872490411e-08,8.9136009790173933e-08
1.6475,1.8639042300502904e-08,4.0673307856419996e-09,-2.5096826079614523e-10,5.5929133263381467e-09,1.9545049428263349e-08,5.0914637794220201e-08,7.4537346180865065e-08
1.65,2.6174721324440586e-08,1.2979209526332245e-08,9.1047818508808368e-09,1.3025972909479556e-08,2.2389376433075019e-08,4.3364552593898932e-08,5.9942666390543018e-08
1.6525,3.2562429900697426e-08,2.0549689113921172e-08,1.7076779088695279e-08,1.9337295380543436e-08,2.4569882862306519e-08,3.5782389121066251e-08,4.5426422329891846e-08
1.655,3.7762028338571549e-08,2.6730653082129673e-08,2.3608011115541139e-08,2.4465172404643176e-08,2.6038539346693931e-08,2.8186134419593773e-08,3.105293191322502e-08
1.6575,4.1755970162408275e-08,3.1502292259967448e-08,2.8671517728247748e-08,2.8373853616194502e-08,2.6763308804830588e-08,2.0592722921095952e-08,1.6882356778900091e-08
1.66,4.4550487112471521e-08,3.4870848629786552e-08,3.2266583770184808e-08,3.1054817603337188e-08,2.6738078021272931e-08,1.3027634592478568e-08,2.9797218961612731e-09
1.6625,4.617261496065921e-08,3.6865346416894348e-08,3.4416494600600438e-08,3.2520776307146699e-08,2.5975351557000788e-08,5.525372335566989e-09,-1.058559413032477e-08
1.665,4.666705631817515e-08,3.7535105181783702e-08,3.5166218249026438e-08,3.2804154481526653e-08,2.4501763682861555e-08,-1.875930648927552e-09,-2.3746371614745936e-08
1.6675,4.6093712490220586e-08,3.6948166588405473e-08,3.4581920320073659e-08,3.1949396536515987e-08,2.2342318778343983e-08,-9.148025360941903e-09,-3.644937096913445e-08
1.67,4.4530012250993391e-08,3.5195870132316801e-08,3.2756445950667361e-08,3.0024297417761907e-08,1.9532159673671045e-08,-1.6266932977509228e-08,-4.86517995730974e-08
1.6725,4.207127076015747e-08,3.2390923328549853e-08,2.9805676054204125e-08,2.712696441502032e-08,1.6140132086279901e-08,-2.3189097416474054e-08,-6.029530803729542e-08
1.675,3.8825551127502525e-08,2.8660664974066502e-08,2.5861873778886248e-08,2.3365956832511502e-08,1.2239165064267832e-08,-2.9880223699605204e-08,-7.1335164003276597e-08
1.6775,3.4911812023613354e-08,2.4145171752319643e-08,2.1072240915732897e-08,1.8862703729009202e-08,7.9070435277993847e-09,-3.6309636570689827e-08,-8.1734352426808549e-08
1.68,3.0455493134977683e-08,1.8990633095117363e-08,1.5590613186873116e-08,1.3747174680122948e-08,3.2281721130653321e-09,-4.2449286277000291e-08,-9.1463433652139493e-08
1.6825,2.5584755197481561e-08,1.3346784878265617e-08,9.5751996965662133e-09,8.1563841164099618e-09,-1.7083791142693614e-09,-4.827384747031106e-08,-1.0049956761602839e-07
1.685,2.0429371522078627e-08,7.3648628472765229e-09,3.1861498566715199e-09,2.2302183433131874e-09,-6.8086689983916816e-09,-5.3763620801846825e-08,-1.0882962503781513e-07
1.6875,1.51149870798482e-08,1.193270625832392e-09,-3.417190565179917e-09,-3.8906012668262294e-09,-1.1972605822598744e-08,-5.888526659268948e-08,-1.1642884830712478e-07
1.69,9.7681048816861804e-09,-5.0173690235137766e-09,-1.007268480910444e-08,-1.0061245959286009e-08,-1.7099542120031418e-08,-6.3608026124319897e-08,-1.2327845384240699e-07
1.6925,4.5119031039648966e-09,-1.1122943458824067e-08,-1.6625550457429011e-08,-1.6142333578302193e-08,-2.2088527042698128e-08,-6.7895628531827055e-08,-1.2935570652688581e-07
1.695,-5.4139934813007097e-10,-1.6993744197431281e-08,-2.293636059756892e-08,-2.2006921935099394e-08,-2.6845392468982422e-08,-7.171639768430507e-08,-1.3464275297032735e-07
1.6975,-5.2929206371398645e-09,-2.2514299455068926e-08,-2.8880507625751298e-08,-2.7541892789914794e-08,-3.1297606517295111e-08,-7.5063165053910436e-08,-1.3914651175509551e-07
1.7,-9.6501187950747236e-09,-2.7575584407665375e-08,-3.4339848944700352e-08,-3.2637229763929797e-08,-3.5365302278101645e-08,-7.7915001806642906e-08,-1.4285951323191432e-07
1.7025,-1.3533757760378743e-08,-3.208455650195771e-08,-3.9212537814513079e-08,-3.7200286748900469e-08,-3.8979860643919189e-08,-8.0253808447647811e-08,-1.4577621775495802e-07
1.705,-1.6883404277147009e-08,-3.59704340255103e-08,-4.3420175142653451e-08,-4.1158426185186814e-08,-4.2091860011946055e-08,-8.2071385525839206e-08,-1.47900238532305e-07
1.7075,-1.9657252746700498e-08,-3.9183467345069669e-08,-4.6907944163601529e-08,-4.4456045384120967e-08,-4.4658772482326676e-08,-8.3358243549664514e-08,-1.4923173682657066e-07
1.71,-2.1831003621110979e-08,-4.1694539195266875e-08,-4.9643508676719979e-08,-4.7061268735339583e-08,-4.6659403164565625e-08,-8.4124249938684661e-08,-1.4978791925987465e-07
1.7125,-2.3425424296442191e-08,-4.3523991617195051e-08,-5.1646917838783279e-08,-4.8990921881702915e-08,-4.8088198706691596e-08,-8.4345783093426397e-08,-1.4954242644699328e-07
1.715,-2.4401604020129492e-08,-4.4632692247832683e-08,-5.2871744126953864e-08,-5.0200630428904101e-08,-4.895257238650843e-08,-8.4093987113534064e-08,-1.4857485032683015e-07
1.7175,-2.4771107287314067e-08,-4.5024830715355283e-08,-5.3321138888007209e-08,-5.0690650470874358e-08,-4.9240917060341827e-08,-8.3351314645848557e-08,-1.4686667871739425e-07
1.72,-2.4561372716003608e-08,-4.4735266966009956e-08,-5.30385799225968e-08,-5.0488542772344648e-08,-4.8939521825249281e-08,-8.2059566482136006e-08,-1.4435275170281216e-07
1.7225,-2.3834375922966861e-08,-4.3851031596575231e-08,-5.2123056277268315e-08,-4.9680510833451604e-08,-4.8094686894157824e-08,-8.0213648228414292e-08,-1.4101488192810373e-07
1.725,-2.268460922137912e-08,-4.2487621883384933e-08,-5.0694102747946216e-08,-4.8383750140959588e-08,-4.6811444344414115e-08,-7.7876138771871134e-08,-1.3689989348964846e-07
1.7275,-2.1205702235101925e-08,-4.0744756313796061e-08,-4.8851149265438523e-08,-4.6696133716900519e-08,-4.5187600598307267e-08,-7.5106295455439712e-08,-1.3204864562938333e-07
1.73,-1.947305378882555e-08,-3.8699654364050749e-08,-4.6674514990732699e-08,-4.4692766965487329e-08,-4.3316654751077342e-08,-7.1988647000548957e-08,-1.2652137045577815e-07
1.7325,-1.7568812875665741e-08,-3.6444563362354437e-08,-4.4270593885151183e-08,-4.2461383313689234e-08,-4.1198173603887522e-08,-6.8422778880536242e-08,-1.2018777556915216e-07
1.735,-1.5576807420409192e-08,-3.4095276282809303e-08,-4.1769823952676401e-08,-4.0120048950448007e-08,-3.8914028545320357e-08,-6.4432993118662625e-08,-1.1304096158959891e-07
1.7375,-1.360047552307338e-08,-3.1777393805766478e-08,-3.9306059055620521e-08,-3.7799624672486019e-08,-3.6584643973984374e-08,-6.0102537212686142e-08,-1.0513628169315531e-07
1.74,-1.1735998075805484e-08,-2.95925844678771e-08,-3.6983593381227581e-08,-3.560147994780893e-08,-3.4300688986342441e-08,-5.5473647966570612e-08,-9.6492221397705496e-08
1.7425,-1.0065760458197798e-08,-2.762813674754925e-08,-3.4897603100244346e-08,-3.361246440274115e-08,-3.2115285059549925e-08,-5.0531675757196187e-08,-8.7074829158387742e-08
1.745,-8.6697902238862499e-09,-2.5981149248212653e-08,-3.3160199645836246e-08,-3.1935288115421732e-08,-3.0089840068203082e-08,-4.5267671094106905e-08,-7.6857822307131449e-08
1.7475,-7.6317003872441526e-09,-2.4760476204774249e-08,-3.1896042732186275e-08,-3.0689338806969718e-08,-2.8306905691317811e-08,-3.9693453882837757e-08,-6.5836291471896287e-08
1.75,-7.039517970435262e-09,-2.407906825991765e-08,-3.1231279201600548e-08,-3.0001096926046837e-08,-2.6872527417400786e-08,-3.3849915788102322e-08,-5.4039353411334024e-08
1.7525,-6.9847264977129927e-09,-2.4044936140311118e-08,-3.128370128021199e-08,-2.9989404927110179e-08,-2.5897431268854195e-08,-2.7795723965901485e-08,-4.1516417591083701e-08
1.755,-7.5460542626643504e-09,-2.4746001256125577e-08,-3.215031471364167e-08,-3.0751581234882698e-08,-2.5469356487203838e-08,-2.1577220481479996e-08,-2.8305889422392017e-08
1.7575,-8.7872529417181816e-09,-2.6253930254163673e-08,-3.3911781108549058e-08,-3.2368726854494377e-08,-2.5651710528607177e-08,-1.5226679948133269e-08,-1.4434178811210663e-08
1.76,-1.0754907637355374e-08,-2.8623289774782242e-08,-3.6630697297541034e-08,-3.4905450077131335e-08,-2.6493553327320122e-08,-8.7707260477839194e-09,7.516037673196906e-11
1.7625,-1.3480277154227472e-08,-3.1893236395420539e-08,-4.035328044856087e-08,-3.8414758497296437e-08,-2.8052298028055337e-08,-2.2565319880001186e-09,1.5172792784376795e-08
1.765,-1.6979047645423539e-08,-3.6085619504913895e-08,-4.5108489270676164e-08,-4.2931761411995155e-08,-3.0367528920989028e-08,4.2758172942341617e-09,3.0808914219589269e-08
1.7675,-2.1255609427145761e-08,-4.1208665200041552e-08,-5.0909440758448545e-08,-4.8477447916455408e-08,-3.3469478498836655e-08,1.0784587720943018e-08,4.6924223861956535e-08
1.77,-2.6306776447276618e-08,-4.7257221984821602e-08,-5.7750988791381501e-08,-5.5055275368263453e-08,-3.7374889026728902e-08,1.7233420108211325e-08,6.345739199261549e-08
1.7725,-3.2117742658896303e-08,-5.4210951669178927e-08,-6.5611645528997025e-08,-6.2652493161191878e-08,-4.2090466766339597e-08,2.3577517431614687e-08,8.0330440903755925e-08
1.775,-3.8662348753617718e-08,-6.2038038157674172e-08,-7.4458207003534987e-08,-7.1243281953543501e-08,-4.7606372259996057e-08,2.9783576734111406e-08,9.747039504545183e-08
1.7775,-4.5898472551716998e-08,-7.0688768320579482e-08,-8.4238575615267777e-08,-8.0784390844986968e-08,-5.3905435690376475e-08,3.5805622902966995e-08,1.1478363749630117e-07
1.78,-5.376590612485618e-08,-8.009262338229237e-08,-9.487788427849554e-08,-9.120861886094108e-08,-6.0944420223387147e-08,4.1616083387374931e-08,1.3218728059712001e-07
1.7825,-6.219105508629097e-08,-9.016477992654927e-08,-1.0628602053040585e-07,-1.0243376558097667e-07,-6.8670815748681434e-08,4.7188974459805719e-08,1.4959394748086762e-07
1.785,-7.1095259283231978e-08,-1.0081440768547585e-07,-1.1836392577778412e-07,-1.1436826412928501e-07,-7.7026889774190324e-08,5.2495506757681656e-08,1.6690803769054925e-07
1.7875,-8.0395144464393734e-08,-1.1194326676275777e-07,-1.3100275217391738e-07,-1.2690966971543289e-07,-8.5943343830904346e-08,5.751197532061651e-08,1.8403349079817862e-07
1.79,-9.0001357206626975e-08,-1.234431210690939e-07,-1.4407951139183006e-07,-1.3994027232745447e-07,-9.533504729462548e-08,6.2224803682688111e-08,2.0088155414418839e-07
1.7925,-9.9817164525655689e-08,-1.3519599573488533e-07,-1.5746133110465502e-07,-1.5333157704467449e-07,-1.0511171328649833e-07,6.6616569101198644e-08,2.1735752889170331e-07
1.795,-1.0973899921156998e-07,-1.4707723054062188e-07,-1.7100776345131451e-07,-1.6694646875666525e-07,-1.1517568471129881e-07,7.0669785593309229e-08,2.3336440363039284e-07
1.7975,-1.196610625585422e-07,-1.5896093423199128e-07,-1.8457805641370129e-07,-1.8064583846667856e-07,-1.2542428841991337e-07,7.4366412832202596e-08,2.4880239375116783e-07
1.8,-1.2947719372898133e-07,-1.7072090623263452e-07,-1.9802946755717373e-07,-1.9428727146831549e-07,-1.3574998401201734e-07,7.7690073147599094e-08,2.6357088503696923e-07
1.8025,-1.3907909086974548e-07,-1.822275933185271e-07,-2.1121333312229355e-07,-2.0772141969005132e-07,-1.4603870015715296e-07,8.0627241195432364e-08,2.7756540332965836e-07
1.805,-1.4836637757294162e-07,-1.9335856672053214e-07,-2.2398750856440444e-07,-2.2080438059730995e-07,-1.561811923025113e-07,8.3162481562075246e-08,2.9068038805532939e-07
1.8075,-1.5722814774636315e-07,-2.0397691423485797e-07,-2.3619291191534311e-07,-2.3337367347900331e-07,-1.6604118806316139e-07,8.5318543977524707e-08,3.0284223194945863e-07
1.81,-1.6555497995285378e-07,-2.1394809286466796e-07,-2.4767415732609655e-07,-2.4526991253512976e-07,-1.7549730229563261e-07,8.7085539736167305e-08,3.1394301845268147e-07
1.8125,-1.7323296111105456e-07,-2.2313866796278689e-07,-2.5827956276041748e-07,-2.5633658608153045e-07,-1.8442548281465536e-07,8.8457248337532686e-08,3.2388188995499437e-07
1.815,-1.8016434758048781e-07,-2.3143301745023037e-07,-2.6787701349178935e-07,-2.6643611167163558e-07,-1.9271986435261916e-07,8.9407402659782924e-08,3.3253998827786142e-07
1.8175,-1.8626317648246304e-07,-2.3872771099299422e-07,-2.7634605143190605e-07,-2.7544066613407819e-07,-2.002714977451193e-07,8.9932625574734571e-08,3.3982589942060378e-07
1.82,-1.9145311464452474e-07,-2.4493123739395809e-07,-2.8357974078274898e-07,-2.8323555059763806e-07,-2.069814352123485e-07,9.0028765185269385e-08,3.4565187074047666e-07
1.8225,-1.9566979856005145e-07,-2.4996494951010632e-07,-2.8948543277555955e-07,-2.8972035025124302e-07,-2.1276625222178841e-07,8.9680697196798715e-08,3.4992618144874956e-07
1.825,-1.988585158075177e-07,-2.5376225571046391e-07,-2.9398415059313033e-07,-2.9480816022344483e-07,-2.1755205666693196e-07,8.8880810204830155e-08,3.5257326663798937e-07
1.8275,-2.0097781292280044e-07,-2.5627348031703536e-07,-2.9701677163885679e-07,-2.9843165267599986e-07,-2.212788791068123e-07,8.7623957134914661e-08,3.5352969925689804e-07
1.83,-2.0199552459542371e-07,-2.5746027832630111e-07,-2.9853702493475547e-07,-3.0053611780177477e-07,-2.2389295623047079e-07,8.5917317770063936e-08,3.527550142237391e-07
1.8325,-2.0188967568460332e-07,-2.5729547968447257e-07,-2.9851033513521016e-07,-3.0107831481163625e-07,-2.2534710135975452e-07,8.3772275674062846e-08,3.5022427119920331e-07
1.835,-2.0064642793603985e-07,-2.5576124208194479e-07,-2.9691427374378611e-07,-3.0002746116523513e-07,-2.2559971508631126e-07,8.1212688796539547e-08,3.4593700854709904e-07
1.8375,-1.9826200323128514e-07,-2.5285364140525351e-07,-2.9374411170319613e-07,-2.973709083025583e-07,-2.2462546460204638e-07,7.8256284487885029e-08,3.3989638004668318e-07
1.84,-1.9474466767904582e-07,-2.4858405596824179e-07,-2.8901229162920171e-07,-2.9311361065982435e-07,-2.2241473985139851e-07,7.4925529558764902e-08,3.3212254440979343e-07
1.8425,-1.9011547698571756e-07,-2.4298001712476391e-07,-2.8275019252355665e-07,-2.8727990629006849e-07,-2.1897010278996919e-07,7.1248473117154317e-08,3.226513303844664e-07
1.845,-1.8440857437693097e-07,-2.360834942475218e-07,-2.7500446390075363e-07,-2.7990990979865869e-07,-2.1430630535883736e-07,6.7262866667389278e-08,3.1154228340073104e-07
1.8475,-1.7766943743403027e-07,-2.2795022275814519e-07,-2.6583735675786488e-07,-2.7105990044548877e-07,-2.0845302179908111e-07,6.300401409797606e-08,2.9886503509086654e-07
1.85,-1.6995458277886353e-07,-2.1864883067459407e-07,-2.5532569338052652e-07,-2.6080145845266579e-07,-2.0145228952174504e-07,5.8516821741566128e-08,2.8471499825902848e-07
1.8525,-1.6132775326183843e-07,-2.082554187208443e-07,-2.4355552653975868e-07,-2.4921648455354049e-07,-1.9335494765617093e-07,5.3840318748664549e-08,2.6919374377741845e-07
1.855,-1.5185653900245976e-07,-1.9685068311931955e-07,-2.3061780702629055e-07,-2.3639217556333958e-07,-1.8421383189576363e-07,4.9031297608050916e-08,2.5243609422967512e-07
1.8575,-1.4161929281847091e-07,-1.845281673045761e-07,-2.1661706558084351e-07,-2.2242991235846745e-07,-1.7409581698920845e-07,4.4139336250923476e-08,2.3458172715983842e-07
1.86,-1.3069858171009264e-07,-1.7138735555411375e-07,-2.0166544854634944e-07,-2.0743973157275795e-07,-1.6307567006270986e-07,3.9220272872090654e-08,2.1578948660344188e-07
1.8625,-1.1919092164051729e-07,-1.5754561370411451e-07,-1.8589868082848922e-07,-1.9155770212698528e-07,-1.5125091166235759e-07,3.4316085729631817e-08,1.9621448632422473e-07
1.865,-1.0720296256652912e-07,-1.4313243461545324e-07,-1.6946714727773228e-07,-1.7493561293339536e-07,-1.3872791497136637e-07,2.9475005003258148e-08,1.7602356217656885e-07
1.8675,-9.4845965683953317e-08,-1.2828127709809034e-07,-1.525234865819901e-07,-1.5772814815669858e-07,-1.2562230553487992e-07,2.4740976451852308e-08,1.5539060645714751e-07
1.87,-8.2228838248786265e-08,-1.1312347445812265e-07,-1.352175182596564e-07,-1.4008777296101547e-07,-1.1205015815452487e-07,2.0158323594435223e-08,1.3449347220334194e-07
1.8725,-6.9465884957212e-08,-9.7797245168939425e-08,-1.1770785455500558e-07,-1.2217732972171717e-07,-9.8136207906220892e-08,1.5774075982133472e-08,1.1351788634954241e-07
1.875,-5.6665193367429641e-08,-8.2432696547593463e-08,-1.0014286508513962e-07,-1.0414984690288113e-07,-8.400228320199836e-08,1.1632597288976357e-08,9.2653540126651254e-08
1.8775,-4.3936249815532196e-08,-6.7159811262779045e-08,-8.2670183300646166e-08,-8.6158884614829956e-08,-6.9768735782373707e-08,7.7802171808056682e-09,7.2091615403012639e-08
1.88,-3.1389117531034857e-08,-5.2109724546394107e-08,-6.5441175038102569e-08,-6.836322515808214e-08,-5.5563462857497326e-08,4.2532613896640729e-09,5.201397928486096e-08
1.8825,-1.9132153419164942e-08,-3.7413177922454428e-08,-4.8609308412118329e-08,-5.0925531089417002e-08,-4.1522276626220856e-08,1.0704930524602087e-09,3.2583256651344504e-08
1.885,-7.2689868752781568e-09,-2.3195022189644576e-08,-3.231953055621735e-08,-3.4000137080335683e-08,-2.7774360374546048e-08,-1.7500027351221004e-09,1.3957833728601725e-08
1.8875,4.1005178031531148e-09,-9.5755727462298724e-09,-1.671086628704947e-08,-1.7736230420818569e-08,-1.4445549878575946e-08,-4.1845854157392247e-09,-3.6967146377720495e-09
1.89,1.4884022928069585e-08,3.3337138025181645e-09,-1.9133259112215024e-09,-2.2743562475192932e-09,-1.6610071756375962e-09,-6.2280224639222117e-09,-2.0241210631472015e-08
1.8925,2.4994108916180876e-08,1.5428588335091902e-08,1.1950909727619231e-08,1.2251808104082137e-08,1.04603721313627e-08,-7.8734570754784348e-09,-3.5540693989461218e-08
1.895,3.4354965930505091e-08,2.6618401903817857e-08,2.4775399848952761e-08,2.5724543493490574e-08,2.1813519167662835e-08,-9.1052651656169901e-09,-4.9458908976826046e-08
1.8975,4.289833180945095e-08,3.6819567194205973e-08,3.6461435546539752e-08,3.8033596574163088e-08,3.2294596383504479e-08,-9.9243512646157127e-09,-6.1885049119467506e-08
1.9,5.0560447723534734e-08,4.5954049746236716e-08,4.6916748786612143e-08,4.9075300784077658e-08,4.1801055227233865e-08,-1.0350716347456555e-08,-7.2738462473568359e-08
1.9025,5.7287174576906131e-08,5.3957177348872249e-08,5.6065082426145769e-08,5.8762439897642747e-08,5.0245082935220397e-08,-1.0402481752535907e-08,-8.1947350540176559e-08
1.905,6.3039358285932622e-08,6.0783033788349482e-08,6.3851534599682888e-08,6.7029462256811065e-08,5.7557905803070009e-08,-1.0093816270675988e-08,-8.9449853055974101e-08
1.9075,6.7790583684843791e-08,6.639993684948281e-08,7.0237248522248376e-08,7.3827564835143567e-08,6.368652404875834e-08,-9.4305000190417768e-09,-9.5187390441500389e-08
1.91,7.152114511229164e-08,7.0782631725758175e-08,7.5189423135266422e-08,7.9114364337635644e-08,6.8575821543272854e-08,-8.4444902383891347e-09,-9.9142908395736705e-08
1.9125,7.4221181655848672e-08,7.3917838142881907e-08,7.8689166786249549e-08,8.2861913447039895e-08,7.2186446476701446e-08,-7.1679792934996476e-09,-1.0131390527029841e-07
1.915,7.5895635258858926e-08,7.5810889740942439e-08,8.0739583431041756e-08,8.5065723757878656e-08,7.4498757094407542e-08,-5.6317128574877769e-09,-1.0171134617324754e-07
1.9175,7.6559903461900219e-08,7.6480504693068916e-08,8.1361280650615132e-08,8.5741411650933129e-08,7.5509081955629791e-08,-3.8750300093542245e-09,-1.0037100010286889e-07
1.92,7.623968486232101e-08,7.5960009305536199e-08,8.0594237756431722e-08,8.4925129055397033e-08,7.5235365170930771e-08,-1.9198508606727769e-09,-9.7326185235630038e-08
