Physical Time (s),etp_right Monitor (kg-m/s^3): right_cv1,etp_right Monitor (kg-m/s^3): right_cv2,etp_right Monitor (kg-m/s^3): right_cv3,etp_right Monitor (kg-m/s^3): right_cv4,etp_right Monitor (kg-m/s^3): right_cv5,etp_right Monitor (kg-m/s^3): right_cv6,etp_right Monitor (kg-m/s^3): right_cv7
3.775,3.8683177694496062e-05,3.626276243163047e-05,3.2419205775442959e-05,2.6941233150635756e-05,2.0185355868091174e-05,1.048545416460341e-05,6.4759348289066182e-06
3.7775,3.8993506562891905e-05,3.6280792517612332e-05,3.2528682554437677e-05,2.6573585761114562e-05,1.9988885413074529e-05,1.0520436752046898e-05,6.3996757776380441e-06
3.78,3.937874841861418e-05,3.6304308710019133e-05,3.2618394973123677e-05,2.6122501306795319e-05,1.9734260913420197e-05,1.0537422616211453e-05,6.3222847498588169e-06
3.7825,3.982979340715897e-05,3.6320867867228201e-05,3.2656328048133743e-05,2.5588108761149893e-05,1.9427895588568789e-05,1.0538203063084344e-05,6.2442910303817573e-06
3.785,4.0336413810722913e-05,3.6315866120577027e-05,3.2605587323128903e-05,2.4972029926351132e-05,1.9068980297591238e-05,1.0524121646489336e-05,6.1664729555977084e-06
3.7875,4.0889133478288163e-05,3.6273983395406444e-05,3.2428617040070116e-05,2.4276337844023671e-05,1.8658944530663755e-05,1.0497155959333413e-05,6.089202695922076e-06
3.79,4.1476086298141546e-05,3.6179277109469344e-05,3.2081090401871773e-05,2.3506672494483892e-05,1.8200950440464065e-05,1.0455688392960889e-05,6.0126790303093208e-06
3.7925,4.2087623627402288e-05,3.601100663371449e-05,3.1537782346888133e-05,2.2670836598178606e-05,1.7699695097238199e-05,1.0396885073082273e-05,5.9375125234272605e-06
3.795,4.2713295890789832e-05,3.5749243979584683e-05,3.078125834169066e-05,2.1778525999638201e-05,1.7160526251875903e-05,1.032097167688154e-05,5.8644652650196554e-06
3.7975,4.3342964029316986e-05,3.5374988285098971e-05,2.9802291378691435e-05,2.0840555257080654e-05,1.6590896458186108e-05,1.0226677216683275e-05,5.7936406165465284e-06
3.8,4.3971107852905334e-05,3.4871518167957257e-05,2.8606342704655798e-05,1.9870194285921736e-05,1.5997716248365257e-05,1.0116202496595747e-05,5.7250160370803477e-06
3.8025,4.4589429965778431e-05,3.4225874794860877e-05,2.7218229613269241e-05,1.8882994757106128e-05,1.5389828493080457e-05,9.9917291364257664e-06,5.6591439023992041e-06
3.805,4.5193274602016269e-05,3.342847083955298e-05,2.5679811533215193e-05,1.789668443639233e-05,1.4776546496684414e-05,9.8553527192864901e-06,5.5971309155250052e-06
3.8075,4.5777824502043637e-05,3.2480123110794895e-05,2.4045905555504824e-05,1.693059336745505e-05,1.4167611975311025e-05,9.7087824589029352e-06,5.5389378559554204e-06
3.81,4.6337621698786297e-05,3.1389622096269864e-05,2.2380558707842339e-05,1.6005849868739941e-05,1.3573327620533252e-05,9.5543091823634074e-06,5.4848726137039194e-06
3.8125,4.6871209932319052e-05,3.0183010640663673e-05,2.0752472888094457e-05,1.5145174791423112e-05,1.3004805459471553e-05,9.394163681224133e-06,5.4349082928508372e-06
3.815,4.7373914194973136e-05,2.890253844656297e-05,1.9230365813000901e-05,1.4370906893215035e-05,1.2472705604089014e-05,9.230778900346959e-06,5.3890975263024572e-06
3.8175,4.7842933911266619e-05,2.7611897950742182e-05,1.787902078406931e-05,1.3703985524929254e-05,1.1987369285550146e-05,9.0668117156499102e-06,5.347746388528855e-06
3.82,4.8273440124476595e-05,2.6394533948751785e-05,1.675328590802285e-05,1.3164153590566965e-05,1.1559408078490344e-05,8.9043484157669794e-06,5.3095277902656922e-06
3.8225,4.866111195917224e-05,2.5348230329629378e-05,1.5901646572228787e-05,1.2767830525622576e-05,1.1197838826359738e-05,8.7458892919448269e-06,5.2766487483000265e-06
3.825,4.9001288696842447e-05,2.4576263483805917e-05,1.5357020668181883e-05,1.2525919476309373e-05,1.0912760170771138e-05,8.5938969822434172e-06,5.2492857873333584e-06
3.8275,4.9287914183835394e-05,2.4175460964305404e-05,1.5137177394284748e-05,1.2447861536910165e-05,1.0712665893710632e-05,8.4507638543656006e-06,5.2260422661675739e-06
3.83,4.9515357209091316e-05,2.4222148193369535e-05,1.5246573841190924e-05,1.2535160677877592e-05,1.0599573295830738e-05,8.3185682573422155e-06,5.2062363902391677e-06
3.8325,4.9678996916571708e-05,2.4760835654664986e-05,1.5670664722277321e-05,1.2783705393797374e-05,1.0577419650265469e-05,8.1992682620555195e-06,5.1906107830127705e-06
3.835,4.9773082006438084e-05,2.5788020158473429e-05,1.6381843254253037e-05,1.318669270148394e-05,1.0649544625747688e-05,8.0947267595269002e-06,5.1791406086317867e-06
3.8375,4.979232138891378e-05,2.7258429235887857e-05,1.7344503517194206e-05,1.3729266013686236e-05,1.0815772832557035e-05,8.007327497774635e-06,5.1707837138719876e-06
3.84,4.9734925907248796e-05,2.9076918291516227e-05,1.8510390467175609e-05,1.4395058632355099e-05,1.1071635211155907e-05,7.9386518668325423e-06,5.1656125774243249e-06
3.8425,4.9595865208103732e-05,3.1118045388149723e-05,1.9827292353842702e-05,1.5164037928188743e-05,1.1409671413431956e-05,7.8896342615371598e-06,5.163573817600184e-06
3.845,4.9375878335930545e-05,3.3241551719118094e-05,2.1239847961097648e-05,1.6014548639647838e-05,1.1825579887282357e-05,7.8625198730144496e-06,5.16413503191399e-06
3.8475,4.9072948707649292e-05,3.5299996678106165e-05,2.2696051056649262e-05,1.6921866228262194e-05,1.2307292894479658e-05,7.8562005484759081e-06,5.1670314633852214e-06
3.85,4.86892778983968e-05,3.7160098505482739e-05,2.4143371706891462e-05,1.7862798511268703e-05,1.2845964100985537e-05,7.8711350385443688e-06,5.1717274328500098e-06
3.8525,4.8226544110225519e-05,3.8717476059342679e-05,2.5540513785650238e-05,1.8818021401423268e-05,1.342801415098988e-05,7.9073591177463492e-06,5.1777858085146352e-06
3.855,4.7689546153583496e-05,3.9906522162799904e-05,2.6850023711428849e-05,1.9767738609559438e-05,1.403979810497426e-05,7.9650811410579695e-06,5.1855665804454244e-06
3.8575,4.7085524642011557e-05,4.0705793871713536e-05,2.804294042349289e-05,2.0694941111653189e-05,1.4669786944442961e-05,8.0435191390456002e-06,5.1948850680367134e-06
3.86,4.642379215713466e-05,4.1134204444411985e-05,2.9099860218160711e-05,2.1586340546210717e-05,1.5307527032084733e-05,8.1410337340384293e-06,5.2047972759756855e-06
3.8625,4.5715252765863143e-05,4.1245926436922629e-05,3.0008951064926047e-05,2.2431107776365885e-05,1.5940938403620631e-05,8.2561578573130521e-06,5.2155251948464155e-06
3.865,4.4973124526630033e-05,4.1102384355067264e-05,3.0766013886356139e-05,2.3221427797205365e-05,1.6559250898341781e-05,8.3869012466151642e-06,5.2278281027369642e-06
3.8675,4.4211421391708502e-05,4.0769927636357759e-05,3.1374250383035609e-05,2.3952174183731278e-05,1.7154217518080342e-05,8.5312508236273371e-06,5.2402805678392919e-06
3.87,4.3444875587215883e-05,4.0315247112316296e-05,3.1842766192418353e-05,2.4620261203164033e-05,1.7718083082939741e-05,8.686384819338153e-06,5.2513007575478161e-06
3.8725,4.2688642180547937e-05,3.9797977214042127e-05,3.2184145254148562e-05,2.5224617899641631e-05,1.8244649791693366e-05,8.8498058770434447e-06,5.2622022216592937e-06
3.875,4.1957691992798524e-05,3.9265165815283661e-05,3.2410958582861345e-05,2.5765582154080752e-05,1.8729227203549028e-05,9.0183235467327379e-06,5.2722759645557654e-06
3.8775,4.1265811104139534e-05,3.8750812304849836e-05,3.2541261567529415e-05,2.6243674416816903e-05,1.9166922725839139e-05,9.1892908151394713e-06,5.2809649068144742e-06
3.88,4.0626420567987995e-05,3.8277273249837538e-05,3.2595517883460497e-05,2.6660289186426815e-05,1.9554873238225097e-05,9.3597770050732616e-06,5.2892288748243389e-06
3.8825,4.0049341231591867e-05,3.7856372713655523e-05,3.2595268184380508e-05,2.7016154730070086e-05,1.9890352781080188e-05,9.5270749663519912e-06,5.2968656120710926e-06
3.885,3.9545140618591785e-05,3.7492854568899395e-05,3.2559720081431553e-05,2.7310679465176605e-05,2.0171697860462963e-05,9.6883300807846362e-06,5.3034347657520794e-06
3.8875,3.9121202141107347e-05,3.7187764275284493e-05,3.2505220511309233e-05,2.7541738837424099e-05,2.0398196502627257e-05,9.8409802325310877e-06,5.30878776232361e-06
3.89,3.8782249455864862e-05,3.6939245977631133e-05,3.2447487801913239e-05,2.770682812047185e-05,2.0568494962487412e-05,9.9828744615916916e-06,5.3130837711392206e-06
3.8925,3.8534718205043181e-05,3.6744129159360357e-05,3.2400555012817912e-05,2.7804306671872907e-05,2.0682188367790556e-05,1.0112306137037089e-05,5.316042211166178e-06
3.895,3.8381577827121556e-05,3.6598680342973206e-05,3.2375916248630665e-05,2.783081235987568e-05,2.0739975056119246e-05,1.022708195695878e-05,5.3180231315009724e-06
3.8975,3.8320514353139825e-05,3.6497119214408534e-05,3.2381367201004731e-05,2.7788046810870781e-05,2.0742760946029138e-05,1.0325479809577002e-05,5.3186663601820006e-06
3.9,3.8352512880027634e-05,3.6434160962451508e-05,3.2422256445674621e-05,2.7667591487385443e-05,2.068979876202872e-05,1.0406566727292055e-05,5.3182792296817238e-06
3.9025,3.8476750592546812e-05,3.6404093388416865e-05,3.2494609584934469e-05,2.7466454101660575e-05,2.0588549543617785e-05,1.0469641143681272e-05,5.3171616530552954e-06
3.905,3.8688970282608179e-05,3.6399925574496578e-05,3.2591334782706569e-05,2.7181492751848235e-05,2.0436254507714175e-05,1.0514237891859265e-05,5.3157479333586819e-06
3.9075,3.8984154554562329e-05,3.6413034462019642e-05,3.269539685476911e-05,2.6809112429275562e-05,2.0224794456397805e-05,1.0540609782827531e-05,5.3134998367967182e-06
3.91,3.9355965099558421e-05,3.6433060683820404e-05,3.2783941416884207e-05,2.6353371595933626e-05,1.9954497418178664e-05,1.0548452381499964e-05,5.3107972450094352e-06
3.9125,3.9794925773204914e-05,3.6447780213308563e-05,3.2825310970167265e-05,2.581398786267098e-05,1.9632151258637825e-05,1.0540321185927002e-05,5.3084939025242772e-06
3.915,4.029082449309589e-05,3.6442697131190165e-05,3.2781961385627564e-05,2.5192802402639628e-05,1.9256758838480117e-05,1.0517110816969802e-05,5.3063116626964793e-06
3.9175,4.0834195237414739e-05,3.6402092834560468e-05,3.2615302560814326e-05,2.4491687685611001e-05,1.8829832648921311e-05,1.0481635593406377e-05,5.3037556200057119e-06
3.92,4.1413737470038749e-05,3.6310324559445769e-05,3.2282072056833726e-05,2.3715522861487551e-05,1.8353929796205553e-05,1.043216871025864e-05,5.3004343035283153e-06
3.9225,4.2017744011191463e-05,3.6147053592169695e-05,3.175310607937874e-05,2.2872122358780159e-05,1.7834563295177185e-05,1.0366774656370152e-05,5.2967596418194005e-06
3.925,4.2637589883195342e-05,3.5890187415194289e-05,3.1009933697403357e-05,2.1970429406251779e-05,1.7276282947167319e-05,1.0284398232382858e-05,5.2930640190811163e-06
3.9275,4.3262926768654522e-05,3.5520301451732065e-05,3.0041328173096316e-05,2.1021173617002293e-05,1.6686785566196236e-05,1.0184484908063059e-05,5.2884960152515661e-06
3.93,4.3886864784429138e-05,3.5019866909067438e-05,2.8850467198224504e-05,2.0037436335620892e-05,1.6073219053126166e-05,1.006853975413846e-05,5.2839651334869391e-06
3.9325,4.4501835527018503e-05,3.4374744733530473e-05,2.7461054963319757e-05,1.903451231743721e-05,1.5444167999075104e-05,9.9390829660078407e-06,5.2792087710347308e-06
3.935,4.5102099541665237e-05,3.3575625436019486e-05,2.5914346837634787e-05,1.8029622374023628e-05,1.4809320734094582e-05,9.798329758226996e-06,5.2741290363453064e-06
3.9375,4.5683743827209878e-05,3.2620214014471681e-05,2.4265037558787829e-05,1.7042491142948133e-05,1.4179008991371596e-05,9.647902537964008e-06,5.2690980204418574e-06
3.94,4.6240818502902972e-05,3.1517944184300579e-05,2.2577718771042648e-05,1.6094575987536958e-05,1.3563554599871297e-05,9.4903159363354215e-06,5.2643774885721602e-06
3.9425,4.6771203364825105e-05,3.0292602674929318e-05,2.0921761188639052e-05,1.5208398614850704e-05,1.2973888608258566e-05,9.3278095308472154e-06,5.2600287373593961e-06
3.945,4.7272142645587715e-05,2.8987008403588398e-05,1.9366335907625619e-05,1.4406790899427568e-05,1.2421678553075975e-05,9.1626728053078549e-06,5.2561844946370201e-06
3.9475,4.7738586338031129e-05,2.7664379586814988e-05,1.7977455761890045e-05,1.3711408235927225e-05,1.1917648041427108e-05,8.9977768402783658e-06,5.2531855406376629e-06
3.95,4.8167720425355305e-05,2.6409396581525917e-05,1.6810588194857583e-05,1.3142727282018294e-05,1.1472386505921186e-05,8.8350079335411168e-06,5.2510613720999885e-06
3.9525,4.8554128366861496e-05,2.5320577803081255e-05,1.5915064077583638e-05,1.2718224364038322e-05,1.1095490894361438e-05,8.6771352801900958e-06,5.2499756544076521e-06
3.955,4.8893647863603721e-05,2.4501910737266267e-05,1.5325488610555987e-05,1.2449774988411048e-05,1.0797769991246648e-05,8.526721145382526e-06,5.2499799751893216e-06
3.9575,4.9179607858385938e-05,2.4053745999828177e-05,1.5061369300564816e-05,1.2347170295743878e-05,1.0587458761707973e-05,8.3860227077552037e-06,5.2511821070388765e-06
3.96,4.9406292765484308e-05,2.4054022805932819e-05,1.5128049586594457e-05,1.2413520569558944e-05,1.046704225296228e-05,8.257327407468918e-06,5.2536137235680312e-06
3.9625,4.9569257155872096e-05,2.455259796624487e-05,1.5514490660852555e-05,1.2644859301690962e-05,1.0441139031425414e-05,8.1425864494831129e-06,5.2573491538109472e-06
3.965,4.9663275688286045e-05,2.5548332048175983e-05,1.6193374061132813e-05,1.3034840355788641e-05,1.0512994459109539e-05,8.0434603772585567e-06,5.2625012706584129e-06
3.9675,4.9683149789098787e-05,2.6997850217389628e-05,1.7131348474761721e-05,1.3569198864133111e-05,1.0682789816023737e-05,7.9624294442354547e-06,5.2689426375653141e-06
3.97,4.962485060424314e-05,2.8806955715276871e-05,1.828073108421288e-05,1.4231937164846109e-05,1.0945832299262636e-05,7.90145115804443e-06,5.2767600415454657e-06
3.9725,4.9485870416839514e-05,3.0850690899059282e-05,1.9589235559799007e-05,1.5002431252675458e-05,1.1294303382980746e-05,7.8607166646783153e-06,5.2857430754342727e-06
3.975,4.9265454036138104e-05,3.2987467118774828e-05,2.1001728163885635e-05,1.585861808488929e-05,1.1723998825868959e-05,7.8428447524395714e-06,5.2956843198538934e-06
3.9775,4.8961987167938147e-05,3.5067639427118711e-05,2.2465008293777411e-05,1.6776084908274137e-05,1.222228031320031e-05,7.8471795074093214e-06,5.306309653385276e-06
3.98,4.8577538371543661e-05,3.6954365029881456e-05,2.3925886796484497e-05,1.7730894029890766e-05,1.2781031967032462e-05,7.8738252493021531e-06,5.3172535254730516e-06
3.9825,4.8113614427356092e-05,3.8539855981953211e-05,2.5340928155594138e-05,1.8702119520370802e-05,1.3384516019270717e-05,7.9225703553685808e-06,5.3293216699346353e-06
3.985,4.757492278376798e-05,3.975506071358256e-05,2.6672657023571648e-05,1.9670127792962467e-05,1.4019098015410088e-05,7.9935392896928241e-06,5.3425285539485895e-06
3.9875,4.6968577755521419e-05,4.0575635229126052e-05,2.7890232588071103e-05,2.0616887652724934e-05,1.4673238613471562e-05,8.0860456109084405e-06,5.356111267167664e-06
3.99,4.6303401679261894e-05,4.1018895061581051e-05,2.8972851112980342e-05,2.152829085611261e-05,1.5335802370648758e-05,8.1984883633560128e-06,5.3701658017550898e-06
3.9925,4.5591554000535521e-05,4.1138921424440577e-05,2.9907502455970819e-05,2.2393031841222852e-05,1.5993895090166196e-05,8.3293797421741151e-06,5.3845773968973482e-06
3.995,4.4844574224253684e-05,4.0997892839955114e-05,3.0688758724802327e-05,2.3203105653193115e-05,1.6636557367960984e-05,8.4765092673376916e-06,5.3987179602802811e-06
3.9975,4.4077228819335426e-05,4.066311472091161e-05,3.1318809957522832e-05,2.3952710724409169e-05,1.7254849922442878e-05,8.6375504630668272e-06,5.4124723173909579e-06
4.0,4.3303987478918353e-05,4.0202605042082874e-05,3.1806094030937848e-05,2.4638367023216435e-05,1.7841474115576335e-05,8.8096406553021647e-06,5.4257287069950919e-06
4.0025,4.2540254579391065e-05,3.9677493281389266e-05,3.2163197006640022e-05,2.5259319836873311e-05,1.8389435248783219e-05,8.9901094418027953e-06,5.4382831034220861e-06
4.005,4.1801625009253616e-05,3.9136432474663895e-05,3.2402823967231168e-05,2.5815438612099104e-05,1.8893788543666365e-05,9.1756673913167811e-06,5.4501013345828659e-06
4.0075,4.1102197313955824e-05,3.8615051866458559e-05,3.2543073163309656e-05,2.6307628618253623e-05,1.934963341959532e-05,9.3635141196708961e-06,5.4612802955317206e-06
4.01,4.0455188860551423e-05,3.8135543832470708e-05,3.260474467671183e-05,2.6737637966750975e-05,1.97544207749795e-05,9.5504719513997325e-06,5.4715281294948527e-06
4.0125,3.987230406433541e-05,3.7710459383749102e-05,3.2609696645968484e-05,2.7106856449556725e-05,2.0105207510876593e-05,9.7337421620734504e-06,5.4805821173033724e-06
4.015,3.9361724468660062e-05,3.7345034276173346e-05,3.257772088361773e-05,2.7414498059803302e-05,2.0400572840027188e-05,9.9104136245261755e-06,5.488385501612429e-06
4.0175,3.8932205734573521e-05,3.7040228601911168e-05,3.2525992427700672e-05,2.7658603485547669e-05,2.0639650221264838e-05,1.0077713965606156e-05,5.4947941182839953e-06
4.02,3.8588359752270248e-05,3.6794042262844307e-05,3.2470691207723828e-05,2.783674445924099e-05,2.0821500985030658e-05,1.0233426224990125e-05,5.4997460079310719e-06
4.0225,3.833783633144678e-05,3.660291653024238e-05,3.2426234074085301e-05,2.7947935900736841e-05,2.0945604414872386e-05,1.0375554171574635e-05,5.5031136387441409e-06
4.025,3.8183177272211406e-05,3.6463016651302563e-05,3.2405023984816797e-05,2.7988290218375032e-05,2.1013147729571313e-05,1.0501879030116188e-05,5.5050554638702357e-06
4.0275,3.8122547228998286e-05,3.6369104194049036e-05,3.2415073086238213e-05,2.7959793449099857e-05,2.102431872444911e-05,1.0610625769724167e-05,5.505586183613903e-06
4.03,3.8156096676969231e-05,3.6315721706501649e-05,3.2461770125988181e-05,2.7854333923152995e-05,2.0978770107987456e-05,1.0700678291774264e-05,5.5043339482040984e-06
4.0325,3.8282735131077008e-05,3.6297109237489566e-05,3.2542819732320856e-05,2.7668153231754789e-05,2.0883972113858757e-05,1.0771469122504559e-05,5.5013067550730585e-06
4.035,3.8500182240296015e-05,3.6306020934739837e-05,3.2651225115111281e-05,2.7399063393087966e-05,2.0737166715878761e-05,1.0822373116874122e-05,5.4967996561325091e-06
4.0375,3.8802159506964608e-05,3.6334434059278451e-05,3.2770298657663162e-05,2.7042226257939613e-05,2.0530595175025029e-05,1.0853591354765443e-05,5.4911449819538161e-06
4.04,3.9181883017389524e-05,3.6371884464970509e-05,3.2877666603796207e-05,2.6601536178558612e-05,2.0263870383626696e-05,1.0864935478603392e-05,5.4841048392537965e-06
4.0425,3.9630758049141862e-05,3.6406005739117708e-05,3.2941280585662494e-05,2.6076717913028205e-05,1.9943853640449291e-05,1.0858213931739267e-05,5.475552623648371e-06
4.045,4.0138054119983866e-05,3.6421898924133876e-05,3.2923335264541623e-05,2.5470140852546557e-05,1.9569452205429523e-05,1.0834785306969836e-05,5.4660997327550294e-06
4.0475,4.0693852255098699e-05,3.640390798406372e-05,3.278451472685723e-05,2.4782563361939144e-05,1.9142415039806479e-05,1.0798095545774657e-05,5.4556932472337844e-06
4.05,4.128679734476939e-05,3.6335476523618149e-05,3.2481762342206197e-05,2.4018358278218206e-05,1.866488173392446e-05,1.074632025655938e-05,5.4440623546273318e-06
4.0525,4.190632123267209e-05,3.619626026773126e-05,3.1982038967032563e-05,2.3184877724891599e-05,1.8141687889482102e-05,1.0678043211531235e-05,5.4316598356165385e-06
