Physical Time (s),enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv1,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv2,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv3,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv4,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv5,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv6,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv7
4.585,2.1811410501093228e-09,2.5699330514589102e-09,2.7874558772142059e-09,2.9664117956927494e-09,3.3024820228478355e-09,4.091368560403918e-09,4.7464475423422046e-09
4.5875,2.1840741529593693e-09,2.573518507742894e-09,2.7917309222328609e-09,2.9701318245872262e-09,3.3055921970118339e-09,4.0936564370008093e-09,4.745450885551074e-09
4.59,2.1868918132474177e-09,2.5769729754668576e-09,2.7958496485262639e-09,2.9737200612442713e-09,3.3085966544700076e-09,4.0958797558529104e-09,4.7445462908360066e-09
4.5925,2.189580890575457e-09,2.5802810742396507e-09,2.7997971256817938e-09,2.9771632125289411e-09,3.3114832856434703e-09,4.0980295902351668e-09,4.7437301353211285e-09
4.595,2.1921284955658354e-09,2.5834274543971549e-09,2.8035552729629771e-09,2.9804448867668862e-09,3.3142368694953771e-09,4.100090003175812e-09,4.7429924084711748e-09
4.5975,2.1945224249431023e-09,2.5863974547495297e-09,2.8071058354313102e-09,2.9835492911895685e-09,3.3168439803812652e-09,4.1020479796955752e-09,4.7423249438931784e-09
4.6,2.1967511012129063e-09,2.5891769220601842e-09,2.8104316098360715e-09,2.9864622238474855e-09,3.3192916943391838e-09,4.103892471155008e-09,4.7417201609537082e-09
4.6025,2.1988038671795751e-09,2.59175274161516e-09,2.8135175477000558e-09,2.9891703044527757e-09,3.3215679028685651e-09,4.105613212909738e-09,4.7411704846376569e-09
4.605,2.2006715346784475e-09,2.594113713846155e-09,2.8163520917233362e-09,2.9916631623007925e-09,3.3236634207996661e-09,4.1072031960407954e-09,4.7406710214542827e-09
4.6075,2.2023460418585525e-09,2.5962502615780802e-09,2.8189248539503639e-09,2.993932677842185e-09,3.325570624354256e-09,4.1086559544253941e-09,4.7402173153425191e-09
4.61,2.2038202788587111e-09,2.5981539607505618e-09,2.8212256121376964e-09,2.9959705185012378e-09,3.3272825793128884e-09,4.1099640809966217e-09,4.7398036187619932e-09
4.6125,2.2050881346774136e-09,2.5998172760348139e-09,2.8232452084991864e-09,2.9977680812737814e-09,3.3287919457095079e-09,4.1111186649091333e-09,4.7394216430342871e-09
4.615,2.2061442346050692e-09,2.6012333074473692e-09,2.8249760740135878e-09,2.9993182689384802e-09,3.3300927857901683e-09,4.112113898467852e-09,4.7390652182685448e-09
4.6175,2.2069844017514883e-09,2.6023965059198262e-09,2.8264110291197311e-09,3.0006133960520074e-09,3.3311774265584414e-09,4.11294473896212e-09,4.7387285998218615e-09
4.62,2.2076061514341256e-09,2.6033032162058398e-09,2.8275456434786748e-09,3.0016499681230709e-09,3.3320427925020115e-09,4.1136086810644881e-09,4.7384088246064606e-09
4.6225,2.2080076047193311e-09,2.6039506139020383e-09,2.8283761836838688e-09,3.0024253170480883e-09,3.3326864052506825e-09,4.1141040134975516e-09,4.7381008235164849e-09
4.625,2.2081890675747765e-09,2.6043381126812565e-09,2.8289014410139537e-09,3.0029388185763304e-09,3.3331076990879022e-09,4.1144290365512426e-09,4.7378023148509681e-09
4.6275,2.2081507838884191e-09,2.6044652070171153e-09,2.82912133872472e-09,3.0031915665571544e-09,3.33330724836859e-09,4.1145840084858024e-09,4.7375120850639826e-09
4.63,2.2078952320895697e-09,2.6043338250287481e-09,2.8290374714029394e-09,3.0031833242505125e-09,3.3332861781649479e-09,4.1145711939317399e-09,4.7372303914342953e-09
4.6325,2.2074250189398293e-09,2.6039462264377511e-09,2.8286509686828858e-09,3.0029157060178821e-09,3.3330450048741777e-09,4.1143906251755663e-09,4.7369545292589888e-09
4.635,2.2067442042822804e-09,2.6033062517125524e-09,2.8279652571539388e-09,3.0023909039472003e-09,3.3325856688234385e-09,4.1140427446211125e-09,4.7366816591379063e-09
4.6375,2.2058578422175938e-09,2.602418762587646e-09,2.8269852017711712e-09,3.0016124214224843e-09,3.3319104891015291e-09,4.1135280923297641e-09,4.7364080368252483e-09
4.64,2.2047715580293567e-09,2.601289327852235e-09,2.8257172427169485e-09,3.000586250889473e-09,3.3310251560343342e-09,4.112850524030618e-09,4.7361330545489247e-09
4.6425,2.2034915377542833e-09,2.5999242614839767e-09,2.8241659609310749e-09,2.9993155965295941e-09,3.3299324736552527e-09,4.1120120822938851e-09,4.7358538772349869e-09
4.645,2.2020254838927056e-09,2.5983316979970857e-09,2.8223399946919315e-09,2.9978081799685781e-09,3.3286395241625219e-09,4.111020529199571e-09,4.73557366533315e-09
4.6475,2.200382288045229e-09,2.5965213151837104e-09,2.8202505677399084e-09,2.9960744226147475e-09,3.3271560835096366e-09,4.1098858323202313e-09,4.7352993410254884e-09
4.65,2.1985719118050258e-09,2.5945041246228505e-09,2.8179071431999791e-09,2.994121528063923e-09,3.3254882556584399e-09,4.1086123394273052e-09,4.735029897044039e-09
4.6525,2.1966050957605844e-09,2.5922918650559574e-09,2.8153245455260944e-09,2.9919622404276207e-09,3.3236470576363218e-09,4.1072092650208187e-09,4.7347680381068662e-09
4.655,2.1944925666367014e-09,2.5898960364096851e-09,2.8125148978924565e-09,2.9896054083553768e-09,3.3216390421921998e-09,4.105681553032047e-09,4.7345103581697975e-09
4.6575,2.1922451872178637e-09,2.5873281406025729e-09,2.8094913921117737e-09,2.9870632718783788e-09,3.3194744970277346e-09,4.1040381347636454e-09,4.7342582971725652e-09
4.66,2.1898740504792524e-09,2.584600341905869e-09,2.8062669670067452e-09,2.9843465570101771e-09,3.317162751550219e-09,4.1022868337503542e-09,4.7340121835338567e-09
4.6625,2.1873912024794555e-09,2.581726377452538e-09,2.8028566031349249e-09,2.9814678926626315e-09,3.3147143487093953e-09,4.1004338897427417e-09,4.7337711501621276e-09
4.665,2.1848082348344982e-09,2.578719963320907e-09,2.7992765063647495e-09,2.9784413004921298e-09,3.312142104916893e-09,4.0984890703104431e-09,4.7335378841434203e-09
4.6675,2.1821377766094277e-09,2.5755958993873247e-09,2.7955417536816322e-09,2.9752786445608777e-09,3.3094567864068956e-09,4.0964631081892811e-09,4.7333158219087155e-09
4.67,2.1793920528175539e-09,2.572368265844476e-09,2.7916689954174986e-09,2.9719939197326415e-09,3.3066701414418924e-09,4.0943672779065747e-09,4.7331081517648864e-09
4.6725,2.1765829066677818e-09,2.5690507036425946e-09,2.7876736670233568e-09,2.9686005103895531e-09,3.3037929689113753e-09,4.0922096682896608e-09,4.7329145345334267e-09
4.675,2.1737234400111056e-09,2.5656585876631276e-09,2.7835757120593324e-09,2.965115425787952e-09,3.3008381862649718e-09,4.0899977364765663e-09,4.7327344480045598e-09
4.6775,2.1708257256214988e-09,2.562206353926248e-09,2.7793914470263505e-09,2.9615520999872195e-09,3.297817197712152e-09,4.0877367983824744e-09,4.732564432615032e-09
4.68,2.1679007700841659e-09,2.5587071045958263e-09,2.7751374960218804e-09,2.9579230513208769e-09,3.2947411281250595e-09,4.0854350035828149e-09,4.7324034029095559e-09
4.6825,2.164958639281262e-09,2.5551727643622923e-09,2.7708266765785975e-09,2.9542381953583241e-09,3.2916178023330228e-09,4.0830974215016829e-09,4.7322474515643153e-09
4.685,2.1620085684446946e-09,2.5516145936591542e-09,2.7664745170648258e-09,2.9505115821334646e-09,3.2884597787007911e-09,4.0807340802942788e-09,4.7320961743258778e-09
4.6875,2.1590594560452225e-09,2.5480437393341365e-09,2.7620928074102239e-09,2.9467538191454058e-09,3.2852764066600072e-09,4.0783524048107518e-09,4.7319474041146648e-09
4.69,2.1561195302760425e-09,2.5444707872692485e-09,2.7576975850490167e-09,2.9429787715075187e-09,3.2820794217899545e-09,4.0759617822942939e-09,4.7318017137666233e-09
4.6925,2.1531967081031326e-09,2.5409060201164676e-09,2.7533015455622915e-09,2.9391962104563789e-09,3.2788751724233223e-09,4.0735651827624148e-09,4.7316539467568121e-09
4.695,2.1502986979525976e-09,2.5373596456192758e-09,2.748919880977028e-09,2.9354179216676371e-09,3.2756717473362119e-09,4.0711669320945076e-09,4.7314991532329186e-09
4.6975,2.1474330853869397e-09,2.5338418729574121e-09,2.7445679480464611e-09,2.9316574645246689e-09,3.2724793538967677e-09,4.0687729888465129e-09,4.731334514416051e-09
4.7,2.1446072925827336e-09,2.5303626753242965e-09,2.7402579740397856e-09,2.9279248675475405e-09,3.2693060575977959e-09,4.066387377374453e-09,4.731155085752848e-09
4.7025,2.1418288859482283e-09,2.5269322136443371e-09,2.736004213110221e-09,2.9242331132906154e-09,3.2661628465278993e-09,4.0640178798806042e-09,4.7309598310570039e-09
4.705,2.1391045906286268e-09,2.5235596747702458e-09,2.7318195997188447e-09,2.9205953791616054e-09,3.2630615323673811e-09,4.0616715701578172e-09,4.7307465488537896e-09
4.7075,2.1364410934482068e-09,2.5202540294143683e-09,2.7277152480912893e-09,2.9170222624185798e-09,3.2600125656622002e-09,4.0593539006362802e-09,4.7305109096984602e-09
4.71,2.1338453837016822e-09,2.5170242518549746e-09,2.7237030124793411e-09,2.9135231349076512e-09,3.2570241914057945e-09,4.0570695061316394e-09,4.7302500260546742e-09
4.7125,2.1313240874897689e-09,2.5138788527924514e-09,2.7197951729510151e-09,2.9101068902797529e-09,3.2541022826427717e-09,4.0548211310362961e-09,4.7299601319212594e-09
4.715,2.1288833527000822e-09,2.510826060133932e-09,2.7160019112504561e-09,2.9067809955633151e-09,3.2512510427141851e-09,4.0526094712266924e-09,4.7296355170174797e-09
4.7175,2.1265277588210117e-09,2.5078725964279727e-09,2.7123330799025109e-09,2.9035532415579909e-09,3.2484758182533001e-09,4.05043546273985e-09,4.7292704811244836e-09
4.72,2.124262488083334e-09,2.5050256234447663e-09,2.7087997621539801e-09,2.9004339342887222e-09,3.2457849139076791e-09,4.0483042139427259e-09,4.7288630441082364e-09
4.7225,2.1220925848178837e-09,2.5022919958487348e-09,2.7054122368033697e-09,2.8974338819896526e-09,3.2431882545038968e-09,4.0462236586496983e-09,4.7284137313235519e-09
4.725,2.1200213282548443e-09,2.4996769050685902e-09,2.7021789652046115e-09,2.8945605016076885e-09,3.2406926223042754e-09,4.0441975265330157e-09,4.7279191994700569e-09
4.7275,2.118052538512665e-09,2.497186253241848e-09,2.6991091734714624e-09,2.8918222817671211e-09,3.2383055877583022e-09,4.0422330091748662e-09,4.727380507899026e-09
4.73,2.116190991300531e-09,2.4948268808589215e-09,2.6962120522022364e-09,2.8892280999530399e-09,3.2360346539410916e-09,4.0403381273692859e-09,4.7268013818717672e-09
4.7325,2.1144398137871246e-09,2.4926035637431986e-09,2.6934945687924816e-09,2.8867839811977796e-09,3.2338836909323274e-09,4.038514801182945e-09,4.7261802358675257e-09
4.735,2.1128035119010646e-09,2.4905220150010093e-09,2.6909637918475783e-09,2.8844955383967491e-09,3.2318565647733338e-09,4.0367633897279577e-09,4.7255150560626819e-09
4.7375,2.1112852809319651e-09,2.4885865425639405e-09,2.6886255131323102e-09,2.8823679440521235e-09,3.2299579308211848e-09,4.0350856341980406e-09,4.724805465485057e-09
4.74,2.1098897575253761e-09,2.4868027239274782e-09,2.6864853938890296e-09,2.8804062712067801e-09,3.2281920146685621e-09,4.0334847028838761e-09,4.724051728438863e-09
4.7425,2.1086206540201705e-09,2.4851753051964053e-09,2.6845486827663903e-09,2.8786136813209885e-09,3.2265609959047342e-09,4.0319606052281074e-09,4.7232536811707274e-09
4.745,2.1074828720847987e-09,2.4837105443013754e-09,2.682822967118376e-09,2.8769958071646507e-09,3.2250686961864371e-09,4.0305171929410563e-09,4.7224148091890153e-09
4.7475,2.1064812217819609e-09,2.4824147203901532e-09,2.681316462345813e-09,2.8755606895493623e-09,3.2237211462994372e-09,4.0291599806132643e-09,4.7215397252520164e-09
4.75,2.1056197276613605e-09,2.4812932081058741e-09,2.6800369259608427e-09,2.8743167274212166e-09,3.2225258817813242e-09,4.0278942513254518e-09,4.7206346108667932e-09
4.7525,2.1049031657214826e-09,2.48035191420915e-09,2.6789918810126446e-09,2.873272823054379e-09,3.2214917639831511e-09,4.0267280002914798e-09,4.7197095084465516e-09
4.755,2.104335450881971e-09,2.4795957434427903e-09,2.6781865013545884e-09,2.8724351090540755e-09,3.2206237527843829e-09,4.0256658322973705e-09,4.718769473923525e-09
4.7575,2.1039208024124273e-09,2.4790296030329551e-09,2.6776249593050495e-09,2.8718092740659018e-09,3.2199272816789425e-09,4.0247121326237946e-09,4.7178212042217037e-09
4.76,2.1036623523375831e-09,2.4786569606468816e-09,2.6773091843673794e-09,2.8713973054475904e-09,3.2194046680445436e-09,4.023868553739861e-09,4.7168691889096651e-09
4.7625,2.1035632673916253e-09,2.4784810105119835e-09,2.677241013520969e-09,2.8711995551888651e-09,3.2190577443218046e-09,4.0231368498113106e-09,4.715919287258768e-09
4.765,2.1036264771810654e-09,2.4785048149712403e-09,2.6774240882810507e-09,2.8712178874519854e-09,3.2188890507371072e-09,4.0225193005410386e-09,4.7149792145297446e-09
4.7675,2.1038547097524224e-09,2.4787316479043701e-09,2.6778597588605888e-09,2.8714536358808268e-09,3.2188985810157091e-09,4.0220169672171027e-09,4.7140548970553241e-09
4.77,2.1042506616087349e-09,2.4791646543021603e-09,2.6785504582034266e-09,2.871910417234665e-09,3.2190902738063283e-09,4.0216375924981252e-09,4.7131580611311707e-09
4.7725,2.1048161903971294e-09,2.4798056983859765e-09,2.6794972194726208e-09,2.8725900204811561e-09,3.2194666025600061e-09,4.0213868329603045e-09,4.7122989418022634e-09
4.775,2.1055527695459827e-09,2.4806561089773709e-09,2.6807022052985426e-09,2.8734953110438048e-09,3.2200308267362847e-09,4.0212692764595109e-09,4.7114871962120684e-09
4.7775,2.1064602549918669e-09,2.4817151526435622e-09,2.6821605416320481e-09,2.8746222104976102e-09,3.2207785523718669e-09,4.0212814292398342e-09,4.7107249205122213e-09
4.78,2.1075387914900874e-09,2.4829819169611894e-09,2.6838689703593226e-09,2.8759686399468314e-09,3.2217082415926706e-09,4.0214230071541214e-09,4.710017360707237e-09
4.7825,2.1087867553067986e-09,2.4844536240632485e-09,2.6858243407494145e-09,2.8775330573640861e-09,3.2228189325250894e-09,4.0216954110119991e-09,4.7093735536720981e-09
4.785,2.1102016478814218e-09,2.4861264036039487e-09,2.6880175192138588e-09,2.8793054074391457e-09,3.2241013079053064e-09,4.0220927938091423e-09,4.7087952332450698e-09
4.7875,2.1117797586275044e-09,2.4879953669357334e-09,2.6904398084999252e-09,2.8812753419710619e-09,3.2255463205773121e-09,4.0226101825532849e-09,4.7082844667028714e-09
4.79,2.1135165246008734e-09,2.4900548781618847e-09,2.693085601412562e-09,2.8834377889165295e-09,3.2271498221132703e-09,4.0232458918809366e-09,4.7078471776953485e-09
4.7925,2.1154065505816155e-09,2.4922983181439057e-09,2.6959445380733264e-09,2.8857864136748803e-09,3.2289069634322655e-09,4.023995856626666e-09,4.7074859939048401e-09
4.795,2.1174436033797429e-09,2.4947178327199339e-09,2.6990059925484896e-09,2.888315500934504e-09,3.230814171593645e-09,4.0248588172769014e-09,4.7072070570636338e-09
4.7975,2.1196209848337751e-09,2.4973046458976427e-09,2.70226061098912e-09,2.8910152162964539e-09,3.2328633966655897e-09,4.0258299712695808e-09,4.7070130839848242e-09
4.8,2.1219311207858968e-09,2.5000487599845989e-09,2.7056901019499017e-09,2.893866519537847e-09,3.235037405981604e-09,4.0268948643623591e-09,4.706896783818801e-09
4.8025,2.1243659292088316e-09,2.5029395932946129e-09,2.7092822113024555e-09,2.896857810294508e-09,3.2373268445357659e-09,4.0280462649848007e-09,4.706857560595912e-09
4.805,2.1269163736375814e-09,2.5059659696942962e-09,2.7130235475365925e-09,2.899974748976884e-09,3.2397198654196926e-09,4.0292757614734602e-09,4.7068936481614989e-09
4.8075,2.1295735122947647e-09,2.5091172104871907e-09,2.7168986117502643e-09,2.9032065436013387e-09,3.2422083078160743e-09,4.0305811953111601e-09,4.7070091460383467e-09
4.81,2.1323277058990492e-09,2.5123820870315796e-09,2.7208977815046631e-09,2.9065477145690574e-09,3.2447882825266779e-09,4.0319634957720062e-09,4.7072110338739889e-09
4.8125,2.13516914741703e-09,2.5157486792733235e-09,2.7250032180573232e-09,2.9099832331389453e-09,3.2474470702563527e-09,4.0334132410278712e-09,4.7074963968731132e-09
4.815,2.1380863305952301e-09,2.5192028745990563e-09,2.7291986276418213e-09,2.9134994105841326e-09,3.2501739008844407e-09,4.0349224835143147e-09,4.7078638866828648e-09
4.8175,2.1410670592966744e-09,2.522729934786196e-09,2.7334664088768409e-09,2.9170812796098598e-09,3.2529575414153657e-09,4.0364837539492052e-09,4.7083106843479243e-09
4.82,2.1440982533831368e-09,2.5263144364840995e-09,2.7377857188718653e-09,2.9207092182210134e-09,3.2557798097724748e-09,4.0380824494099854e-09,4.7088270946821697e-09
4.8225,2.1471660792760735e-09,2.5299401058993695e-09,2.7421416155257308e-09,2.9243699493904447e-09,3.2586294073187466e-09,4.0397099514155892e-09,4.7094098088967437e-09
4.825,2.1502555433335908e-09,2.5335890821562189e-09,2.7465104224704217e-09,2.9280421068314841e-09,3.2614876545537609e-09,4.0413509092639586e-09,4.7100480470413016e-09
4.8275,2.1533509840504003e-09,2.5372430057813005e-09,2.7508718587584636e-09,2.931708301113021e-09,3.2643397554381751e-09,4.0429952802690255e-09,4.7107354288018863e-09
4.83,2.1564366382365411e-09,2.5408839440772677e-09,2.7552068552326406e-09,2.9353525075474901e-09,3.2671735974380032e-09,4.0446368667652868e-09,4.7114690617479001e-09
4.8325,2.1594971003647074e-09,2.544494366887776e-09,2.7594927992212095e-09,2.9389560948473161e-09,3.2699746942343798e-09,4.046266062932068e-09,4.7122431616663809e-09
4.835,2.1625173168901849e-09,2.5480571783698982e-09,2.7637128699609293e-09,2.9425062000716302e-09,3.2727339979998113e-09,4.0478779744907484e-09,4.7130569024073062e-09
4.8375,2.1654825357565146e-09,2.5515550683546951e-09,2.7678472486721221e-09,2.945986077698944e-09,3.2754378727187386e-09,4.0494620383436566e-09,4.7139030848597979e-09
4.84,2.1683779992574541e-09,2.5549703842134334e-09,2.7718746372653598e-09,2.9493775579359121e-09,3.2780706377811521e-09,4.0510049049883186e-09,4.714770609639977e-09
4.8425,2.1711891123983103e-09,2.5582861224043249e-09,2.7757775426245501e-09,2.9526652857775091e-09,3.2806191416313769e-09,4.052495940379871e-09,4.7156501258613444e-09
4.845,2.1739016770530952e-09,2.5614861665878296e-09,2.7795368881289176e-09,2.9558296789154685e-09,3.283066440783389e-09,4.0539220570489836e-09,4.7165292053692548e-09
4.8475,2.1765021661144122e-09,2.5645552157958197e-09,2.7831345020129472e-09,2.9588548245076669e-09,3.2853988093504648e-09,4.0552734906446568e-09,4.7173987246068794e-09
4.85,2.1789778730242795e-09,2.5674787890561295e-09,2.7865545231348991e-09,2.9617289541652857e-09,3.2876077390493443e-09,4.0565444730444378e-09,4.7182547454809326e-09
4.8525,2.1813166805521296e-09,2.5702431862499948e-09,2.7897845080894898e-09,2.9644425816419523e-09,3.2896864257716054e-09,4.0577314676621121e-09,4.7190949530460269e-09
4.855,2.1835075380138267e-09,2.572836102347393e-09,2.7928090803985365e-09,2.9669848472233432e-09,3.2916272337690745e-09,4.0588305950259288e-09,4.7199165545765712e-09
4.8575,2.1855401382114334e-09,2.5752458408827335e-09,2.7956160939088586e-09,2.9693468776965622e-09,3.2934235389044936e-09,4.0598387163472614e-09,4.7207176218732518e-09
4.86,2.1874050213629001e-09,2.5774612009458582e-09,2.798193117404759e-09,2.971515975622817e-09,3.2950632619640722e-09,4.0607467684552253e-09,4.7214896730150319e-09
4.8625,2.1890934222543967e-09,2.5794718562452659e-09,2.8005284954175277e-09,2.9734824150514656e-09,3.2965374988945342e-09,4.0615497350015924e-09,4.7222277663313278e-09
