Physical Time (s),enthalpy_storage_vol Monitor (N): cv1,enthalpy_storage_vol Monitor (N): cv2,enthalpy_storage_vol Monitor (N): cv3,enthalpy_storage_vol Monitor (N): cv4,enthalpy_storage_vol Monitor (N): cv5,enthalpy_storage_vol Monitor (N): cv6,enthalpy_storage_vol Monitor (N): cv7
2.125,2.0926623458423738e-05,3.988671609125219e-05,6.5205500235858118e-05,9.3372466427361293e-05,0.00012955506761271597,0.00018916699882893579,0.00024710769857373693
2.1275,2.0912915667649836e-05,3.9772121592387917e-05,6.5035521672060872e-05,9.3232109883440852e-05,0.00012940460183102619,0.00018925029037693503,0.00024726837902880094
2.13,2.089953806835072e-05,3.9657365681360616e-05,6.4871708185209527e-05,9.3099568525539984e-05,0.00012925775349864109,0.0001893332795977988,0.00024742852059041355
2.1325,2.0886406886722255e-05,3.9543506179546707e-05,6.4715005257767752e-05,9.2975092787595895e-05,0.00012911394368785313,0.00018941590556015623,0.00024758812581937605
2.135,2.0873423351565645e-05,3.9431561897891127e-05,6.45662465961109e-05,9.2858856838393908e-05,0.00012897252213170618,0.00018949808474650541,0.00024774717286882173
2.1375,2.0860487801923482e-05,3.9322522171816983e-05,6.4426181163918417e-05,9.275097866356721e-05,0.00012883280223759005,0.00018957973065488213,0.00024790563397667815
2.14,2.0847501385617776e-05,3.9217370808269013e-05,6.4295475313693332e-05,9.265151391484188e-05,0.00012869406971570898,0.00018966075923977296,0.00024806348806813335
2.1425,2.0834367731875262e-05,3.9117078323113171e-05,6.4174709856531031e-05,9.2560458346932343e-05,0.00012855560415945663,0.00018974109418892863,0.00024822073530905009
2.145,2.0820992500014229e-05,3.9022586035803307e-05,6.4064373407285915e-05,9.247773295781444e-05,0.00012841668103581833,0.00018982065968402935,0.00024837737124951321
2.1475,2.0807282807651987e-05,3.8934786519102489e-05,6.3964849324906099e-05,9.2403171814045985e-05,0.00012827658349198935,0.00018989936501952274,0.00024853336699930887
2.15,2.0793153527306938e-05,3.8854488774113581e-05,6.3876424446027394e-05,9.2336534177349006e-05,0.00012813464053870947,0.00018997713512226914,0.00024868872296517053
2.1525,2.0778523618211514e-05,3.8782371713774882e-05,6.379927450266538e-05,9.2277485761456447e-05,0.00012799022794702584,0.00019005389072158734,0.00024884342721964931
2.155,2.0763320125203924e-05,3.8718950963319624e-05,6.373346312357319e-05,9.2225581559172325e-05,0.00012784278965347163,0.00019012955425229118,0.00024899747416641906
2.1575,2.0747478021404791e-05,3.8664542570750536e-05,6.3678926015015979e-05,9.218027048629367e-05,0.00012769185359227857,0.00019020404047030817,0.00024915083992980747
2.16,2.0730946469397728e-05,3.8619260186419485e-05,6.3635493653098444e-05,9.2140881258247036e-05,0.00012753704445363489,0.00019027725570615789,0.0002493034715864282
2.1625,2.0713691305316245e-05,3.8582998094430385e-05,6.3602867626519626e-05,9.2106649322611225e-05,0.00012737811917046864,0.00019034918839972857,0.00024945546805153399
2.165,2.0695692391634713e-05,3.8555457440870948e-05,6.3580598622748333e-05,9.2076633873960893e-05,0.0001272148846754522,0.00019041976178687568,0.00024960682379077451
2.1675,2.0676941568660245e-05,3.8536174018165388e-05,6.3568120178850323e-05,9.2049772915631941e-05,0.00012704727578796428,0.00019048890546591866,0.00024975753156965161
2.17,2.065743516046292e-05,3.8524536288567508e-05,6.3564732982271494e-05,9.202485498408212e-05,0.00012687529261563374,0.00019055651461445864,0.00024990754152975133
2.1725,2.0637193249233878e-05,3.8519859402471559e-05,6.3569680823827491e-05,9.2000626679960312e-05,0.00012669910452934175,0.0001906225805565502,0.00025005690609874673
2.175,2.0616248823261332e-05,3.8521394343076821e-05,6.3582106564147862e-05,9.1975703284173071e-05,0.00012651890859782488,0.00019068703870399632,0.00025020561188169796
2.1775,2.0594652401609535e-05,3.8528379050574323e-05,6.3601109309999572e-05,9.1948667666501846e-05,0.00012633498561223774,0.00019074984103581254,0.00025035365935857667
2.18,2.0572454713799538e-05,3.8540040098726931e-05,6.3625735657607343e-05,9.1918082457466307e-05,0.00012614764478993584,0.00019081091263530091,0.00025050101118674763
2.1825,2.0549727993320614e-05,3.8555634103853389e-05,6.365502360776273e-05,9.188256664885395e-05,0.00012595726004201315,0.00019087022239096764,0.00025064768467193015
2.185,2.0526550713032705e-05,3.8574443275380513e-05,6.3687991549379972e-05,9.1840820428108725e-05,0.00012576421773066867,0.00019092773596593411,0.00025079370073476256
2.1875,2.05030028686107e-05,3.859577615382132e-05,6.3723631734693176e-05,9.1791676859907426e-05,0.00012556889727653655,0.00019098340750468081,0.00025093905234410956
2.19,2.047916604786209e-05,3.8618973816404443e-05,6.3760912892109412e-05,9.1734162428054513e-05,0.00012537166966661775,0.00019103718644667705,0.00025108372890980814
2.1925,2.0455128254777519e-05,3.864341250216211e-05,6.3798794802124575e-05,9.1667582229070622e-05,0.00012517290693001245,0.00019108904831800251,0.00025122774918875566
2.195,2.0430975435962091e-05,3.8668491789717907e-05,6.3836183138828758e-05,9.1591523931785229e-05,0.00012497295598465434,0.00019113896068762931,0.00025137111742295126
2.1975,2.0406783695862607e-05,3.8693628053379713e-05,6.387191907558659e-05,9.150584732548812e-05,0.00012477211316050659,0.00019118687365064988,0.00025151382303718309
2.2,2.038265072405896e-05,3.8718250815017211e-05,6.3904803061657825e-05,9.1410724813700386e-05,0.00012457070907415969,0.00019123277847361055,0.00025165588346494539
2.2025,2.0358641653380067e-05,3.8741770649241308e-05,6.393353932129788e-05,9.1306548098403262e-05,0.00012436902368427873,0.00019127664498627331,0.00025179727470810842
2.205,2.03348249846496e-05,3.8763602521470414e-05,6.3956766585306432e-05,9.1193896425774979e-05,0.0001241673194401653,0.00019131844344557879,0.00025193795182273129
2.2075,2.0311284663063835e-05,3.8783175628541141e-05,6.3973096031902894e-05,9.1073515953960708e-05,0.00012396587883636764,0.00019135817902513302,0.00025207792120562992
2.21,2.0288093495544368e-05,3.8799904297808197e-05,6.3981122191729672e-05,9.0946227402841071e-05,0.00012376496988771528,0.00019139583093722985,0.0002522171475580341
2.2125,2.0265327540790968e-05,3.8813199951237787e-05,6.3979492302756712e-05,9.0812915567149477e-05,0.00012356487833219739,0.00019143139863724237,0.00025235563011788767
2.215,2.0243049354266861e-05,3.8822452806752077e-05,6.3966949355450539e-05,9.0674459036974183e-05,0.00012336586818133689,0.0001914648483862307,0.00025249332374680119
2.2175,2.0221313058224135e-05,3.8827050068492524e-05,6.3942409120217541e-05,9.0531729504555279e-05,0.00012316820916003114,0.00019149614638018183,0.0002526301860443686
2.22,2.0200175076498414e-05,3.8826380645706087e-05,6.390501190416974e-05,9.0385576744021556e-05,0.0001229721927443739,0.00019152527568892008,0.00025276619446358551
2.2225,2.017968444210131e-05,3.8819826783392667e-05,6.3854136299549178e-05,9.0236789996551786e-05,0.00012277809622598119,0.00019155219590772786,0.00025290128779050945
2.225,2.0159889149815568e-05,3.880679575360655e-05,6.3789446411033528e-05,9.0086118525315204e-05,0.00012258621686366613,0.00019157689068785075,0.00025303543681620927
2.2275,2.0140827400397183e-05,3.8786719507364913e-05,6.3710906570373958e-05,8.9934239570602407e-05,0.00012239685939124495,0.00019159934500804639,0.00025316860569366505
2.23,2.0122521678662875e-05,3.8759080064801183e-05,6.3618803461742518e-05,8.9781785365804277e-05,0.00012221029967666273,0.00019161953786598796,0.00025330073270085618
2.2325,2.0104989534093133e-05,3.8723459997534843e-05,6.351378285163264e-05,8.9629368965252304e-05,0.0001220268335783483,0.00019163748244903318,0.00025343178916011945
2.235,2.008823616861128e-05,3.8679558840358307e-05,6.3396827481005145e-05,8.9477578866797728e-05,0.000121846754436976,0.00019165318724465689,0.00025356171971407303
2.2375,2.0072257469084749e-05,3.8627232546345557e-05,6.3269246466365797e-05,8.9326990829712445e-05,0.00012167034264116478,0.00019166667639060385,0.0002536904757844561
2.24,2.005703720436454e-05,3.8566515692274172e-05,6.3132610518652687e-05,8.9178159245562502e-05,0.0001214978511653988,0.00019167798069009379,0.00025381799947999501
2.2425,2.0042554346711061e-05,3.8497646905556474e-05,6.2988678195752813e-05,8.9031614595377705e-05,0.00012132951916021807,0.00019168715338309343,0.00025394424850540422
2.245,2.0028781892408802e-05,3.8421069447752592e-05,6.2839296671502143e-05,8.888787640869478e-05,0.00012116554683193231,0.00019169425335328636,0.00025406917038887694
2.2475,2.0015690350661159e-05,3.8337411274438682e-05,6.2686314599822975e-05,8.8747471633294928e-05,0.00012100609342242336,0.00019169936025140405,0.00025419273584763958
2.25,2.0003217298447192e-05,3.8247460998025779e-05,6.2531480371164099e-05,8.8610847632385539e-05,0.00012085125633151524,0.00019170253505908658,0.00025431489831169711
2.2525,1.9991317223795699e-05,3.8152149622303659e-05,6.2376320440453821e-05,8.8478450338315483e-05,0.00012070111027085524,0.00019170385513987917,0.00025443560355914896
2.255,1.9979945726586764e-05,3.8052514071680123e-05,6.2222244169489967e-05,8.8350718895819941e-05,0.00012055568961342516,0.00019170342570471371,0.00025455482356279006
2.2575,1.9969035694314764e-05,3.7949645310320681e-05,6.2070498987403067e-05,8.8228056946320932e-05,0.00012041494569462648,0.00019170133914460786,0.00025467250814223679
2.26,1.9958516766335094e-05,3.7844678128736079e-05,6.1922213162559145e-05,8.8110854924591402e-05,0.00012027877103660117,0.00019169771064430147,0.00025478863962437385
2.2625,1.99483097094566e-05,3.7738754294054487e-05,6.1778386018734573e-05,8.7999451570476523e-05,0.00012014698105599878,0.00019169263250868679,0.00025490316014991309
2.265,1.9938334976441745e-05,3.7633014101464195e-05,6.1639926640536584e-05,8.7894158888130987e-05,0.00012001934040493679,0.00019168621200876113,0.00025501603629250698
2.2675,1.9928504249437117e-05,3.7528577231793258e-05,6.1507656613150237e-05,8.7795244965084942e-05,0.00011989553821210955,0.00019167853519080094,0.00025512721397149277
2.27,1.9918733869104078e-05,3.7426533664672481e-05,6.1382340454734001e-05,8.7702954006031272e-05,0.00011977521511296894,0.00019166969704463056,0.00025523665883372948
2.2725,1.9908937587852314e-05,3.7327955905183463e-05,6.126467616982307e-05,8.7617479121854656e-05,0.00011965795279570278,0.00019165977627127052,0.00025534433474449624
2.275,1.9899027954600251e-05,3.7233899025268375e-05,6.1155298363434307e-05,8.7538955764425978e-05,0.00011954327857487934,0.00019164883765791514,0.00025545019964483642
2.2775,1.9888925856805773e-05,3.7145399000944844e-05,6.1054781659960515e-05,8.7467475883881531e-05,0.00011943069329387098,0.00019163694751664717,0.00025555424394990342
2.28,1.9878544670618044e-05,3.7063434841062213e-05,6.0963607808739563e-05,8.7403050862634813e-05,0.00011931963729929914,0.00019162412003663172,0.00025565641383148454
2.2825,1.9867809721728457e-05,3.6988909262744456e-05,6.0882181941318196e-05,8.7345644289217719e-05,0.00011920954989609576,0.00019161037753055016,0.00025575669785381921
2.285,1.9856644527088758e-05,3.6922585939204698e-05,6.0810804172521599e-05,8.7295136014752531e-05,0.00011909984129175414,0.00019159570605198399,0.00025585506333921005
2.2875,1.9844979189844512e-05,3.6865043768063277e-05,6.07496669920932e-05,8.7251311316232134e-05,0.0001189899075180085,0.00019158006451466282,0.0002559514909641602
2.29,1.9832748077004364e-05,3.6816680562174386e-05,6.0698859765229538e-05,8.7213902146688157e-05,0.00011887918227028162,0.00019156341645239791,0.00025604595843715494
2.2925,1.9819916015301034e-05,3.6777664278524396e-05,6.0658386369021955e-05,8.7182548728330291e-05,0.00011876714788032616,0.00019154572736159776,0.00025613847679520981
2.295,1.9806448321120265e-05,3.6747912529466093e-05,6.0628113458986722e-05,8.7156755240660867e-05,0.0001186533171142135,0.00019152691424517777,0.0002562290131374092
2.2975,1.9792321990379e-05,3.672712094719127e-05,6.0607794319497226e-05,8.7135928024795477e-05,0.00011853728092619682,0.00019150687955638463,0.00025631754482978344
2.3,1.9777527358576842e-05,3.6714799147104802e-05,6.0597054572736815e-05,8.7119358998343332e-05,0.00011841871353006182,0.00019148551877277227,0.00025640406177228364
2.3025,1.9762069195139325e-05,3.6710312136982066e-05,6.0595399679808189e-05,8.7106212925831144e-05,0.00011829734595144599,0.00019146270477707157,0.0002564885461305655
2.305,1.9745967790116999e-05,3.671293106409746e-05,6.0602226486492985e-05,8.7095542686957213e-05,0.00011817298814960071,0.00019143830150269954,0.000256570988243221
2.3075,1.972925348049934e-05,3.6721869691655141e-05,6.0616831288976095e-05,8.7086291089578791e-05,0.00011804553142787902,0.00019141215618343634,0.00025665138245459316
2.31,1.9711970301898465e-05,3.6736324806692456e-05,6.0638429392861848e-05,8.707730931965071e-05,0.00011791495821323628,0.00019138410684329448,0.00025672972618190901
2.3125,1.9694172318261824e-05,3.6755495373271628e-05,6.0666166335846293e-05,8.7067367493996793e-05,0.0001177813105248929,0.00019135396558103446,0.00025680599825710559
2.315,1.9675922005747301e-05,3.6778610692159256e-05,6.0699145909746988e-05,8.7055219158785913e-05,0.00011764471788728217,0.00019132155175787132,0.00025688019989665643
2.3175,1.9657285458258737e-05,3.6804932380182869e-05,6.0736429602325843e-05,8.7039628174242852e-05,0.00011750535898982736,0.00019128667110732866,0.00025695232171885258
2.32,1.9638337474874079e-05,3.6833766395696029e-05,6.0777052788717392e-05,8.7019404470554232e-05,0.00011736346989774827,0.00019124913364506889,0.00025702236017937204
2.3225,1.9619153316681267e-05,3.6864458838025481e-05,6.0820017874212829e-05,8.6993449110159813e-05,0.00011721930997969459,0.00019120873533416807,0.00025709029317880731
2.325,1.9599810482447763e-05,3.6896410778151261e-05,6.0864316721875349e-05,8.6960850840994632e-05,0.00011707319677583358,0.00019116532129358882,0.00025715613357964802
2.3275,1.958040773311519e-05,3.6929037630600708e-05,6.0908895053246783e-05,8.6920850624221994e-05,0.00011692539626927526,0.00019111868460216505,0.00025721987959741464
2.33,1.9560999040079073e-05,3.6961757649571025e-05,6.0952621422953136e-05,8.6872934793524113e-05,0.00011677616755685338,0.0001910686152215707,0.00025728150290508454
2.3325,1.9541635682972276e-05,3.6994005149237365e-05,6.0994317366636646e-05,8.6816855450878473e-05,0.00011662577434772066,0.00019101493445281974,0.00025734098634541593
2.335,1.9522386850581456e-05,3.7025237874475697e-05,6.1032749337779396e-05,8.6752634445287944e-05,0.00011647448206494242,0.00019095748804238768,0.00025739832610456012
2.3375,1.9503324548429926e-05,3.7054917907120702e-05,6.1066618239248656e-05,8.6680521195014749e-05,0.00011632254662475351,0.00019089613620753085,0.00025745351948947074
2.34,1.9484511202760548e-05,3.7082496884956766e-05,6.1094564434539683e-05,8.6600946294471335e-05,0.00011617020937451784,0.00019083075349857464,0.00025750656222585724
2.3425,1.946599874549566e-05,3.7107406807930321e-05,6.1115187232252069e-05,8.6514466594009095e-05,0.00011601768650081995,0.00019076121334358185,0.00025755742362998618
2.345,1.9447836333654795e-05,3.7129069148778273e-05,6.1127113414113061e-05,8.642173691343795e-05,0.0001158651878523521,0.00019068740799605281,0.00025760607365235972
2.3475,1.9430076489458046e-05,3.7146904660595858e-05,6.1129066522620641e-05,8.632347558412153e-05,0.00011571293497655697,0.0001906092729735478,0.00025765251281192794
2.35,1.9412764771884977e-05,3.7160317675539496e-05,6.1119925199349501e-05,8.6220400905785943e-05,0.00011556112749795993,0.00019052674385715119,0.00025769669626415589
2.3525,1.9395946467069889e-05,3.7168716878322669e-05,6.109878334261086e-05,8.6113234901424884e-05,0.00011540998878837029,0.0001904397931742866,0.00025773860726978549
2.355,1.937967359668604e-05,3.7171511293227294e-05,6.1064983970700448e-05,8.600266271008598e-05,0.00011525973361236208,0.00019034839131100239,0.00025777821962509368
2.3575,1.9363959199977005e-05,3.7168085790679384e-05,6.101813666684189e-05,8.5889327475768254e-05,0.00011511058100948361,0.00019025252594006371,0.0002578155007296022
2.36,1.9348844118564088e-05,3.7157880504384177e-05,6.0958176264200198e-05,8.5773860244177277e-05,0.00011496278795442987,0.00019015224098544909,0.00025785044609309823
2.3625,1.9334362158645116e-05,3.7140375135704422e-05,6.0885358269830257e-05,8.5656844006947198e-05,0.00011481661138909364,0.00019004759766774536,0.00025788303444963426
2.365,1.9320523032844941e-05,3.7115105715368506e-05,6.0800268548026773e-05,8.553880506688213e-05,0.0001146723089188702,0.00018993866665371119,0.00025791324270860958
2.3675,1.93073208769145e-05,3.7081700014050407e-05,6.0703815512452244e-05,8.5420236825738469e-05,0.0001145301247973469,0.00018982552413070202,0.00025794103434710624
