Physical Time (s),ea_top Monitor (kg-m/s^3): top_cv1,ea_top Monitor (kg-m/s^3): top_cv2,ea_top Monitor (kg-m/s^3): top_cv3,ea_top Monitor (kg-m/s^3): top_cv4,ea_top Monitor (kg-m/s^3): top_cv5,ea_top Monitor (kg-m/s^3): top_cv6,ea_top Monitor (kg-m/s^3): top_cv7
1.2525,6.546321413430682e-10,8.5665283904223132e-10,3.5777165214738e-10,1.2597282978283358e-10,1.0783006459113752e-10,9.3954535151788712e-11,8.9632983008939187e-11
1.255,6.5529818933933705e-10,8.6009007424004921e-10,3.6250804485386376e-10,1.275567552615743e-10,1.0877447119797607e-10,9.52111019181267e-11,9.0895428500715536e-11
1.2575,6.5604555409397912e-10,8.6356689852080388e-10,3.6723461625511611e-10,1.290594120572724e-10,1.0961803105551877e-10,9.635674972894584e-11,9.2043334514572462e-11
1.26,6.5687692024382518e-10,8.6708578765133833e-10,3.7195276003995157e-10,1.3048253449019258e-10,1.1036275126521175e-10,9.7392444738303637e-11,9.3077253664032162e-11
1.2625,6.5779342708053172e-10,8.7064772719222961e-10,3.7666410983551149e-10,1.3182877780785076e-10,1.1101168809437777e-10,9.8320385725406571e-11,9.3999021943405804e-11
1.265,6.5879455059297617e-10,8.7425269640209768e-10,3.8137145920437068e-10,1.3310289311963895e-10,1.1157011178306022e-10,9.9145166790348925e-11,9.4812919213239024e-11
1.2675,6.5987802868702739e-10,8.7789920067816412e-10,3.8607815927605592e-10,1.3431119528366148e-10,1.1204497672872942e-10,9.9873234884063347e-11,9.5525115520811819e-11
1.27,6.6103944391281557e-10,8.8158391638890494e-10,3.9078774944995918e-10,1.3546097480286458e-10,1.1244436467959333e-10,1.0051232478785205e-10,9.6143115654909276e-11
1.2725,6.622721090150224e-10,8.8530180444684789e-10,3.9550407497043345e-10,1.3656061806391488e-10,1.1277760329669021e-10,1.0107155992803883e-10,9.6675844586007291e-11
1.275,6.6356702480229649e-10,8.890458741477865e-10,4.0023160863866121e-10,1.3761996860031141e-10,1.1305557732892106e-10,1.0156174372346222e-10,9.7133949906275923e-11
1.2775,6.6491295556238558e-10,8.9280691672537204e-10,4.0497447579408334e-10,1.3864927224102384e-10,1.1328963923790442e-10,1.0199424679999643e-10,9.7528675451713874e-11
1.28,6.6629672931952171e-10,8.9657398188900474e-10,4.0973617527578584e-10,1.3965877196294285e-10,1.1349120149370585e-10,1.0238058169791638e-10,9.7871431600852454e-11
1.2825,6.6770351663248677e-10,9.0033386062919303e-10,4.1451780755174044e-10,1.4065707470727986e-10,1.1367018766896639e-10,1.0273085043015609e-10,9.8172237050163038e-11
1.285,6.6911725669534299e-10,9.0407201966855655e-10,4.1932028863203197e-10,1.41653343530951e-10,1.1383718287321371e-10,1.0305586999863711e-10,9.8441833121337343e-11
1.2875,6.705206493429242e-10,9.0777237849980282e-10,4.2414334484856898e-10,1.4265597008211351e-10,1.1400213547846041e-10,1.033658653785863e-10,9.8690384481627242e-11
1.29,6.7189525819481346e-10,9.1141699300390719e-10,4.2898440295292385e-10,1.4367142977403206e-10,1.1417321958003549e-10,1.0366931756467353e-10,9.8926308636260557e-11
1.2925,6.7322166607276769e-10,9.1498706263447233e-10,4.3384103149380744e-10,1.4470660390835693e-10,1.1435911185073501e-10,1.0397522668242973e-10,9.9158544696667599e-11
1.295,6.7447955988112115e-10,9.1846244776704921e-10,4.3870915702803488e-10,1.457669960908568e-10,1.1456715350929368e-10,1.0429125936524486e-10,9.939469611547563e-11
1.2975,6.7564806925768339e-10,9.2182172317087387e-10,4.4358280721787576e-10,1.4685630708309962e-10,1.1480291009785752e-10,1.046233077015086e-10,9.9640585621519743e-11
1.3,6.7670624426955832e-10,9.2504312536409286e-10,4.4845497871426772e-10,1.4797714654228858e-10,1.1507089150722347e-10,1.0497621440965445e-10,9.9900988647903988e-11
1.3025,6.776333278412774e-10,9.2810478159807306e-10,4.5331744116329456e-10,1.4913079592671487e-10,1.1537430952859107e-10,1.0535353683348515e-10,1.0017938883918036e-10
1.305,6.7840901401395169e-10,9.3098418145717505e-10,4.5815916392103802e-10,1.5031568545502258e-10,1.1571355037222476e-10,1.0575601135381326e-10,1.0047646494885557e-10
1.3075,6.7901404364876815e-10,9.336591235987459e-10,4.6296790119658113e-10,1.5152885182342819e-10,1.1608765466170623e-10,1.0618303993619537e-10,1.0079156907255717e-10
1.31,6.7943047014054752e-10,9.3610815351699827e-10,4.6773022638149519e-10,1.527659090301735e-10,1.1649429004106252e-10,1.0663266546238873e-10,1.0112270534853808e-10
1.3125,6.7964168604055113e-10,9.3831061255230452e-10,4.7243154652872371e-10,1.540209467483291e-10,1.1692962651492526e-10,1.0710143732213867e-10,1.0146640561786972e-10
1.315,6.7963238383366028e-10,9.4024717009717588e-10,4.7705805102426663e-10,1.5528840971114823e-10,1.1739017386022292e-10,1.0758624522821738e-10,1.0181955705749957e-10
1.3175,6.7938844533500739e-10,9.4189972478398213e-10,4.8159587835480148e-10,1.5656208927354611e-10,1.178716906158566e-10,1.0808322150605788e-10,1.0217831232316591e-10
1.32,6.7889698790787239e-10,9.4325120993381401e-10,4.8603027258689279e-10,1.5783420904610741e-10,1.1836823636778882e-10,1.085867952281722e-10,1.025371364023117e-10
1.3225,6.781466447569968e-10,9.44285855683559e-10,4.9034728061405572e-10,1.5909705442870746e-10,1.1887375434630677e-10,1.0909128887270915e-10,1.0289041151807762e-10
1.325,6.7712770723584968e-10,9.4498955072374263e-10,4.9453286404015243e-10,1.6034231047269884e-10,1.1938137089684699e-10,1.0959022456148236e-10,1.0323174260490559e-10
1.3275,6.7583233287105144e-10,9.4535010060030222e-10,4.9857385457376373e-10,1.6156201707900875e-10,1.198843215704973e-10,1.1007725956104163e-10,1.0355489734896726e-10
1.33,6.742547268315923e-10,9.4535765743763481e-10,5.0245865178348993e-10,1.6274887909491676e-10,1.203762915732544e-10,1.1054653703607064e-10,1.0385416610278448e-10
1.3325,6.7239118894016638e-10,9.4500504330189372e-10,5.0617731706042888e-10,1.6389622794719873e-10,1.2085136096684991e-10,1.1099263522588515e-10,1.0412431188202672e-10
1.335,6.7024018572755648e-10,9.4428775562281125e-10,5.0972099091973596e-10,1.6499759663017673e-10,1.2130350780477505e-10,1.1141006299402178e-10,1.0436007519385046e-10
1.3375,6.6780273384084885e-10,9.4320414690586256e-10,5.1308290351329688e-10,1.6604777773743396e-10,1.2172762042765486e-10,1.1179426132471675e-10,1.045571699222703e-10
1.34,6.6508255257212238e-10,9.4175607106036689e-10,5.1625952867763393e-10,1.6704364814591576e-10,1.2212028616508298e-10,1.1214238976564249e-10,1.0471307213163523e-10
1.3425,6.6208581979926821e-10,9.3994883822610957e-10,5.192498121580064e-10,1.6798318052219144e-10,1.2247880237573531e-10,1.1245233377867667e-10,1.0482602062722623e-10
1.345,6.5882124669972884e-10,9.3779098047858369e-10,5.2205490554793613e-10,1.6886521462087815e-10,1.2280091203359645e-10,1.1272244150901351e-10,1.0489474507725012e-10
1.3475,6.5530019813612061e-10,9.3529421488345898e-10,5.2467815411702879e-10,1.6968953428308169e-10,1.2308486980232072e-10,1.1295158969179024e-10,1.0491852775968603e-10
1.35,6.5153674418924118e-10,9.324740612090052e-10,5.2712659769960407e-10,1.7045845534281683e-10,1.2333101513156719e-10,1.1314075880413894e-10,1.048987694826793e-10
1.3525,6.4754738113077928e-10,9.29349250753397e-10,5.2940955652734301e-10,1.7117528202159084e-10,1.2354025743146445e-10,1.1329151386991507e-10,1.0483747110752407e-10
1.355,6.4335089341430905e-10,9.2594156564091944e-10,5.3153847774461106e-10,1.7184419677485523e-10,1.2371398726097423e-10,1.1340590526694166e-10,1.0473712614382476e-10
1.3575,6.3896827068250307e-10,9.2227606410183343e-10,5.3352703625912217e-10,1.7247050977411685e-10,1.2385437232780388e-10,1.1348676336471829e-10,1.0460101185245962e-10
1.36,6.3442266534803516e-10,9.1838042857386787e-10,5.3539034081274012e-10,1.7305974054236255e-10,1.239635348877059e-10,1.1353687171085378e-10,1.0443235247490857e-10
1.3625,6.2973919505401311e-10,9.1428485000598524e-10,5.3714627750029692e-10,1.7361895247013646e-10,1.2404490604413708e-10,1.1356031837225386e-10,1.0423566299880145e-10
1.365,6.24944623494914e-10,9.1002159651169232e-10,5.388142463598656e-10,1.7415586416395623e-10,1.2410226819991571e-10,1.1356152514368989e-10,1.0401577424989309e-10
1.3675,6.2006692605113373e-10,9.056246562371586e-10,5.4041491274439228e-10,1.7467886250745136e-10,1.2413979463196528e-10,1.1354526349935729e-10,1.0377783728387118e-10
1.37,6.1513477453032643e-10,9.0112924092057385e-10,5.4197004218634291e-10,1.7519689706509189e-10,1.2416204194758158e-10,1.1351663989097921e-10,1.0352730417412979e-10
1.3725,6.1017693231336902e-10,8.9657112246057908e-10,5.4350200758673147e-10,1.7571909826288748e-10,1.2417366255692639e-10,1.1348080318524267e-10,1.0326962900032592e-10
1.375,6.0522162465439112e-10,8.9198576956159367e-10,5.4503316589054065e-10,1.7625434672647109e-10,1.2417902812758564e-10,1.1344258184659054e-10,1.0300991077663285e-10
1.3775,6.0029633967258766e-10,8.8740804019164875e-10,5.4658599788471599e-10,1.768117599630665e-10,1.2418269520851227e-10,1.1340694319392002e-10,1.0275335352371079e-10
1.38,5.9542747971949067e-10,8.8287143050038992e-10,5.48182235674676e-10,1.7739989624573982e-10,1.2418860454484925e-10,1.1337818539184897e-10,1.025044603823905e-10
1.3825,5.9064045892957589e-10,8.7840806608904059e-10,5.4984269358892164e-10,1.7802661193053393e-10,1.2419997050345967e-10,1.13359840342949e-10,1.022669393431901e-10
1.385,5.8595953124114396e-10,8.7404872601729164e-10,5.5158718197690739e-10,1.7869911439524536e-10,1.2421945165228998e-10,1.133548340479823e-10,1.0204387018171293e-10
1.3875,5.8140746941436405e-10,8.6982240122678179e-10,5.5343407803493712e-10,1.7942381981648804e-10,1.2424907796072201e-10,1.1336540742684211e-10,1.0183763408783389e-10
1.39,5.7700524122790428e-10,8.6575564802804699e-10,5.5539963383551343e-10,1.8020595830360147e-10,1.2428984719268998e-10,1.1339271276000912e-10,1.0164951105789389e-10
1.3925,5.7277205787664738e-10,8.618727942004926e-10,5.5749896035994445e-10,1.8105058369532383e-10,1.24342728849424e-10,1.1343781357545047e-10,1.0148069174612998e-10
1.395,5.6872501053881104e-10,8.5819591522902997e-10,5.5974667071415042e-10,1.8196305590915783e-10,1.2440916998045937e-10,1.1350218049240078e-10,1.0133277464977489e-10
1.3975,5.6487857241479628e-10,8.547445041733341e-10,5.6215650654297856e-10,1.829487771449241e-10,1.2449080165506381e-10,1.1358738749285061e-10,1.0120746520662282e-10
1.4,5.6124429322089893e-10,8.5153460540788627e-10,5.6474029169339537e-10,1.840122554931585e-10,1.2458847191930342e-10,1.1369414512454081e-10,1.0110560626300493e-10
1.4025,5.5783055239607402e-10,8.4857760357121461e-10,5.6750558054479779e-10,1.8515501791167819e-10,1.2470015148823724e-10,1.1382019631022898e-10,1.0102506517349689e-10
1.405,5.5464326162681353e-10,8.4588107542213478e-10,5.7045630164630435e-10,1.8637626100193024e-10,1.2482162585154733e-10,1.1396101720022144e-10,1.009614336765694e-10
1.4075,5.5168632947811187e-10,8.4344963853017477e-10,5.7359397987287354e-10,1.876740474419283e-10,1.2494786454615621e-10,1.1411119361550829e-10,1.0090940273592072e-10
1.41,5.4896153860295767e-10,8.4128512884746911e-10,5.7691834498044894e-10,1.8904606185619377e-10,1.2507387068950564e-10,1.1426528529164516e-10,1.0086363722120624e-10
1.4125,5.4646850889396487e-10,8.3938725431520809e-10,5.8042886799351736e-10,1.9049122687922232e-10,1.251962723271158e-10,1.1441940716613044e-10,1.0082035456051149e-10
1.415,5.442045560304506e-10,8.3775287629174811e-10,5.8412395667585643e-10,1.9200883590771773e-10,1.2531236048499191e-10,1.1457026034883723e-10,1.0077635792234945e-10
1.4175,5.4216448709103612e-10,8.3637573930813249e-10,5.8799938145064863e-10,1.9359700338303841e-10,1.2541849600529507e-10,1.1471350867468722e-10,1.0072741067914128e-10
1.42,5.4034140061444139e-10,8.3524737681717599e-10,5.9204946357745762e-10,1.9525371278927635e-10,1.2551121889563604e-10,1.1484489622268441e-10,1.0066933869490202e-10
1.4225,5.3872708325462761e-10,8.3435696588569085e-10,5.9626601384766852e-10,1.9697549434843543e-10,1.2558600209513648e-10,1.1495901359748259e-10,1.0059678532418911e-10
1.425,5.3731191296800563e-10,8.3369165281858542e-10,6.0063857421715261e-10,1.9875773524856176e-10,1.2563767365614855e-10,1.1504977518878837e-10,1.0050369388006115e-10
1.4275,5.3608503078202828e-10,8.3323708249180521e-10,6.0515625408873428e-10,2.0059685446341255e-10,1.2566256179057175e-10,1.1511255554261974e-10,1.0038544290783925e-10
1.43,5.3503442890535483e-10,8.3297811750248102e-10,6.0980905202371339e-10,2.0249172387405333e-10,1.2565980098503893e-10,1.1514550453427097e-10,1.0024016543435119e-10
1.4325,5.3414674322959623e-10,8.328982977678597e-10,6.1458661839935183e-10,2.044415381046089e-10,1.2562926258530787e-10,1.1514748766724182e-10,1.0006669076756667e-10
1.435,5.3340724273625694e-10,8.3297899360979169e-10,6.1947602771420312e-10,2.0644332429409672e-10,1.255689986526785e-10,1.1511554691033678e-10,9.9862020227088072e-11
1.4375,5.3280026897608939e-10,8.3319970740286073e-10,6.2446157346508295e-10,2.0849239502170565e-10,1.2547564589483505e-10,1.1504532742573348e-10,9.9621746132428075e-11
1.44,5.3230971927291671e-10,8.3353926054107043e-10,6.2952672754556943e-10,2.1058413874423002e-10,1.2534637438849075e-10,1.1493304119806553e-10,9.9342027828980923e-11
1.4425,5.319190934720278e-10,8.3397640488502609e-10,6.3465555741969345e-10,2.1271540739799855e-10,1.2518029505621555e-10,1.1477689890434738e-10,9.9021017636770663e-11
1.445,5.3161132447788576e-10,8.3448999840494781e-10,6.3983378931569579e-10,2.1488545176878715e-10,1.2497933693438048e-10,1.1457800117564719e-10,9.8659774224174978e-11
1.4475,5.3136860245581276e-10,8.3505825964864874e-10,6.4504699304390295e-10,2.1709377244520489e-10,1.2474598542295056e-10,1.1433809911697958e-10,9.8260029124563438e-11
1.45,5.3117256465898982e-10,8.3565828349817843e-10,6.5027899222801729e-10,2.1933853110435132e-10,1.2448160822875878e-10,1.1405792755141821e-10,9.782252311039464e-11
1.4525,5.3100465990266504e-10,8.3626710982804817e-10,6.5551337662147561e-10,2.2161806747713753e-10,1.2418796240214638e-10,1.1373870928337464e-10,9.7348520492905273e-11
1.455,5.3084631895467731e-10,8.3686170326728408e-10,6.6073327416909331e-10,2.2393069984486464e-10,1.2386704293415442e-10,1.1338202401239135e-10,9.6839701588350383e-11
1.4575,5.3067902001249482e-10,8.3741942449965966e-10,6.6592220126522433e-10,2.2627530843728999e-10,1.2352172814924868e-10,1.1299046611626157e-10,9.6298825824098311e-11
1.46,5.3048430954182154e-10,8.3791788997720864e-10,6.7106357424345747e-10,2.2865058938032074e-10,1.231550605872969e-10,1.1256691330400656e-10,9.5729016796323353e-11
1.4625,5.3024396021053699e-10,8.3833520113281304e-10,6.7614162861919301e-10,2.3105623169967334e-10,1.2277126816354624e-10,1.1211554600644435e-10,9.513478745743578e-11
1.465,5.2994024378767002e-10,8.3865022381488672e-10,6.8114187273237324e-10,2.3349345398733936e-10,1.2237608639680195e-10,1.116421528113305e-10,9.452233175903164e-11
1.4675,5.2955602548039895e-10,8.3884241344779307e-10,6.8605008384850399e-10,2.3596384041735752e-10,1.2197549232032712e-10,1.1115283844930946e-10,9.3898236283518607e-11
1.47,5.2907502173831938e-10,8.3889223411393769e-10,6.9085206349593919e-10,2.3846821566702207e-10,1.2157462934368471e-10,1.1065292701095589e-10,9.3268366154881665e-11
1.4725,5.284821522807277e-10,8.3878147961763292e-10,6.9553450514212357e-10,2.4100719970707618e-10,1.2117847147102331e-10,1.1014762629606897e-10,9.2638516399964263e-11
1.475,5.2776373626129641e-10,8.3849394878285376e-10,7.0008561308038617e-10,2.435816167564028e-10,1.2079210716511431e-10,1.096423283079999e-10,9.2014715327927161e-11
1.4775,5.2690764336361315e-10,8.3801550944338088e-10,7.0449461927048524e-10,2.4619227777385806e-10,1.204203400250918e-10,1.0914219780988157e-10,9.140277109829919e-11
1.48,5.2590362343061156e-10,8.3733455875948177e-10,7.0875266115257353e-10,2.4884147006286358e-10,1.200690665857529e-10,1.0865348314440307e-10,9.0809623246789403e-11
1.4825,5.2474351964733853e-10,8.364423305009748e-10,7.1285405768174875e-10,2.5153401462002172e-10,1.1974622458723244e-10,1.0818441528133892e-10,9.0244150311762739e-11
1.485,5.2342127852531786e-10,8.3533241928470464e-10,7.1679443075973411e-10,2.5427407915235667e-10,1.1945868188065391e-10,1.0774208141205929e-10,8.9714049133031682e-11
1.4875,5.2193301494437414e-10,8.3400053066173342e-10,7.2056967417799591e-10,2.5706383476951973e-10,1.1921092306602025e-10,1.0733113737778492e-10,8.9224529851772951e-11
1.49,5.2027730036862865e-10,8.3244499894626311e-10,7.2417654751015762e-10,2.5990481072641913e-10,1.1900634179008178e-10,1.069551193802939e-10,8.877959532264757e-11
1.4925,5.1845527296039122e-10,8.3066780408451127e-10,7.2761558401056811e-10,2.6280116219239171e-10,1.1885031744604428e-10,1.066194809809752e-10,8.8385072951244408e-11
1.495,5.1647031333418153e-10,8.2867435862769473e-10,7.3089052235974444e-10,2.6575805968190342e-10,1.1874872801157677e-10,1.0633008870940564e-10,8.8047096117136167e-11
1.4975,5.1432778948766315e-10,8.2647223934880929e-10,7.340056469321577e-10,2.6877961090397358e-10,1.1870571510413267e-10,1.0609094383999542e-10,8.7769793380300036e-11
1.5,5.1203537637903023e-10,8.2407113654325941e-10,7.369650628368032e-10,2.7186655369101726e-10,1.1872169216981951e-10,1.0590222950768182e-10,8.7553331974093487e-11
1.5025,5.0960340611260357e-10,8.21483783758516e-10,7.3977548336089338e-10,2.7502277086009587e-10,1.1879954672772039e-10,1.0576650729705174e-10,8.7400085775966133e-11
1.505,5.0704451039139288e-10,8.1872590245763824e-10,7.4244730811248951e-10,2.7825399447737856e-10,1.1894351299975827e-10,1.0568757607844978e-10,8.7313492086186074e-11
1.5075,5.0437286289018975e-10,8.1581534757326027e-10,7.4499134846222466e-10,2.8156333733402842e-10,1.1915478860199237e-10,1.0566610419921304e-10,8.7293697474995566e-11
1.51,5.0160395586026158e-10,8.1277144449931068e-10,7.4741829146372393e-10,2.8495303707744096e-10,1.1943329005777499e-10,1.0570139582574387e-10,8.7339301799644555e-11
1.5125,4.9875474143589753e-10,8.0961488909638276e-10,7.4974017929262018e-10,2.8842621081428417e-10,1.1977937702053462e-10,1.0579314323064982e-10,8.7449144969111586e-11
1.515,4.9584336733690157e-10,8.0636770057465868e-10,7.5197044345760724e-10,2.9198624665075292e-10,1.201932350603706e-10,1.0594079645155249e-10,8.7621678378535894e-11
1.5175,4.9288849486636893e-10,8.0305293376366316e-10,7.541236164385847e-10,2.9563578779379173e-10,1.2067408988183619e-10,1.0614280152376173e-10,8.7854217826942395e-11
1.52,4.899086862496917e-10,7.9969343462541587e-10,7.5621324399491176e-10,2.9937567991028279e-10,1.212192741313551e-10,1.063956607595857e-10,8.8142040304560929e-11
1.5225,4.8692242917493126e-10,7.9631143087358904e-10,7.5825103454888868e-10,3.0320416826929958e-10,1.2182330253717244e-10,1.0669304693662145e-10,8.847747964525582e-11
1.525,4.8394834376596661e-10,7.929288525151531e-10,7.6024774631525483e-10,3.0711847973163647e-10,1.2247952038377035e-10,1.0702747504356296e-10,8.8851650459110538e-11
1.5275,4.8100498190601505e-10,7.8956730612726714e-10,7.6221432288803722e-10,3.1111651082162048e-10,1.231819743474431e-10,1.0739215770045329e-10,8.9256331942833069e-11
1.53,4.7811017580919447e-10,7.8624770604802342e-10,7.6416193104272143e-10,3.1519676974656198e-10,1.2392546123612206e-10,1.0778105427323519e-10,8.9684030743908296e-11
1.5325,4.75280516180731e-10,7.8298952495532838e-10,7.6610027608842675e-10,3.193559278549013e-10,1.2470304068317983e-10,1.081864301879167e-10,9.0125587951562464e-11
