Physical Time (s),ep_right Monitor (kg-m/s^3): right_cv1,ep_right Monitor (kg-m/s^3): right_cv2,ep_right Monitor (kg-m/s^3): right_cv3,ep_right Monitor (kg-m/s^3): right_cv4,ep_right Monitor (kg-m/s^3): right_cv5,ep_right Monitor (kg-m/s^3): right_cv6,ep_right Monitor (kg-m/s^3): right_cv7
2.075,3.0899217341152349e-05,3.0667485254787298e-06,3.1136728131705695e-06,3.2656654987151803e-06,3.070725883658367e-06,-2.5397172156729665e-07,-2.7168661038412922e-08
2.0775,3.0892989282426501e-05,3.0604149899576055e-06,3.1546456898522027e-06,3.2535464165010413e-06,3.052263152192524e-06,-2.4971557026398784e-07,-2.6739237706065534e-08
2.08,3.088498903129224e-05,3.0752186065669663e-06,3.2023221334373917e-06,3.2418614189494522e-06,3.0389067310663597e-06,-2.4350564771636782e-07,-2.6147139758880783e-08
2.0825,3.0872117881053455e-05,3.1115461290907119e-06,3.2559893742112767e-06,3.2294705034722103e-06,3.029825239703443e-06,-2.3541495979320774e-07,-2.5395955756596841e-08
2.085,3.085664971071429e-05,3.1706249363318544e-06,3.3134347756095194e-06,3.2174519043584018e-06,3.0248535540808149e-06,-2.2551379706070348e-07,-2.4490421229238464e-08
2.0875,3.0836382648120594e-05,3.2545101001394908e-06,3.3741696329815814e-06,3.2069567021983724e-06,3.024134758279266e-06,-2.1394509367849194e-07,-2.3436184950277394e-08
2.09,3.0809441545176232e-05,3.3613576047834801e-06,3.4371966363677571e-06,3.1965448105577593e-06,3.0273843295894505e-06,-2.008086183640874e-07,-2.2239650972613357e-08
2.0925,3.0777228709795182e-05,3.4915769203938753e-06,3.5020180535391071e-06,3.1867693657568865e-06,3.0349631324360393e-06,-1.862705581289433e-07,-2.0907928339688665e-08
2.095,3.0740512044461824e-05,3.6463717774845176e-06,3.5684581122874016e-06,3.1774708283368702e-06,3.0462392980532163e-06,-1.7046474510229605e-07,-1.9449206653201545e-08
2.0975,3.0699220184335329e-05,3.8241389247670524e-06,3.6349306780339553e-06,3.1702738751514145e-06,3.0611801723475631e-06,-1.5354401370516073e-07,-1.7871908298054496e-08
2.1,3.0652095915177253e-05,4.0247696323888736e-06,3.7007861226620338e-06,3.1667070090275409e-06,3.0800409165001945e-06,-1.357578301242004e-07,-1.618526593454733e-08
2.1025,3.0600840277719955e-05,4.2462113508809219e-06,3.7660445275614108e-06,3.1656130238091881e-06,3.1016800000500789e-06,-1.1724373823633581e-07,-1.4398705454048245e-08
2.105,3.0545279849032863e-05,4.4867386165732703e-06,3.8301809188560392e-06,3.1673085760370127e-06,3.1254908588511928e-06,-9.8194001472742233e-08,-1.2522003360511263e-08
2.1075,3.0485092092559199e-05,4.7465693921441001e-06,3.8921576017100165e-06,3.1685315038549792e-06,3.1503297665711686e-06,-7.8791024018987516e-08,-1.0565445088968908e-08
2.11,3.0421051794945295e-05,5.0192328844071056e-06,3.9516699155724418e-06,3.1713066131665502e-06,3.1777600534665391e-06,-5.9185621711243196e-08,-8.5401619631488765e-09
2.1125,3.0355026120143947e-05,5.3008872436396496e-06,4.0088471204301143e-06,3.1753257138837852e-06,3.2052824405941244e-06,-3.9655501294569648e-08,-6.4574150441196197e-09
2.115,3.0284036854446381e-05,5.5876221984537343e-06,4.0551447792596989e-06,3.1806972645397465e-06,3.232647897040543e-06,-2.0362158526332501e-08,-4.3294291306664074e-09
2.1175,3.0211294357077239e-05,5.8747547848342922e-06,4.0951596124845382e-06,3.1892632458598728e-06,3.2605160528740776e-06,-1.3886048057406233e-09,-2.1688110120030619e-09
2.12,3.0136769197887745e-05,6.1556910990001391e-06,4.1274116780544471e-06,3.1987525953545772e-06,3.2881547614768705e-06,1.7184352962038336e-08,1.0997489871176132e-11
2.1225,3.0062041722596482e-05,6.4235374824871284e-06,4.1497527151383232e-06,3.2078925770878537e-06,3.3153194179117817e-06,3.5164534777058372e-08,2.1959950976606567e-09
2.125,2.9988148038998532e-05,6.6749551154137514e-06,4.163893987118164e-06,3.2192086899184701e-06,3.3416335486759789e-06,5.2350733358839031e-08,4.3727843749658308e-09
2.1275,2.9915125457960814e-05,6.8953079357365116e-06,4.1694231250829993e-06,3.2299200273666646e-06,3.3662950576639392e-06,6.8623640607319034e-08,6.5272448444207865e-09
2.13,2.9842594490906484e-05,7.083303573159574e-06,4.1660164752083796e-06,3.2389245844802976e-06,3.3890635556977353e-06,8.3867095491178597e-08,8.6458935449011612e-09
2.1325,2.9770068932881011e-05,7.2332985095783408e-06,4.155852741719313e-06,3.2479953969405131e-06,3.4096189413657797e-06,9.7970959823394052e-08,1.0715207526414264e-08
2.135,2.9700374317869866e-05,7.338352298716536e-06,4.1360730871903473e-06,3.2564523712389965e-06,3.4276263565717632e-06,1.1091404973237238e-07,1.2722566194015098e-08
2.1375,2.9631189688896445e-05,7.3977080334787627e-06,4.1087888501790487e-06,3.2630475485164695e-06,3.4427942045096005e-06,1.2261635125043632e-07,1.4655094574369651e-08
2.14,2.9565429582227364e-05,7.4095303038905131e-06,4.0757656257100187e-06,3.2670955186195746e-06,3.4563311558232329e-06,1.3309667582241722e-07,1.6500456521738605e-08
2.1425,2.9500883206339961e-05,7.3738237237194581e-06,4.035968266886685e-06,3.2685389605632015e-06,3.4664925930576151e-06,1.4228460455970145e-07,1.8247146294852336e-08
2.145,2.9439319160860003e-05,7.2925927568329974e-06,3.9899285621162881e-06,3.267652250719628e-06,3.4734853398232785e-06,1.5020124557175973e-07,1.988331786547286e-08
2.1475,2.9380226991904849e-05,7.1693534715058547e-06,3.9385745495789764e-06,3.2650679541907441e-06,3.4768849157413187e-06,1.5680959232142792e-07,2.1397575444935933e-08
2.15,2.9323540737032608e-05,7.0097755656594384e-06,3.8828578000120109e-06,3.2605767834448248e-06,3.4769370755549756e-06,1.6210703929680433e-07,2.2779629683732404e-08
2.1525,2.9269723909475225e-05,6.8207992905003353e-06,3.82338836581487e-06,3.2539415393098903e-06,3.4735563160421505e-06,1.6627244242844068e-07,2.4019691334074377e-08
2.155,2.9219430349777745e-05,6.6079278110723147e-06,3.7618902347701832e-06,3.2461005166233988e-06,3.468119028092307e-06,1.6928951316033623e-07,2.5109398794291492e-08
2.1575,2.9172240370620524e-05,6.3772562464262598e-06,3.6995653802721778e-06,3.2374591231770256e-06,3.4592111942935939e-06,1.7139465098981484e-07,2.6041639938750211e-08
2.16,2.9130332236873416e-05,6.1323731657099905e-06,3.6306165911919806e-06,3.2270268264848797e-06,3.4451783247705058e-06,1.7216155904376168e-07,2.6799918821793353e-08
2.1625,2.9091780593815534e-05,5.8889060318920545e-06,3.5745785752427308e-06,3.2182452259552977e-06,3.4316087505106784e-06,1.7172985164063569e-07,2.7401139300489074e-08
2.165,2.9054649081737736e-05,5.6399123314726375e-06,3.5192247736467771e-06,3.2096440576298793e-06,3.4169157185572815e-06,1.7067475904138853e-07,2.7833886304291643e-08
2.1675,2.9022434231436531e-05,5.3893620598051659e-06,3.4637323986423089e-06,3.2015590697402717e-06,3.400724010866618e-06,1.693080809310489e-07,2.8092675808388695e-08
2.17,2.8995572290614826e-05,5.1446539669645149e-06,3.4111983363340104e-06,3.1943468471567929e-06,3.3777890896389366e-06,1.6740158505842763e-07,2.8175080481744362e-08
2.1725,2.8973082815111287e-05,4.9090358676301583e-06,3.3636374371675372e-06,3.189310969815561e-06,3.3493749217716856e-06,1.6503991444211912e-07,2.8080302817877373e-08
2.175,2.895565011457377e-05,4.6838351853603083e-06,3.3206607059628019e-06,3.1849334006246201e-06,3.3231618778398818e-06,1.623838832649233e-07,2.7808832845359687e-08
2.1775,2.8944869362671932e-05,4.4692167836283239e-06,3.2821864166844915e-06,3.1816364842972132e-06,3.2950571379282531e-06,1.5933189676195633e-07,2.7361671496015435e-08
2.18,2.8940509721122939e-05,4.2667101926700936e-06,3.2487152157386302e-06,3.1805827021311616e-06,3.2655912669366105e-06,1.5617546320679332e-07,2.6743208992333413e-08
2.1825,2.8942174046024942e-05,4.0775636088040806e-06,3.2205471586074925e-06,3.1837747388575759e-06,3.2350940009767027e-06,1.5320852878005349e-07,2.5957769337944886e-08
2.185,2.8951833740080906e-05,3.9022601118472216e-06,3.1978958387141596e-06,3.1869399407074241e-06,3.2037184645777675e-06,1.5066384477762582e-07,2.501007959865328e-08
2.1875,2.89679571335856e-05,3.7411733322791919e-06,3.181851430177457e-06,3.19164018700774e-06,3.171101116771815e-06,1.4850541574947663e-07,2.3907501553237394e-08
2.19,2.8993137401998286e-05,3.5948780455325042e-06,3.170272646305776e-06,3.1984187811083986e-06,3.1381306061114385e-06,1.4670576215213384e-07,2.265347648045298e-08
2.1925,2.9023587242914211e-05,3.4645438764953558e-06,3.1672331365142293e-06,3.2049046405694347e-06,3.1047899423927785e-06,1.4546163600232541e-07,2.1255876836488084e-08
2.195,2.9059856525973093e-05,3.3511250148598222e-06,3.1697581406918628e-06,3.2123205698173903e-06,3.0714780190198106e-06,1.447768109808429e-07,1.972351855479554e-08
2.1975,2.910241304062226e-05,3.2515340173876473e-06,3.1808651091337951e-06,3.2232066005469496e-06,3.0398701045317722e-06,1.4573536006303461e-07,1.8072649522111271e-08
2.2,2.9142632889931658e-05,3.1716458881479113e-06,3.1964675421214844e-06,3.2309449723062062e-06,3.0026359354505083e-06,1.4743956720542311e-07,1.6287697781707522e-08
2.2025,2.9191012011054429e-05,3.1132385133763447e-06,3.2208755999667171e-06,3.2370260916283358e-06,2.9690494423619269e-06,1.4943806359605603e-07,1.4386396803563669e-08
2.205,2.9241236231181884e-05,3.0736461696492874e-06,3.253908127895802e-06,3.2435109855833083e-06,2.9398745005843158e-06,1.5211513121142224e-07,1.2383873984725293e-08
2.2075,2.9289923556856067e-05,3.0516406211201326e-06,3.293648240624504e-06,3.2503497684699078e-06,2.913222194741497e-06,1.5555492228522318e-07,1.0293244428728142e-08
2.21,2.9337985752199797e-05,3.0485861305919433e-06,3.3398211344373248e-06,3.2572182941406922e-06,2.8871667691321805e-06,1.6014651594737734e-07,8.1269323807192377e-09
2.2125,2.9384269675145189e-05,3.0661874783981454e-06,3.3943212440350721e-06,3.2629558006348123e-06,2.8625821171850917e-06,1.6576944326761334e-07,5.8964865589397916e-09
2.215,2.9426434747019596e-05,3.105952700249651e-06,3.4555410228080437e-06,3.2672327217282745e-06,2.8407558398915991e-06,1.7222896243113346e-07,3.6130666138622463e-09
2.2175,2.9463887055701478e-05,3.1674682553382519e-06,3.5225777746627664e-06,3.2701896838830158e-06,2.8213489016451547e-06,1.7967670517282939e-07,1.2860452599869757e-09
2.22,2.9493137549973277e-05,3.2506527619909325e-06,3.5918580686591964e-06,3.272299341070535e-06,2.8050007472357556e-06,1.8801464517442152e-07,-1.0752655970628487e-09
2.2225,2.9514783534346484e-05,3.3563257808121952e-06,3.6620898561169118e-06,3.2743921890383188e-06,2.790747751056893e-06,1.97141879088933e-07,-3.461772685769615e-09
2.225,2.9527636361437399e-05,3.4849540227217165e-06,3.7332349322487234e-06,3.2761081364289325e-06,2.7792861652226912e-06,2.069886176468682e-07,-5.8633753471053119e-09
2.2275,2.9530559221209216e-05,3.636853743173083e-06,3.8048207450986058e-06,3.2768475711902076e-06,2.7715128593897734e-06,2.1749266884778362e-07,-8.2688023159296632e-09
2.23,2.9524525997458399e-05,3.8129932962405345e-06,3.8760082200509062e-06,3.2770040930977078e-06,2.7675613630593136e-06,2.2849538289659257e-07,-1.066442623774948e-08
2.2325,2.9511116648519964e-05,4.0116549954481706e-06,3.9459436838431569e-06,3.2768363270346558e-06,2.7658937664777199e-06,2.3988701763698634e-07,-1.3034308257990781e-08
2.235,2.9487070076244558e-05,4.2332760868076125e-06,4.0134708841317802e-06,3.2774662729240765e-06,2.7661093887993986e-06,2.5181529333596684e-07,-1.536085726012202e-08
2.2375,2.9454609678772755e-05,4.4759359993744127e-06,4.0779084447389288e-06,3.2790555669410723e-06,2.7691479518971873e-06,2.6413066750848172e-07,-1.7627005374261853e-08
2.24,2.9413483432324904e-05,4.739045710811443e-06,4.1393504245852958e-06,3.2825665835872616e-06,2.7741115640199962e-06,2.7676118828486181e-07,-1.9817216070265351e-08
2.2425,2.9364670705469278e-05,5.0196536173727235e-06,4.1964778312312461e-06,3.2871196361270777e-06,2.7807322714880585e-06,2.8942671230080824e-07,-2.1918286792693616e-08
2.245,2.9307805133561501e-05,5.3131230470540706e-06,4.2492292841774338e-06,3.2919907578708361e-06,2.7898275945066162e-06,3.0255727556203235e-07,-2.3917638666084525e-08
2.2475,2.9240487929488972e-05,5.6167622335393379e-06,4.3018443485282771e-06,3.2908522960007156e-06,2.8006005603002048e-06,3.1466940326455772e-07,-2.5823018060688757e-08
2.25,2.9175453421270529e-05,5.9191912935179925e-06,4.3352726877356171e-06,3.2999686862493956e-06,2.8173907642988433e-06,3.2824430424097693e-07,-2.7586775961965725e-08
2.2525,2.910073604869591e-05,6.2182581057054406e-06,4.3656464707580508e-06,3.308665115108496e-06,2.8306624245457576e-06,3.4239684117370467e-07,-2.9207120583282051e-08
2.255,2.901941463961339e-05,6.5092651876679843e-06,4.3919141264182581e-06,3.3157851065724715e-06,2.8422949477595724e-06,3.5665793794015882e-07,-3.0676806962851278e-08
2.2575,2.8936310061195586e-05,6.784821219606572e-06,4.4085104208552885e-06,3.3231399052913376e-06,2.8563274633655064e-06,3.7056441144660513e-07,-3.1985387047225295e-08
2.26,2.8851783298220565e-05,7.0373434118649769e-06,4.4158370228571634e-06,3.3303463468917799e-06,2.8710839789487108e-06,3.8434657889085234e-07,-3.3121532827794189e-08
2.2625,2.8765434526264674e-05,7.2566011951712238e-06,4.4166188661458682e-06,3.3389706827949653e-06,2.8855773719880975e-06,3.9820490601054637e-07,-3.40726695665165e-08
2.265,2.8678882720378901e-05,7.4390636104686273e-06,4.4111021502960706e-06,3.3498962955840984e-06,2.8989691932272755e-06,4.1193828940475666e-07,-3.4825437116743798e-08
2.2675,2.8592590015968835e-05,7.5748696058835882e-06,4.3988847586427696e-06,3.3581204777519244e-06,2.912282765300366e-06,4.2578650100409373e-07,-3.5366037813760218e-08
2.27,2.8507803289086832e-05,7.662614899461373e-06,4.3812160206416255e-06,3.3649183971094213e-06,2.9258769727606031e-06,4.3959154747496942e-07,-3.5681677530082596e-08
2.2725,2.8424709802065988e-05,7.6996443185921565e-06,4.3558112348012641e-06,3.3711402916020434e-06,2.9390361467175764e-06,4.5344119186104149e-07,-3.5761634477257586e-08
2.275,2.8345173882137276e-05,7.6866199111313953e-06,4.3261361065369167e-06,3.3762595430757909e-06,2.9511683146394212e-06,4.6731672308280176e-07,-3.5599767400844277e-08
2.2775,2.8268025595957639e-05,7.6245706868436596e-06,4.2920727611602473e-06,3.3801351599650659e-06,2.9617701542029547e-06,4.8135626574864247e-07,-3.5195222958259758e-08
2.28,2.8194893002885781e-05,7.5173819637812762e-06,4.25301793227596e-06,3.3829376735442839e-06,2.9713025563126244e-06,4.9585353680113414e-07,-3.4553004618819851e-08
2.2825,2.8126207675498371e-05,7.3704687564999694e-06,4.2094285984683038e-06,3.3842210450626869e-06,2.979234097868441e-06,5.1080055559400975e-07,-3.3681846055605431e-08
2.285,2.8061392927149779e-05,7.1900311918498493e-06,4.1618252755476864e-06,3.3844853908305545e-06,2.9861537732066136e-06,5.2615798822543644e-07,-3.2591500188890562e-08
2.2875,2.799965513926609e-05,6.9869059416183546e-06,4.1097894953501894e-06,3.3848808950872756e-06,2.9909408132142029e-06,5.4274809640959855e-07,-3.1268528163521201e-08
2.29,2.7947901642631137e-05,6.7582458014232975e-06,4.0616018156944752e-06,3.3817164929973108e-06,2.9954819898595277e-06,5.5887858729354106e-07,-2.9756636537282127e-08
2.2925,2.7898644900365389e-05,6.5173244670984652e-06,4.0074952099730825e-06,3.3793778813730756e-06,2.9994992126131163e-06,5.7541887207166977e-07,-2.8050690524562863e-08
2.295,2.785236229989993e-05,6.2697358764215645e-06,3.953354916574825e-06,3.3778727133424117e-06,3.0019104210833735e-06,5.9248545979592195e-07,-2.6151776951852397e-08
2.2975,2.7810456819702955e-05,6.0196873293925492e-06,3.9022033788022925e-06,3.377181337644465e-06,3.0022354600266634e-06,6.1016678368690263e-07,-2.4065530423411327e-08
2.3,2.7774086264006299e-05,5.7717063770326539e-06,3.8535639993919063e-06,3.3768946706444504e-06,3.002689685098475e-06,6.2857459631183038e-07,-2.1801880488598926e-08
2.3025,2.7746055132421135e-05,5.528686402569958e-06,3.8070724277233106e-06,3.3768886538179344e-06,3.0039913735203958e-06,6.480606944310912e-07,-1.9374317765872352e-08
2.305,2.7725985788840124e-05,5.2926674365830164e-06,3.7634292347115087e-06,3.3777327239960075e-06,3.0034944109096189e-06,6.6810848461826467e-07,-1.6801104816584127e-08
2.3075,2.7714012745521753e-05,5.0661581512558118e-06,3.7235698633448892e-06,3.3802778779476115e-06,3.0024791799364572e-06,6.8884258645081505e-07,-1.4103203673537373e-08
2.31,2.7709768066400389e-05,4.8500457256270609e-06,3.6880886723462013e-06,3.3854296504501756e-06,3.0010758065864637e-06,7.1032030012636043e-07,-1.130542833781482e-08
2.3125,2.7713242534324276e-05,4.6454795558572104e-06,3.6569610174348742e-06,3.3918533903240627e-06,2.9999833758916513e-06,7.3279652964912371e-07,-8.4325081506726332e-09
2.315,2.7725898467812054e-05,4.4534401468444319e-06,3.6307486810502385e-06,3.399841565656204e-06,2.9944309833575863e-06,7.5611094002715644e-07,-5.5071896356362719e-09
2.3175,2.7746409059055063e-05,4.2740363176621159e-06,3.6094956929049179e-06,3.4113696874671509e-06,2.9900559417636016e-06,7.7999392630970525e-07,-2.5482097320623996e-09
2.32,2.7775778714736249e-05,4.1078436532350725e-06,3.5933415442688367e-06,3.4243615149798402e-06,2.9840629172127594e-06,8.0440759330235846e-07,4.2958359461594993e-10
2.3225,2.7813649176680649e-05,3.9545157720466487e-06,3.5834676101571747e-06,3.4370208381616167e-06,2.9777818891723381e-06,8.2967176120518042e-07,3.4134117191915591e-09
2.325,2.7867650338795846e-05,3.8167038658806654e-06,3.58201334596264e-06,3.4533035142949702e-06,2.972144455482162e-06,8.5627366547304147e-07,6.3665438166349175e-09
2.3275,2.7910697182732795e-05,3.6885961220806899e-06,3.5814543621268226e-06,3.4670761473170379e-06,2.9616128465583984e-06,8.8370362941160945e-07,9.3081766228804971e-09
2.33,2.7966144852538346e-05,3.5789891868559339e-06,3.5863069555274574e-06,3.4810342441097847e-06,2.9513205820138667e-06,9.1090654108093659e-07,1.2208919813855915e-08
2.3325,2.8032231498487049e-05,3.4890517136350221e-06,3.5981022572033035e-06,3.496042225395261e-06,2.9424104482515372e-06,9.3824086198321876e-07,1.5041942025949316e-08
2.335,2.8101928550972743e-05,3.4158138628162336e-06,3.616164520215081e-06,3.5099291950663737e-06,2.9336247478750492e-06,9.6612195964423683e-07,1.7784191264055937e-08
2.3375,2.8173080711174268e-05,3.3585406411660113e-06,3.6396000726846806e-06,3.5228043607777733e-06,2.9235637344996988e-06,9.949206573255142e-07,2.0416398234071169e-08
2.34,2.824329464100285e-05,3.3176980551249448e-06,3.6688922787720776e-06,3.5346369448220651e-06,2.9119780792221941e-06,1.0233636409806721e-06,2.2923749997578459e-08
2.3425,2.8309306792499526e-05,3.2943544993025352e-06,3.7042779413743227e-06,3.544250767755862e-06,2.8998380838025416e-06,1.0509227911662033e-06,2.5294833553366438e-08
2.345,2.8371592141113852e-05,3.2894799360253967e-06,3.7471247855790898e-06,3.5517648591299934e-06,2.88713405689422e-06,1.0785893154300018e-06,2.7520184832357331e-08
2.3475,2.8428255491111363e-05,3.3046388529082586e-06,3.7944410822742335e-06,3.5571622101537546e-06,2.8744489363529061e-06,1.1066770669960717e-06,2.9590946443607777e-08
2.35,2.8476480288737536e-05,3.3399166570234384e-06,3.8464650120974461e-06,3.5594669285682671e-06,2.862134420677972e-06,1.1337877528580936e-06,3.1496853661012273e-08
2.3525,2.8515592537112997e-05,3.3962943032498326e-06,3.9010138235864461e-06,3.5595562661911399e-06,2.8501552629082205e-06,1.1603079835834905e-06,3.3223656552501238e-08
2.355,2.8536185111792345e-05,3.4681993251913033e-06,3.9503835769247305e-06,3.5560928087267791e-06,2.8377094781264881e-06,1.1859689984749328e-06,3.4770064324288265e-08
