Physical Time (s),ea_bot Monitor (kg-m/s^3): bot_cv1,ea_bot Monitor (kg-m/s^3): bot_cv2,ea_bot Monitor (kg-m/s^3): bot_cv3,ea_bot Monitor (kg-m/s^3): bot_cv4,ea_bot Monitor (kg-m/s^3): bot_cv5,ea_bot Monitor (kg-m/s^3): bot_cv6,ea_bot Monitor (kg-m/s^3): bot_cv7
3.405,1.5148519431111588e-10,2.417145507837926e-10,3.1777283016855596e-10,3.8808304162953926e-10,4.8282089792830017e-10,6.7871055633007904e-10,2.3538655415928957e-10
3.4075,1.5122863940285831e-10,2.41140378569249e-10,3.1701719377956172e-10,3.8728965805309922e-10,4.8207275371302095e-10,6.7829599022157723e-10,2.3814104703997666e-10
3.41,1.5099164585620473e-10,2.4059570906785001e-10,3.1629961659665232e-10,3.8653864866645294e-10,4.8136998227707187e-10,6.7792855549731053e-10,2.4093237611396454e-10
3.4125,1.5077488807712122e-10,2.4008218965202879e-10,3.156222546505741e-10,3.8583214877881208e-10,4.8071417400722959e-10,6.7760814218081338e-10,2.4376004794602948e-10
3.415,1.5057901859065985e-10,2.3960133528544248e-10,3.1498706584814852e-10,3.851720610808401e-10,4.8010683172104631e-10,6.7733468305427936e-10,2.466237038169444e-10
3.4175,1.5040466427094968e-10,2.3915454396514404e-10,3.1439584477095774e-10,3.8456014733241936e-10,4.7954946959149994e-10,6.7710806000937629e-10,2.4952268772722301e-10
3.42,1.5025235347057341e-10,2.387430621109861e-10,3.1385020517393694e-10,3.8399786931334873e-10,4.7904324796755223e-10,6.7692778371030209e-10,2.5245580549764716e-10
3.4225,1.5012242761228527e-10,2.3836792192571991e-10,3.1335150052210143e-10,3.8348632245897364e-10,4.785886846736292e-10,6.7679262745647383e-10,2.5542155666892429e-10
3.425,1.500149920078449e-10,2.3802989464928654e-10,3.1290078843234253e-10,3.8302627481342628e-10,4.7818578500062123e-10,6.7670101777766063e-10,2.584182984121626e-10
3.4275,1.4992996045124796e-10,2.3772948778572598e-10,3.1249882737434093e-10,3.826182720655901e-10,4.7783434711454011e-10,6.7665154024651085e-10,2.6144423523212821e-10
3.43,1.4986715959119668e-10,2.3746700039372291e-10,3.1214607581064563e-10,3.822627112357686e-10,4.7753415595170356e-10,6.766425642514092e-10,2.6449719966657616e-10
3.4325,1.4982640162484052e-10,2.3724257505266069e-10,3.1184269793203607e-10,3.8195960219270176e-10,4.772847358630504e-10,6.7667189170855897e-10,2.675750911601764e-10
3.435,1.49807491532939e-10,2.3705623798238107e-10,3.1158860167204947e-10,3.8170851182898619e-10,4.7708510704814083e-10,6.7673662774943332e-10,2.7067556683265073e-10
3.4375,1.4981017935230597e-10,2.3690790086062282e-10,3.1138352446793044e-10,3.8150870163604115e-10,4.7693385185982153e-10,6.7683351147868042e-10,2.7379567195470215e-10
3.44,1.4983410860986675e-10,2.3679733439142763e-10,3.11227015038911e-10,3.8135917399223651e-10,4.7682927988529962e-10,6.7695929651253508e-10,2.7693219344783518e-10
3.4425,1.4987879729958967e-10,2.3672418126161524e-10,3.111184228315128e-10,3.8125868588175615e-10,4.7676941834541637e-10,6.7711041089366496e-10,2.80081748533508e-10
3.445,1.4994365734155289e-10,2.3668797954428876e-10,3.1105696805094462e-10,3.8120588190202827e-10,4.7675207913851817e-10,6.7728293936121156e-10,2.8324058677441203e-10
3.4475,1.5002802262557662e-10,2.3668816573104209e-10,3.1104180346897055e-10,3.8119935550890468e-10,4.7677495945430085e-10,6.7747293969590877e-10,2.8640493882953033e-10
3.45,1.5013113624351206e-10,2.3672399950669732e-10,3.1107194258751893e-10,3.8123763999662118e-10,4.7683568567163167e-10,6.7767648169714995e-10,2.8957088152404094e-10
3.4525,1.5025214032441025e-10,2.3679453854377818e-10,3.1114618248167248e-10,3.8131906475402136e-10,4.7693184331616796e-10,6.778897376687545e-10,2.9273469681021514e-10
3.455,1.5039009905622077e-10,2.3689870139758847e-10,3.1126305513296037e-10,3.8144177376953604e-10,4.7706107903086678e-10,6.7810899307445249e-10,2.9589301788913559e-10
3.4575,1.5054406082918189e-10,2.3703535973529848e-10,3.1142096682077916e-10,3.8160368739442517e-10,4.7722083257807899e-10,6.7833036892098887e-10,2.9904240991084654e-10
3.46,1.5071309895467996e-10,2.3720338437057077e-10,3.1161828421261062e-10,3.81802700449784e-10,4.7740853560380069e-10,6.7855032613506964e-10,3.0217996123741232e-10
3.4625,1.5089629381980942e-10,2.3740160282582048e-10,3.1185331442513144e-10,3.820367147493132e-10,4.7762176197527177e-10,6.7876629877183664e-10,3.0530402316759602e-10
3.465,1.5109267450748515e-10,2.3762871405664787e-10,3.1212420114614626e-10,3.8230345025989315e-10,4.7785791661760789e-10,6.7897565333746152e-10,3.0841326989900162e-10
3.4675,1.513011597074347e-10,2.3788325827373807e-10,3.1242889465434988e-10,3.8260030621412026e-10,4.7811400014295496e-10,6.791750747268873e-10,3.1150549360790263e-10
3.47,1.5152052564331901e-10,2.3816363322341766e-10,3.1276524664557239e-10,3.8292452566878168e-10,4.7838671081738304e-10,6.7936111391747434e-10,3.1457799742053156e-10
3.4725,1.5174942126814832e-10,2.3846812419197692e-10,3.1313101483396366e-10,3.83273287776648e-10,4.7867273905742921e-10,6.7953066642662454e-10,3.1762855104183514e-10
3.475,1.5198644353970457e-10,2.3879495307386699e-10,3.1352386494988559e-10,3.8364378960437736e-10,4.7896896507215361e-10,6.7968075364206942e-10,3.2065515706012406e-10
3.4775,1.5223022099006387e-10,2.3914230922354155e-10,3.1394138315563003e-10,3.8403335701244019e-10,4.7927254973411802e-10,6.7980865505175448e-10,3.2365592719721571e-10
3.48,1.5247945028825622e-10,2.3950833353527051e-10,3.1438103738321887e-10,3.8443917156612648e-10,4.7958055736317602e-10,6.7991165310366127e-10,3.2662906604983655e-10
3.4825,1.5273287502840136e-10,2.3989106639862446e-10,3.1484018618608856e-10,3.848581621451395e-10,4.7988981974199214e-10,6.7998710770017485e-10,3.2957278094885667e-10
3.485,1.529892159095092e-10,2.4028841883044219e-10,3.1531611615432565e-10,3.8528716564325262e-10,4.8019699806829642e-10,6.8003245836755883e-10,3.32485453663775e-10
3.4875,1.5324711698221274e-10,2.4069818741721173e-10,3.1580596650993759e-10,3.8572316666083125e-10,4.8049909115526632e-10,6.8004571644357077e-10,3.3536610493338132e-10
3.49,1.5350515310150851e-10,2.4111810624711485e-10,3.163067074655005e-10,3.8616306583109575e-10,4.8079334197380653e-10,6.8002522769230157e-10,3.3821383020052643e-10
3.4925,1.5376185118278749e-10,2.4154585996850802e-10,3.1681520328459521e-10,3.8660358695321469e-10,4.8107684487852053e-10,6.7996960051149267e-10,3.4102787388648669e-10
3.495,1.5401570467811471e-10,2.4197904334410809e-10,3.1732829844175443e-10,3.8704130182158761e-10,4.8134630092673682e-10,6.7987692051807786e-10,3.4380714054604198e-10
3.4975,1.5426519046961618e-10,2.4241514214604383e-10,3.1784282762394019e-10,3.8747278241716845e-10,4.8159820298783884e-10,6.7974472059082296e-10,3.4654987279520055e-10
3.5,1.5450882889356841e-10,2.4285162803482738e-10,3.1835560694912785e-10,3.8789473787515867e-10,4.818292965358723e-10,6.7957070956015872e-10,3.4925466362007627e-10
3.5025,1.5474527624341045e-10,2.4328613921124799e-10,3.1886357482372474e-10,3.8830416094602953e-10,4.8203698863237096e-10,6.7935363032252359e-10,3.5192128164031185e-10
3.505,1.54973383086661e-10,2.4371656648376904e-10,3.1936392995089675e-10,3.8869826377515788e-10,4.82219176204724e-10,6.7909292903757805e-10,3.545500590914429e-10
3.5075,1.5519218099025731e-10,2.4414100084174861e-10,3.1985410565671608e-10,3.8907446840662472e-10,4.8237384203828491e-10,6.7878829811544182e-10,3.5714114954040752e-10
3.51,1.5540080818014893e-10,2.4455763108914243e-10,3.203316767436886e-10,3.8943035124324871e-10,4.8249892508534737e-10,6.7843954673051336e-10,3.5969473120247675e-10
3.5125,1.5559842909954253e-10,2.4496469494647358e-10,3.2079436791447953e-10,3.8976367329890115e-10,4.8259259089588287e-10,6.7804685122617323e-10,3.6221177426716826e-10
3.515,1.5578419651001102e-10,2.4536045870022691e-10,3.2124007747371505e-10,3.9007252874050789e-10,4.8265343645223952e-10,6.7761051917006285e-10,3.6469308612989475e-10
3.5175,1.5595725538135505e-10,2.4574320960069588e-10,3.2166680676811487e-10,3.9035527152087067e-10,4.8268043864417439e-10,6.7713107529411528e-10,3.6713927769687428e-10
3.52,1.5611676288686247e-10,2.4611121230298157e-10,3.2207260579435227e-10,3.9061043651963742e-10,4.8267287301070418e-10,6.766093921747582e-10,3.695515447497018e-10
3.5225,1.5626188393905019e-10,2.464626563812925e-10,3.2245543854143656e-10,3.9083655651024798e-10,4.8263010782192735e-10,6.7604652921650063e-10,3.7193180438629909e-10
3.525,1.5639179385839832e-10,2.4679566784821812e-10,3.2281318723406498e-10,3.9103207084511028e-10,4.8255153136199129e-10,6.7544366052544577e-10,3.7428242409140995e-10
3.5275,1.5650568560402791e-10,2.4710835778221186e-10,3.2314372953663984e-10,3.9119540794759251e-10,4.8243638666580399e-10,6.7480183170975055e-10,3.7660505873016839e-10
3.53,1.5660277604117349e-10,2.4739888471849218e-10,3.2344507931708879e-10,3.9132517711904771e-10,4.82284082461297e-10,6.7412240835258929e-10,3.7890130873608059e-10
3.5325,1.5668230590354058e-10,2.4766548906088319e-10,3.2371538951977128e-10,3.9142017435928728e-10,4.8209428723386039e-10,6.7340692625324574e-10,3.8117282480052995e-10
3.535,1.5674355820657946e-10,2.4790652493951976e-10,3.2395290857481148e-10,3.9147923651993453e-10,4.8186677447234161e-10,6.72656553619629e-10,3.8342073948783137e-10
3.5375,1.5678591838904974e-10,2.4812053320591202e-10,3.2415604390237972e-10,3.9150132604842408e-10,4.8160151776048875e-10,6.7187264099332341e-10,3.8564636876621567e-10
3.54,1.5680892701091566e-10,2.4830629863815755e-10,3.2432354210098429e-10,3.9148576845683324e-10,4.812988236520722e-10,6.7105699633431627e-10,3.8785182387554579e-10
3.5425,1.5681228128941076e-10,2.4846281398889533e-10,3.2445443072228195e-10,3.914323058868957e-10,4.8095941306075068e-10,6.7021210742836733e-10,3.9003990278751284e-10
3.545,1.5679582484708422e-10,2.4858923375526427e-10,3.2454792568751152e-10,3.9134086811159388e-10,4.805841786139584e-10,6.6934039015103177e-10,3.92212871873041e-10
3.5475,1.5675953397726177e-10,2.4868485657464141e-10,3.2460350376857818e-10,3.9121162941437418e-10,4.8017416026002043e-10,6.6844445596095713e-10,3.9437277490947031e-10
3.55,1.5670346439328315e-10,2.4874915722529204e-10,3.2462089737887225e-10,3.9104490556731325e-10,4.7973040930080814e-10,6.6752687296431441e-10,3.9652175832021029e-10
3.5525,1.5662772922405997e-10,2.487818432800619e-10,3.2460008641670429e-10,3.9084112893632342e-10,4.7925388887254965e-10,6.6658977533488655e-10,3.9866150900108853e-10
3.555,1.5653254880363272e-10,2.4878291979223061e-10,3.2454135536995987e-10,3.906010988891817e-10,4.7874601616696217e-10,6.6563558716056626e-10,4.0079390107757663e-10
3.5575,1.5641833951316837e-10,2.4875272875039397e-10,3.2444537180632697e-10,3.9032611111808409e-10,4.7820883427418389e-10,6.6466717025476579e-10,4.0292072340141082e-10
3.56,1.5628574444496869e-10,2.4869186957382301e-10,3.2431313108905687e-10,3.9001783465565085e-10,4.7764482666338587e-10,6.6368756539652745e-10,4.0504389805282101e-10
3.5625,1.56135567800137e-10,2.4860105352384056e-10,3.24145742650395e-10,3.896780772507114e-10,4.7705662986561571e-10,6.6270028584042101e-10,4.0716632931154635e-10
3.565,1.55968668578266e-10,2.48480981322069e-10,3.2394424687018672e-10,3.8930844013455225e-10,4.7644657002607063e-10,6.6170875712343583e-10,4.0929080688682499e-10
3.5675,1.5578590739690492e-10,2.4833232115855765e-10,3.2370956045740375e-10,3.889102590557731e-10,4.7581647776487108e-10,6.6071576444630621e-10,4.1141914537853452e-10
3.57,1.5558815399228409e-10,2.4815576222049846e-10,3.2344258417542703e-10,3.884848126695219e-10,4.7516790500092789e-10,6.5972324283347248e-10,4.1355236128622558e-10
3.5725,1.5537631091393727e-10,2.4795207997340952e-10,3.2314429634929457e-10,3.8803337453771636e-10,4.7450235381853443e-10,6.5873270385433419e-10,4.1569120187568049e-10
3.575,1.5515131120377586e-10,2.4772214765049047e-10,3.2281575998778261e-10,3.8755723117439497e-10,4.7382131142791822e-10,6.5774554261936906e-10,4.1783650604659944e-10
3.5775,1.5491412226442366e-10,2.4746692127345614e-10,3.2245808856843549e-10,3.8705768901059066e-10,4.7312633736550526e-10,6.5676339049787951e-10,4.1998924014456707e-10
3.58,1.5466576244196975e-10,2.4718738742414335e-10,3.2207242416900262e-10,3.8653610087220172e-10,4.7241885712579511e-10,6.5578757651457951e-10,4.2214982185101546e-10
3.5825,1.5440730499461979e-10,2.4688454458672998e-10,3.2165986290005139e-10,3.8599375751996707e-10,4.7170045884088278e-10,6.5481966425980826e-10,4.2431889090904219e-10
3.585,1.5413984336422498e-10,2.4655940038371222e-10,3.2122151096828125e-10,3.8543188413157916e-10,4.7097251189686152e-10,6.5386112369864762e-10,4.2649734982739823e-10
3.5875,1.5386442668473508e-10,2.4621296780937274e-10,3.2075849098290815e-10,3.8485162524476204e-10,4.7023609577779969e-10,6.5291291108447474e-10,4.2868556470412379e-10
3.59,1.5358202847356199e-10,2.4584629254940513e-10,3.2027195468261803e-10,3.8425409800946017e-10,4.6949221779887628e-10,6.5197566674676338e-10,4.3088353129976329e-10
3.5925,1.5329358293324317e-10,2.4546048080062581e-10,3.1976309950470177e-10,3.8364050126753071e-10,4.6874202412365467e-10,6.510499690057496e-10,4.3309098130617989e-10
3.595,1.5300007821314624e-10,2.4505675271953874e-10,3.192331694564727e-10,3.8301206995607048e-10,4.6798679676514392e-10,6.5013676807597177e-10,4.353082305682632e-10
3.5975,1.5270262862677909e-10,2.4463645989709164e-10,3.1868352375849968e-10,3.8237010080098011e-10,4.6722788735443585e-10,6.4923725428543548e-10,4.3753556198661925e-10
3.6,1.5240247290866032e-10,2.4420107039603087e-10,3.1811564456546917e-10,3.8171594300951924e-10,4.6646659114891308e-10,6.4835279037685807e-10,4.3977363984019765e-10
3.6025,1.5210091424143923e-10,2.4375213116589974e-10,3.1753111066435664e-10,3.8105101385639702e-10,4.6570407802991276e-10,6.4748427649816982e-10,4.4202281937663559e-10
3.605,1.5179923790848913e-10,2.4329121924293328e-10,3.1693159592727317e-10,3.8037682261771876e-10,4.6494159059672768e-10,6.466322717395219e-10,4.442831047950244e-10
3.6075,1.5149863648528149e-10,2.4281988750315757e-10,3.1631878725724666e-10,3.7969492979630016e-10,4.6418045490077643e-10,6.4579737855534736e-10,4.4655484338076288e-10
3.61,1.5120016341670831e-10,2.4233961741936867e-10,3.1569432673462153e-10,3.7900686943560384e-10,4.6342207261022034e-10,6.4498060612048013e-10,4.4883834813681885e-10
3.6125,1.5090473581465481e-10,2.4185182193281926e-10,3.1505980579319606e-10,3.7831403968800352e-10,4.6266764863631799e-10,6.4418283671906077e-10,4.5113353452440201e-10
3.615,1.5061317648212515e-10,2.413578940967544e-10,3.1441688200191454e-10,3.7761783999118761e-10,4.6191832309198258e-10,6.4340528497652972e-10,4.5344060190700139e-10
3.6175,1.5032626326836087e-10,2.4085923647634269e-10,3.1376728428795186e-10,3.7691972484844148e-10,4.6117520831302565e-10,6.4264923515813714e-10,4.5576012661508666e-10
3.62,1.5004476820838013e-10,2.4035727020262841e-10,3.1311269316839887e-10,3.7622112962136246e-10,4.6043933094558968e-10,6.4191568928454308e-10,4.5809272958967497e-10
3.6225,1.4976950792664342e-10,2.3985346238118214e-10,3.1245471664932866e-10,3.7552341315594142e-10,4.5971157273603307e-10,6.412051245895202e-10,4.6043838795191272e-10
3.625,1.4950138032423406e-10,2.3934935451928458e-10,3.1179498200885038e-10,3.7482800473313731e-10,4.5899303391892463e-10,6.4051802239668308e-10,4.6279691215693547e-10
3.6275,1.4924134249534742e-10,2.3884654598141451e-10,3.1113518795967123e-10,3.7413638553134602e-10,4.5828494498647068e-10,6.3985491903848755e-10,4.6516856675550187e-10
3.63,1.48990318108033e-10,2.3834661925398002e-10,3.1047704790853016e-10,3.7344996482167044e-10,4.5758842913734306e-10,6.3921645092823075e-10,4.6755379113046838e-10
3.6325,1.4874911001541911e-10,2.3785108108546901e-10,3.0982223893411142e-10,3.7277003737262608e-10,4.5690440948231976e-10,6.3860320734072732e-10,4.6995261493842135e-10
3.635,1.4851837647632372e-10,2.3736135420110362e-10,3.0917240664385897e-10,3.7209785709208302e-10,4.5623372328763215e-10,6.3801570158456953e-10,4.7236515613711735e-10
3.6375,1.4829867117308011e-10,2.3687877563744651e-10,3.0852910417088178e-10,3.7143462018129797e-10,4.555771685677348e-10,6.3745443546783527e-10,4.7479171005091652e-10
3.64,1.4809049977076432e-10,2.3640458081762452e-10,3.0789376535396116e-10,3.7078145403052013e-10,4.5493554484515798e-10,6.3692009328508049e-10,4.772325836761042e-10
3.6425,1.4789432707623588e-10,2.3593987236499426e-10,3.072677142009087e-10,3.7013947151733358e-10,4.5430956855924845e-10,6.3641300555840712e-10,4.7968746590043625e-10
3.645,1.4771048334209838e-10,2.3548556318351192e-10,3.0665213290272256e-10,3.6950972090429167e-10,4.5369982871750026e-10,6.3593295625054615e-10,4.8215537160515718e-10
3.6475,1.4753900341031246e-10,2.350422719102488e-10,3.0604798145254641e-10,3.6889303675189392e-10,4.5310673752361414e-10,6.3547937175136185e-10,4.8463507309170878e-10
3.65,1.4737953219231394e-10,2.346102910429002e-10,3.0545598514428387e-10,3.6828993152382073e-10,4.5253048451778408e-10,6.3505189234222739e-10,4.8712580785929287e-10
3.6525,1.4723136187358236e-10,2.3418961824471546e-10,3.0487665986601101e-10,3.6770066742825641e-10,4.5197099788123952e-10,6.3465009406637033e-10,4.8962687881116615e-10
3.655,1.4709360352214902e-10,2.3378006958341183e-10,3.0431037790867549e-10,3.6712550348597952e-10,4.5142810384316904e-10,6.3427337334590995e-10,4.9213731032888425e-10
3.6575,1.4696536947894338e-10,2.333814112608026e-10,3.0375739083122801e-10,3.6656471188359124e-10,4.5090171856432447e-10,6.3392106682232925e-10,4.9465602791485141e-10
3.66,1.4684588601805211e-10,2.3299348972303798e-10,3.03217929192061e-10,3.6601858106898745e-10,4.5039195148787462e-10,6.3359232274014174e-10,4.9718151715801998e-10
3.6625,1.4673449356629671e-10,2.3261625581283315e-10,3.0269227528626975e-10,3.6548744390124321e-10,4.498990552715103e-10,6.3328654217332574e-10,4.9971273943397181e-10
3.665,1.4663059926071643e-10,2.3224971790336298e-10,3.0218077418433444e-10,3.6497162095924704e-10,4.4942337087963359e-10,6.3300385258344984e-10,5.0224949627233088e-10
3.6675,1.4653361226843345e-10,2.3189386563297863e-10,3.0168378356339236e-10,3.6447148724502038e-10,4.4896519435490366e-10,6.3274453243014884e-10,5.0479164476321072e-10
3.67,1.4644290367998815e-10,2.315486438627398e-10,3.0120162854088708e-10,3.639872831825396e-10,4.4852452386237221e-10,6.3250829949743173e-10,5.0733826439603144e-10
3.6725,1.4635782058686402e-10,2.3121398539310325e-10,3.0073458864502866e-10,3.6351916949999907e-10,4.4810105036101285e-10,6.3229384465647185e-10,5.0988721758068531e-10
3.675,1.46277738960092e-10,2.3088987294114536e-10,3.0028297469708593e-10,3.6306731590385472e-10,4.4769450841755837e-10,6.320995765431412e-10,5.1243604337825678e-10
3.6775,1.4620213009251446e-10,2.3057640395454339e-10,2.9984721610547954e-10,3.6263202999747019e-10,4.4730502482447211e-10,6.3192466183005139e-10,5.1498306256413861e-10
3.68,1.4613058769881785e-10,2.3027381496174577e-10,2.9942788582014007e-10,3.6221379138456444e-10,4.4693283232535098e-10,6.3176860551691268e-10,5.1752704595442812e-10
3.6825,1.4606282110829299e-10,2.2998245234916499e-10,2.9902569858361411e-10,3.6181322443266692e-10,4.4657826020226838e-10,6.316309148235155e-10,5.2006661601731445e-10
3.685,1.4599860224554647e-10,2.2970270704853129e-10,2.9864141436080477e-10,3.6143100528162216e-10,4.462416932283683e-10,6.3151105310365688e-10,5.2260013025782475e-10
