Physical Time (s),anabla_vol Monitor (kg-m/s^3): cv1,anabla_vol Monitor (kg-m/s^3): cv2,anabla_vol Monitor (kg-m/s^3): cv3,anabla_vol Monitor (kg-m/s^3): cv4,anabla_vol Monitor (kg-m/s^3): cv5,anabla_vol Monitor (kg-m/s^3): cv6,anabla_vol Monitor (kg-m/s^3): cv7
6.02,4.7705188222434659e-10,6.1900495191691689e-10,7.0463527809983029e-10,7.4357419154621263e-10,7.6350331268880617e-10,7.8196065063869268e-10,7.9619389406000322e-10
6.0225,4.7800583008085827e-10,6.18148486934255e-10,7.0471420341906921e-10,7.4363721170762898e-10,7.635542659438385e-10,7.8205175480338699e-10,7.9629939343345074e-10
6.025,4.7897267137260723e-10,6.1756566828076022e-10,7.049176412845687e-10,7.4380560039838164e-10,7.6370134590224814e-10,7.8223212941149209e-10,7.9649451196326473e-10
6.0275,4.7994154378899006e-10,6.1723599925910197e-10,7.0523996703719746e-10,7.4407768130835962e-10,7.6394432360822249e-10,7.825006925968804e-10,7.9677794081133642e-10
6.03,4.8090001440140747e-10,6.1709628276813918e-10,7.0567246960785295e-10,7.4444919008044276e-10,7.6428115705293174e-10,7.8285508696974043e-10,7.971470558011146e-10
6.0325,4.8183514394903647e-10,6.1706076297574422e-10,7.0620303656010893e-10,7.4491368280435736e-10,7.6470863707979175e-10,7.8329226335947911e-10,7.9759858564105962e-10
6.035,4.8273118031743917e-10,6.170438584280057e-10,7.0681490511850086e-10,7.4546189670653905e-10,7.6522128223968972e-10,7.8380744707683235e-10,7.9812748774052617e-10
6.0375,4.8357264723570925e-10,6.169813448254206e-10,7.0749007231778448e-10,7.4608282894606867e-10,7.6581195760558542e-10,7.8439518084714382e-10,7.9872810858542463e-10
6.04,4.8434240473627421e-10,6.1684526644563326e-10,7.082090276045961e-10,7.4676484647207749e-10,7.6647166525759802e-10,7.8504866914398456e-10,7.9939347092820637e-10
6.0425,4.8502498734780744e-10,6.1664158261522762e-10,7.0895502122427026e-10,7.4749577761624164e-10,7.6719038398157934e-10,7.8576007673164844e-10,8.0011556025526256e-10
6.045,4.8560565034049225e-10,6.1640168001447214e-10,7.0971417862434501e-10,7.482619317712685e-10,7.6795651302806593e-10,7.865200396169563e-10,8.0088488071863141e-10
6.0475,4.8607209565485261e-10,6.1616889652695441e-10,7.1047646822842801e-10,7.4905032374179875e-10,7.6875759840355331e-10,7.8731876537523446e-10,8.0169151689532212e-10
6.05,4.8641430597465784e-10,6.1598497407912062e-10,7.112339194339045e-10,7.4984770411486615e-10,7.6958059010570653e-10,7.8814487044627667e-10,8.0252410632593704e-10
6.0525,4.8662455228615363e-10,6.1588378335704193e-10,7.1197999895729102e-10,7.5064079983409688e-10,7.7041207751003259e-10,7.8898653969006243e-10,8.0337077203596074e-10
6.055,4.8669913268966465e-10,6.1589152312565433e-10,7.1270845460144314e-10,7.5141749906489259e-10,7.7123829743338821e-10,7.8983149746050404e-10,8.0421929487422802e-10
6.0575,4.8663680837832559e-10,6.1602692131255212e-10,7.1341296803277499e-10,7.5216637096454704e-10,7.7204473543139915e-10,7.9066661694981219e-10,8.0505669080617534e-10
6.06,4.8644036565208922e-10,6.1630154714670718e-10,7.140873235749217e-10,7.5287721973005252e-10,7.7281753945601845e-10,7.9147877765263015e-10,8.058703137580006e-10
6.0625,4.8611605227158743e-10,6.167167357392647e-10,7.1472509108407853e-10,7.5354072210822516e-10,7.7354348996632076e-10,7.9225476108738044e-10,8.0664716639024741e-10
6.065,4.8567272508983169e-10,6.1727482521734767e-10,7.1532080973426374e-10,7.5414900144654276e-10,7.7421062659638615e-10,7.9298224436348913e-10,8.0737502505810264e-10
6.0675,4.8512163694620907e-10,6.1796989235226882e-10,7.1587069808100865e-10,7.5469533067608146e-10,7.7480806458534222e-10,7.9364917582248521e-10,8.080421421428593e-10
6.07,4.844751030098911e-10,6.1878345334221052e-10,7.1637225271322104e-10,7.5517416154714684e-10,7.7532636496906643e-10,7.9424437964456743e-10,8.0863756201225736e-10
6.0725,4.837471522936633e-10,6.1968528493627322e-10,7.1682493337456494e-10,7.5558152647728591e-10,7.7575829874210302e-10,7.9475827468711255e-10,8.0915191171305369e-10
6.075,4.8295137231456434e-10,6.2063869795426544e-10,7.1722966244467714e-10,7.559139560623167e-10,7.7609738668113755e-10,7.9518205404497427e-10,8.0957656445598069e-10
6.0775,4.8209974911723765e-10,6.2160704912403908e-10,7.1758823870122368e-10,7.5616924764914738e-10,7.7633959719490895e-10,7.9550911420852522e-10,8.0990491437605274e-10
6.08,4.8120562644305979e-10,6.225577454367844e-10,7.1790091828770267e-10,7.5634555026965189e-10,7.7648272576032625e-10,7.9573431702670985e-10,8.1013186306446138e-10
6.0825,4.8028119338328177e-10,6.2346512200590398e-10,7.1816803081871227e-10,7.5644103079688684e-10,7.7652649582070545e-10,7.9585457607998542e-10,8.1025441071423207e-10
6.085,4.793388746298108e-10,6.2431101580818447e-10,7.1838993412087612e-10,7.5645358698825263e-10,7.7647238853273308e-10,7.9586858754405019e-10,8.1027125682003717e-10
6.0875,4.7839013508685388e-10,6.2508404532487105e-10,7.1856520541066713e-10,7.5638139921989295e-10,7.7632325547608782e-10,7.9577697906013971e-10,8.1018305417262547e-10
6.09,4.7744745177175517e-10,6.2577883398606709e-10,7.1869040270075757e-10,7.5622219586019821e-10,7.7608376331836187e-10,7.9558261236474497e-10,8.0999258497098059e-10
6.0925,4.7652459975938117e-10,6.2639430156772581e-10,7.1876020027495573e-10,7.5597252044305715e-10,7.7575925867123819e-10,7.952897179931722e-10,8.0970400686762199e-10
6.095,4.7563448085130455e-10,6.2693264146123327e-10,7.1876941758490588e-10,7.5562913794822492e-10,7.7535643516066581e-10,7.9490434563984833e-10,8.0932329879759896e-10
6.0975,4.7478809739826591e-10,6.2739828570325865e-10,7.1871412256301514e-10,7.5519053151587789e-10,7.7488343297366797e-10,7.9443429404362734e-10,8.0885811776485566e-10
6.1,4.7399529200228924e-10,6.277969212452112e-10,7.1859183465284181e-10,7.5465912722272714e-10,7.7434857610692615e-10,7.9388874411644489e-10,8.0831756513477871e-10
6.1025,4.7326492457634724e-10,6.2813441975372209e-10,7.1840032759517269e-10,7.5404300263974358e-10,7.7376001151846431e-10,7.9327749075767403e-10,8.0771140582915111e-10
6.105,4.7260463396370882e-10,6.2841659924867634e-10,7.1813626469134807e-10,7.5335705454821699e-10,7.731260902040896e-10,7.9261139170191615e-10,8.0705041398499356e-10
6.1075,4.7202102533024887e-10,6.2864781457504897e-10,7.1779239217238883e-10,7.5262035762783996e-10,7.7245533429823614e-10,7.9190190352662696e-10,8.0634602575543529e-10
6.11,4.7152390070129121e-10,6.2883112742028233e-10,7.1735505711281914e-10,7.5185280546394733e-10,7.7175684476608546e-10,7.9116110894909822e-10,8.0561025834674068e-10
6.1125,4.7112724677518361e-10,6.2896612587296046e-10,7.1680230339022296e-10,7.510718928097908e-10,7.7103960711401573e-10,7.9040092195993544e-10,8.04855034450608e-10
6.115,4.7084561196157411e-10,6.2904894432102903e-10,7.1610570344472759e-10,7.5029152515256092e-10,7.703128752410277e-10,7.8963315310990552e-10,8.0409232188583299e-10
6.1175,4.7068886283944784e-10,6.2907144571891839e-10,7.1523752737779192e-10,7.4952248087069093e-10,7.6958596827212895e-10,7.8886942786256192e-10,8.0333390726376108e-10
6.12,4.7065863076166822e-10,6.2902075270551226e-10,7.141838631886868e-10,7.48771978984611e-10,7.688677410840048e-10,7.8812067355414761e-10,8.0259080560058832e-10
6.1225,4.7074764687834623e-10,6.2887953088513307e-10,7.1296319543451027e-10,7.4804646870347732e-10,7.6816714569201046e-10,7.8739778318836149e-10,8.0187403276121171e-10
6.125,4.7094347866799873e-10,6.2862317245596717e-10,7.1163258239782906e-10,7.4735220776781686e-10,7.6749216456927396e-10,7.8671053833222862e-10,8.0119336773440433e-10
6.1275,4.7123592108336511e-10,6.2822437459572962e-10,7.1027570409077987e-10,7.4669590419523471e-10,7.6685075658411069e-10,7.8606831794731752e-10,8.0055829358170602e-10
6.13,4.716213328934935e-10,6.2765636981557351e-10,7.0898267730690487e-10,7.4608372986139487e-10,7.6625047561649095e-10,7.8547938213682165e-10,7.9997709966128284e-10
6.1325,4.7210152619398726e-10,6.2689867800166387e-10,7.078297686346644e-10,7.4552213617556564e-10,7.6569946016166555e-10,7.8495171911756938e-10,7.9945781851438151e-10
6.135,4.7267712663906643e-10,6.2594395186630871e-10,7.0686272566042061e-10,7.4501726435832198e-10,7.6520506439030091e-10,7.8449181537585502e-10,7.990071026281833e-10
6.1375,4.7334360877969146e-10,6.2480652075322947e-10,7.0609482790019302e-10,7.4457688158296829e-10,7.6477519073332177e-10,7.841056274615692e-10,7.9863098798463526e-10
6.14,4.7409078600331336e-10,6.2352733299066997e-10,7.0551456355758307e-10,7.4420923136517696e-10,7.6441697507472429e-10,7.8379774505434433e-10,7.9833418776843661e-10
6.1425,4.7490561175903158e-10,6.2217730038620978e-10,7.051021717584519e-10,7.439239855982888e-10,7.6413798984952173e-10,7.8357241066105565e-10,7.9812109636942444e-10
6.145,4.7577472371698699e-10,6.2084904038757573e-10,7.0484065122914202e-10,7.4372967325831288e-10,7.6394469120777019e-10,7.8343274696854353e-10,7.9799482532221781e-10
6.1475,4.7668531235071529e-10,6.1964370845927139e-10,7.0471888039064183e-10,7.4363357795946699e-10,7.638424051788325e-10,7.8338117082800064e-10,7.9795771744919976e-10
6.15,4.7762593020106899e-10,6.1864932535068231e-10,7.0472874347890057e-10,7.4364068781187091e-10,7.6383481584863632e-10,7.834188610935138e-10,7.9801083334248444e-10
6.1525,4.78585447216664e-10,6.1791940437375728e-10,7.0486559633575161e-10,7.4375331824634303e-10,7.6392390805684276e-10,7.8354605082585002e-10,7.9815413639229179e-10
6.155,4.7955303573676506e-10,6.1746047120840539e-10,7.0512488609281745e-10,7.4397118190761306e-10,7.6411039949034671e-10,7.837621465788253e-10,7.9838676947643309e-10
6.1575,4.8051697756869987e-10,6.172296011201585e-10,7.054996736093302e-10,7.4429137318087096e-10,7.6439336469236862e-10,7.8406576808640496e-10,7.9870709560754618e-10
6.16,4.8146474878177159e-10,6.1715035455953275e-10,7.0597966743929114e-10,7.4470830835052299e-10,7.6476981320567179e-10,7.8445409196020881e-10,7.9911199710065612e-10
6.1625,4.8238230956238051e-10,6.1713268988652489e-10,7.0655051605275868e-10,7.4521408257689305e-10,7.6523548316220463e-10,7.8492339433314275e-10,7.9959749681938533e-10
6.165,4.8325342337155591e-10,6.1710001541988684e-10,7.0719471886207095e-10,7.4579824727182393e-10,7.657839494901744e-10,7.8546851166794638e-10,8.0015812696476538e-10
6.1675,4.840619847980351e-10,6.1700320176601575e-10,7.0789309844024981e-10,7.4644949330416101e-10,7.6640691323332848e-10,7.8608352836047545e-10,8.0078774253631396e-10
6.17,4.847915560168359e-10,6.1683221950147023e-10,7.0862697906521338e-10,7.4715592937241269e-10,7.6709429559497425e-10,7.8676078459617473e-10,8.0147851586031003e-10
6.1725,4.8542677460820286e-10,6.166063571788598e-10,7.0938102057499824e-10,7.4790451431332111e-10,7.6783558139217626e-10,7.8749206518477181e-10,8.0222198607078572e-10
6.175,4.859539819235349e-10,6.1636477946829401e-10,7.1014311828243549e-10,7.4868179863804164e-10,7.6861815098749308e-10,7.8826747214239087e-10,8.0300811075250488e-10
6.1775,4.8636193510725948e-10,6.1615140310424384e-10,7.1090449066216805e-10,7.494750195419864e-10,7.6942931443413975e-10,7.8907671822408437e-10,8.0382652852308779e-10
6.18,4.8664169148007837e-10,6.1600424481044529e-10,7.1165799795287179e-10,7.5027083646718611e-10,7.7025571229588736e-10,7.8990811973963892e-10,8.0466552615071131e-10
6.1825,4.8678721068674107e-10,6.1595361541620699e-10,7.1239725782958337e-10,7.5105666682919435e-10,7.7108358181867839e-10,7.9074953817502233e-10,8.0551290703108301e-10
6.185,4.8679601847123443e-10,6.1602200081051636e-10,7.1311589394208659e-10,7.5182074591420322e-10,7.7189848381730653e-10,7.9158828052773042e-10,8.0635610413573421e-10
6.1875,4.8666893000839943e-10,6.162250960602305e-10,7.1380779874935933e-10,7.5255247893979479e-10,7.7268617678988233e-10,7.9241116688667529e-10,8.0718204917786512e-10
6.19,4.8641028994728794e-10,6.1656861857330548e-10,7.1446655070491127e-10,7.5324220357591136e-10,7.7343315057183963e-10,7.9320513549204946e-10,8.0797818046435613e-10
6.1925,4.8602781513435286e-10,6.1705421426145398e-10,7.1508608486243624e-10,7.5388145219094733e-10,7.7412680630266991e-10,7.9395715559454678e-10,8.087317863193036e-10
6.195,4.8553139279872938e-10,6.1768138557926481e-10,7.1566142057948614e-10,7.5446270067687479e-10,7.7475534977340048e-10,7.9465481000373127e-10,8.0943051820135439e-10
6.1975,4.8493311739887126e-10,6.1843852452062416e-10,7.1618971628006454e-10,7.5497997854970912e-10,7.7530901728958707e-10,7.9528660100247766e-10,8.1006319663029291e-10
6.2,4.842458329622962e-10,6.1930051391888491e-10,7.1666876945402095e-10,7.5542809041581027e-10,7.7577915214881487e-10,7.9584167230756374e-10,8.1061929107585197e-10
6.2025,4.8348374664397339e-10,6.2023336039502942e-10,7.1709892326207368e-10,7.5580334333007695e-10,7.7615907811542797e-10,7.9631072656124151e-10,8.1108966671121034e-10
6.205,4.8265960308031766e-10,6.2119964801104357e-10,7.1748190480287365e-10,7.5610283066029847e-10,7.7644383086016688e-10,7.9668600845021702e-10,8.1146674184807953e-10
6.2075,4.817861527003045e-10,6.2216437640805248e-10,7.1781892069893056e-10,7.5632457934647734e-10,7.7663066598260992e-10,7.9696185991872053e-10,8.1174488293955407e-10
6.21,4.8087621725153216e-10,6.2309806306599849e-10,7.1811012690451652e-10,7.5646674375418788e-10,7.7671862599923052e-10,7.9713398175170008e-10,8.1191985270456181e-10
6.2125,4.7994226134767051e-10,6.2397863757834613e-10,7.1835606943829541e-10,7.5652695794482404e-10,7.7670851716442282e-10,7.9720027950660507e-10,8.1198960481312677e-10
6.215,4.7899610935741481e-10,6.2479124123885932e-10,7.185562443765102e-10,7.5650303096581503e-10,7.7660238384131038e-10,7.9715986740487872e-10,8.1195329752691556e-10
6.2175,4.7804959389077476e-10,6.2552764352341577e-10,7.1870837061871028e-10,7.5639300851378172e-10,7.7640435093119306e-10,7.9701482651113057e-10,8.1181302002401091e-10
6.22,4.7711559087286704e-10,6.261847799038417e-10,7.1880801362826154e-10,7.5619391256541888e-10,7.7611948470022942e-10,7.9676865858027461e-10,8.115721971476395e-10
6.2225,4.7620810783602387e-10,6.2676325802798225e-10,7.1884964520504011e-10,7.5590197380123275e-10,7.7575369701103898e-10,7.964264897912773e-10,8.1123585136413943e-10
6.225,4.7533912466481283e-10,6.272666782837958e-10,7.1882882109978998e-10,7.5551473025420975e-10,7.7531478485861208e-10,7.9599547118345053e-10,8.1081103727927775e-10
6.2275,4.7451880623050094e-10,6.2770014249098619e-10,7.1874207240631644e-10,7.550320398111247e-10,7.748104387885324e-10,7.954838904396622e-10,8.1030588587788455e-10
6.23,4.7375659050340427e-10,6.2806967420521879e-10,7.1858746415517581e-10,7.544592912355316e-10,7.7424908408426138e-10,7.9490157561631284e-10,8.0973011690340675e-10
6.2325,4.7306098893116672e-10,6.2838113062382335e-10,7.1836226194380064e-10,7.5380794519707242e-10,7.7363840312852646e-10,7.9425867693298936e-10,8.0909382688588642e-10
6.235,4.7243880412389995e-10,6.2863986525781662e-10,7.1806192936337007e-10,7.530960088171334e-10,7.7298696100964212e-10,7.9356679136431691e-10,8.0840852585796533e-10
6.2375,4.718976096804836e-10,6.2884974970416948e-10,7.1767616543926922e-10,7.5234333593510367e-10,7.7230322580799561e-10,7.9283761737420156e-10,8.076858683540745e-10
6.24,4.7144904504751837e-10,6.2901217797715419e-10,7.1718721623028814e-10,7.515688284299632e-10,7.7159595646153278e-10,7.9208311654339323e-10,8.0693773779273365e-10
6.2425,4.7110855049144888e-10,6.2912553195120493e-10,7.1656968089481592e-10,7.507885018876188e-10,7.7087442671192122e-10,7.9131554739928205e-10,8.0617642897893293e-10
6.245,4.7088841303178431e-10,6.291835431421611e-10,7.1579355305600953e-10,7.5001414318971558e-10,7.7014711438498909e-10,7.9054588570539739e-10,8.0541308768709043e-10
6.2475,4.7079528036335153e-10,6.2917590425072817e-10,7.1483623747908404e-10,7.4925480919938222e-10,7.6942360639079641e-10,7.8978589947057551e-10,8.0465964779651408e-10
6.25,4.7082645429054491e-10,6.2908804442604359e-10,7.1369785266462479e-10,7.4851725553944831e-10,7.6871272885611332e-10,7.8904642477903429e-10,8.0392705221347176e-10
6.2525,4.7097107975655633e-10,6.2889882658624332e-10,7.1241639998206651e-10,7.4780756451650687e-10,7.6802290474620787e-10,7.8833772776447668e-10,8.0322572141146779e-10
6.255,4.7121726815935149e-10,6.2858199074758453e-10,7.110645413885704e-10,7.4713262067978982e-10,7.6736221583646961e-10,7.876695700437477e-10,8.0256540888368189e-10
6.2575,4.7155738886706296e-10,6.2810990075796988e-10,7.0973146047455422e-10,7.4649867689314671e-10,7.6673832126749583e-10,7.8705053290251222e-10,8.0195477751011201e-10
6.26,4.7199096143541218e-10,6.2745767048481478e-10,7.0850287372963532e-10,7.4591209265486354e-10,7.6615933967788328e-10,7.8648907826172727e-10,8.0140232329951721e-10
6.2625,4.7251999722890497e-10,6.2661008181331196e-10,7.0744133848874615e-10,7.453787745342363e-10,7.6563294035875055e-10,7.8599195309383612e-10,8.0091485616046688e-10
6.265,4.7314304609222882e-10,6.2556910273266877e-10,7.0657627862110597e-10,7.4490604726363375e-10,7.6516739094821235e-10,7.8556602240468028e-10,8.0049939303719984e-10
6.2675,4.7385250722431872e-10,6.2436114534748176e-10,7.0590636163411661e-10,7.4450183435264491e-10,7.647702420246823e-10,7.8521607719763762e-10,8.0016084211931911e-10
6.27,4.7463676443606692e-10,6.2304134891702161e-10,7.0541417947047077e-10,7.4417541800686859e-10,7.6444926076391742e-10,7.8494684490036772e-10,7.9990408533696815e-10
6.2725,4.754820694813221e-10,6.2169230342571852e-10,7.0508043285477603e-10,7.4393605313984371e-10,7.642116952351054e-10,7.84761761096447e-10,7.9973273441787182e-10
6.275,4.7637545783515915e-10,6.2041333247366385e-10,7.0489132036670035e-10,7.4379172167359274e-10,7.6406352248558893e-10,7.8466359778637635e-10,7.9964960360674922e-10
6.2775,4.7730459175559166e-10,6.1930198779769903e-10,7.0483738034567457e-10,7.4374865204600056e-10,7.6400925890947894e-10,7.846540580102048e-10,7.9965633527772694e-10
6.28,4.7825840012648881e-10,6.1843252875382739e-10,7.0491259250792886e-10,7.4381038317629784e-10,7.6405152905337663e-10,7.8473366044691235e-10,7.9975332669918095e-10
6.2825,4.7922573009446693e-10,6.1783752679997918e-10,7.0511272034311501e-10,7.439780663130783e-10,7.641918753799406e-10,7.8490256829768352e-10,7.9994044895014006e-10
6.285,4.8019576169843588e-10,6.1749888598620121e-10,7.0543232358949889e-10,7.4424990216295525e-10,7.6442989035198918e-10,7.8515960612468646e-10,8.0021623317305988e-10
6.2875,4.8115604581334383e-10,6.1735477916720545e-10,7.058627330590038e-10,7.4462137205080486e-10,7.647632360379028e-10,7.8550253192229074e-10,8.0057813175447746e-10
6.29,4.8209366655363919e-10,6.1731958761519334e-10,7.0639196999791826e-10,7.4508587671490556e-10,7.6518841012960097e-10,7.8592838544659495e-10,8.0102283574746212e-10
6.2925,4.8299296153477888e-10,6.1730656998519702e-10,7.0700332533474362e-10,7.4563398631976316e-10,7.6569967180903235e-10,7.8643249035739669e-10,8.0154539398088138e-10
6.295,4.8383835440747664e-10,6.1724985940228395e-10,7.0767879567595079e-10,7.4625464416517934e-10,7.6628944875841894e-10,7.8700954173425578e-10,8.0214014305478016e-10
6.2975,4.8461263590456449e-10,6.1711963325276496e-10,7.0839869839790548e-10,7.4693623157599482e-10,7.6694824425150222e-10,7.8765267786496072e-10,8.0279994189306073e-10
