Physical Time (s),ev_top Monitor (kg-m/s^3): top_cv1,ev_top Monitor (kg-m/s^3): top_cv2,ev_top Monitor (kg-m/s^3): top_cv3,ev_top Monitor (kg-m/s^3): top_cv4,ev_top Monitor (kg-m/s^3): top_cv5,ev_top Monitor (kg-m/s^3): top_cv6,ev_top Monitor (kg-m/s^3): top_cv7
0.10562461,2.1633939997446849e-05,2.9222324331412945e-05,4.9234627751438312e-05,9.1470597352325404e-05,0.00011660922016407016,0.00011072590544538349,0.0016297067565881102
0.10567525,2.1669715939749927e-05,2.9291343362255042e-05,4.9347530587245635e-05,9.1566465418183835e-05,0.00011675725754012068,0.00011088862272654402,0.0016455184711429832
0.10572588,2.1719596578191155e-05,2.9384210566792981e-05,4.9505123082522684e-05,9.1724825586998537e-05,0.00011696600834271572,0.00011111026343677661,0.0016610291056008012
0.10577652,2.1787298485104017e-05,2.9505243180211309e-05,4.971161695996967e-05,9.1952098838081318e-05,0.0001172436361067532,0.00011139888461088725,0.0016762353878268228
0.10582715,2.187369339534133e-05,2.9655362453071747e-05,4.9967037538255515e-05,9.2249595871151795e-05,0.00011759314154669317,0.00011175742780608893,0.0016911329608316592
0.10587779,2.1977109383281817e-05,2.9832484328107549e-05,5.0267791443176598e-05,9.2614057876362778e-05,0.0001180128074567413,0.00011218415898777445,0.00170571431053864
0.10592842,2.2093939096095754e-05,3.0032249738100645e-05,5.0607607974392962e-05,9.3038628587927084e-05,0.00011849709407522568,0.00011267356343813589,0.0017199739848477635
0.10597906,2.2219441842112951e-05,3.0248912435669191e-05,5.0978635832927181e-05,9.3514055437872256e-05,0.00011903778006321132,0.00011321747823251259,0.0017339009697482013
0.10602969,2.2348312966206983e-05,3.0475957264252941e-05,5.1372237664360952e-05,9.402964857248183e-05,0.00011962488299973508,0.00011380601017143177,0.0017474780397183629
0.10608033,2.2475020126599576e-05,3.0706446738509298e-05,5.1779435624185331e-05,9.457392816183758e-05,0.00012024728765462811,0.00011442815514456554,0.0017606897432499392
0.10613096,2.2593923180843022e-05,3.0933095944978027e-05,5.2190985558800518e-05,9.5134896653475075e-05,0.00012089300799921496,0.00011507204869433838,0.0017735223686092998
0.1061816,2.2699212948738064e-05,3.1148134233555031e-05,5.2597153832392826e-05,9.5700005135331608e-05,0.00012154916629462522,0.00011572491663048638,0.0017859674954246942
0.10623223,2.2784784217084572e-05,3.1343088948936075e-05,5.2987344523443417e-05,9.6255905615621847e-05,0.00012220176705287272,0.00011637285430773271,0.0017980155569537336
0.10628287,2.2844165905941454e-05,3.1508665580699141e-05,5.3349804016813136e-05,9.6788223913529491e-05,0.00012283550528398605,0.0001170006484326393,0.0018096423870206286
0.1063335,2.2870647478729259e-05,3.1634892488175902e-05,5.3671627082818826e-05,9.7281562762877185e-05,0.00012343381437655577,0.00011759184155731802,0.0018208214382757384
0.10638413,2.2857026704370887e-05,3.1710952834905493e-05,5.3938510369526972e-05,9.7719219916320252e-05,0.00012397865722349412,0.00011812851771424973,0.0018315295136810152
0.10643477,2.2797589545331023e-05,3.1727327195711554e-05,5.413691255570972e-05,9.8085282452239095e-05,0.00012445268178063997,0.0001185934683263048,0.0018417571716090205
0.1064854,2.2687366300436558e-05,3.1675278799313033e-05,5.4253676065373386e-05,9.8364197148471954e-05,0.00012483886418264154,0.00011896983298874983,0.001851495137469903
0.10653604,2.252227700999422e-05,3.1547332292377697e-05,5.4276724618125662e-05,9.8541424298253179e-05,0.00012512120020133425,0.00011924177875778521,0.0018607209950320142
0.10658667,2.2299545739606901e-05,3.1337883420319755e-05,5.4195939255660612e-05,9.8604307416126185e-05,0.00012528559701443007,0.00011939536780591806,0.0018694170256874977
0.10663731,2.2018469241730268e-05,3.1043945425974705e-05,5.4004185187433584e-05,9.8543145673134466e-05,0.00012532098512164924,0.00011941968427147916,0.0018775753537183431
0.10668794,2.1680238313642945e-05,3.0665209809848374e-05,5.3697600760500602e-05,9.835156005106254e-05,0.00012521969039218969,0.00011930719348124685,0.0018852066479516211
0.10673858,2.1287647377488843e-05,3.0203819429594764e-05,5.3275542977445186e-05,9.8026577784470441e-05,0.00012497757106472141,0.00011905387510673237,0.0018923202250362154
0.10678921,2.0844724351695255e-05,2.9663972038980232e-05,5.2740280663376613e-05,9.7568475023795105e-05,0.00012459392050296261,0.00011865912454498705,0.0018989208337441413
0.10683985,2.0356496096703146e-05,2.9051599874543987e-05,5.2096705909808042e-05,9.6980639326504399e-05,0.00012407137767406884,0.00011812566454847472,0.0019050251074851604
0.10689048,1.9828911843466016e-05,2.8374198010772787e-05,5.1352143772728957e-05,9.6269469185564948e-05,0.0001234158881741527,0.00011745951129573724,0.0019106529416990316
0.10694112,1.9268959545913957e-05,2.7640879491457739e-05,5.0516348181309151e-05,9.5444401328806752e-05,0.00012263673798397815,0.00011667001327488773,0.0019158400137364057
0.10699175,1.8684854853900133e-05,2.6862597533975866e-05,4.9601694982867555e-05,9.4518057778528752e-05,0.0001217467195849085,0.00011577002228038289,0.0019206303105924654
0.10704239,1.8086157579864761e-05,2.6052321342888429e-05,4.8623372738704002e-05,9.3506319426590466e-05,0.00012076220492837723,0.00011477597639592333,0.0019250684149975993
0.10709302,1.7483695997507784e-05,2.5224982284176471e-05,4.7599297226635288e-05,9.2428170160865721e-05,0.00011970292355751302,0.00011370768496632857,0.0019291986889130698
0.10714366,1.6889313126253798e-05,2.4397221741092105e-05,4.6549964519797721e-05,9.130531366339408e-05,0.00011859150078473199,0.0001125878812119274,0.0019330703705683063
0.10719429,1.6315374390097912e-05,2.3586747948639243e-05,4.5497900539343957e-05,9.0161642151885031e-05,0.0001174528243013655,0.00011144158808151601,0.0019367439823330245
0.10724493,1.5773966842134144e-05,2.2811314152310887e-05,4.4466413160147795e-05,8.902220109567626e-05,0.00011631292106935114,0.0001102949997015534,0.0019402851389106336
0.10729556,1.5276118280281214e-05,2.2087604069701351e-05,4.3478199104783922e-05,8.7911933031139402e-05,0.00011519763710578015,0.0001091741503071748,0.001943748639214402
0.1073462,1.4831043441634734e-05,2.143013294471832e-05,4.2554339381373095e-05,8.6854170727918679e-05,0.00011413109088205303,0.00010810333039930926,0.0019471817280092905
0.10739683,1.4445563872693466e-05,2.085035771341299e-05,4.1713176702505586e-05,8.5869725996049452e-05,0.0001131347353415439,0.00010710412772343229,0.0019506285862183573
0.10744747,1.4123733070922193e-05,2.0356073314820458e-05,4.0969206187565184e-05,8.4975782515536789e-05,0.00011222622971773999,0.00010619429139217906,0.0019541333222134623
0.1074981,1.3866662809665536e-05,1.9950940961212198e-05,4.0332124919894171e-05,8.4185043064742576e-05,0.00011141858824376694,0.00010538686056459819,0.0019577318657601271
0.10754874,1.3672573167721815e-05,1.9634433975768453e-05,3.9806410639852977e-05,8.3505235519618965e-05,0.00011071971238430482,0.00010468969353524466,0.0019614412797604218
0.10759937,1.3536967924637947e-05,1.940205890651669e-05,3.9391061228759648e-05,8.2938721006376291e-05,0.0001101320493923793,0.00010410511385011318,0.0019652688450282328
0.10765001,1.3453051722557635e-05,1.9245854263080131e-05,3.9079799072560077e-05,8.2482876442190023e-05,0.00010965304388244159,0.00010363037522947111,0.0019692158797697968
0.10770064,1.3412014053732976e-05,1.9154796113185547e-05,3.8862281845662038e-05,8.2129586454116022e-05,0.00010927468570470894,0.00010325722019427333,0.0019732771923086007
0.10775128,1.3403713844598175e-05,1.9115658065547129e-05,3.8724639119502117e-05,8.1867282706639085e-05,0.00010898556542131475,0.00010297395206318773,0.0019774435450221994
0.10780191,1.3417444704945794e-05,1.9114194688022641e-05,3.8650475895324441e-05,8.1679867371597711e-05,0.00010876976578688069,0.00010276435705363921,0.0019816866757406655
0.10785255,1.3442433669833067e-05,1.9135624170002283e-05,3.8621314494264278e-05,8.1548964708596115e-05,0.00010860905993615564,0.00010260991312525639,0.0019859720075158468
0.10790318,1.3468350185008907e-05,1.9165486845618886e-05,3.8618437673895053e-05,8.1455322955639985e-05,0.0001084842586331087,0.00010249116186853146,0.0019902637546419435
0.10795382,1.3485959131825722e-05,1.9190546848713546e-05,3.862414615432649e-05,8.1380315920390241e-05,0.0001083766830349256,0.00010238919604537477,0.0019945367235086444
0.10800445,1.3488028603873624e-05,1.9199847525122457e-05,3.8622970577799077e-05,8.1307057142448352e-05,0.00010826930402322411,0.00010228680917803126,0.0019987697753857106
0.10805509,1.3469004564956588e-05,1.9184445991599383e-05,3.8601465134211643e-05,8.1220296231206921e-05,0.00010814670030032378,0.00010216845253887518,0.0020029344128027256
0.10810572,1.342513668545169e-05,1.9137798592210037e-05,3.8548742663308425e-05,8.1107180311092196e-05,0.00010799588368522834,0.00010202106609775283,0.0020070010523306299
0.10815636,1.3353517131316946e-05,1.9054952183866982e-05,3.8455833093566264e-05,8.0956876600878436e-05,0.00010780598799298272,0.00010183376956637615,0.0020109491902995458
0.108207,1.3253646618988297e-05,1.8933468698338675e-05,3.8316759556623615e-05,8.076183464692595e-05,0.00010756957975264722,0.00010159916091788171,0.0020147786769428447
0.10825763,1.3126911015047472e-05,1.877353908887961e-05,3.8128785384980329e-05,8.0518124287854846e-05,0.00010728303485040046,0.00010131369422194876,0.0020185010053636256
0.10830827,1.297606222319777e-05,1.8577636299115487e-05,3.7892177131376741e-05,8.0225210700936298e-05,0.00010694633998083815,0.00010097748163417153,0.0020221200799883481
0.1083589,1.2804825923652048e-05,1.8350073342480308e-05,3.7609863346226228e-05,7.9885586861406298e-05,0.00010656273532423367,0.00010059393587849232,0.0020256434605074127
0.10840954,1.2617698731087355e-05,1.8096579397081827e-05,3.7287088757332719e-05,7.9504398552080149e-05,0.00010613833538561368,0.00010016939366515331,0.0020290882264372831
0.10846017,1.2419762379728259e-05,1.7823969933171108e-05,3.6931101966428007e-05,7.9089107546510517e-05,0.00010568177397965956,9.9712760119904096e-05,0.0020324876837018802
0.10851081,1.2216454496532087e-05,1.7539809550577835e-05,3.6550799628851144e-05,7.8649120757516032e-05,0.00010520376187494131,9.9235082973904068e-05,0.0020358805525687242
0.10856144,1.2013213245811888e-05,1.7251926946395449e-05,3.6156090198358566e-05,7.8195127314180607e-05,0.00010471635833879899,9.8748811722091626e-05,0.0020392881124582374
0.10861208,1.1815092455594434e-05,1.6967809021929607e-05,3.5757025710346453e-05,7.7738161847802392e-05,0.00010423196254176575,9.8266788091987974e-05,0.0020427324773911494
0.10866271,1.1626479297958678e-05,1.6694070574655372e-05,3.536302252453548e-05,7.7288772318089062e-05,0.00010376238864309785,9.7801297604073662e-05,0.0020462348933946244
0.10871335,1.1450757584342665e-05,1.6435960398300659e-05,3.4982123601902251e-05,7.6856206175863448e-05,0.00010331797267195002,9.7363159685990487e-05,0.0020498213828149636
0.10876398,1.129020789494787e-05,1.6197202786414797e-05,3.4620636434239969e-05,7.6447922844507824e-05,0.00010290702954814581,9.6961165560350377e-05,0.0020535154294502177
0.10881462,1.1146096056726851e-05,1.5980090201703613e-05,3.4283101885551289e-05,7.6069438279294455e-05,0.0001025356467613507,9.6601858167911684e-05,0.0020573249861114444
0.10886525,1.1018897867755285e-05,1.5785793659860226e-05,3.3972566859472095e-05,7.5724470516047072e-05,0.00010220779826592287,9.6289631211630977e-05,0.0020612493491606867
0.10891589,1.0908588360247893e-05,1.5614745343544845e-05,3.3691008306965575e-05,7.541528507575972e-05,0.00010192565463508938,9.6027018644031896e-05,0.0020652811472486859
0.10896652,1.0814961082049033e-05,1.546710420916015e-05,3.3439897073720195e-05,7.5143227973684644e-05,0.00010169008471110311,9.5815188643949721e-05,0.002069423394100853
0.10901716,1.0737937067812051e-05,1.5343215251356211e-05,3.3220786339064626e-05,7.4909369172448725e-05,0.0001015012888409509,9.565455152347514e-05,0.0020736758061805178
0.10906779,1.0677802563448902e-05,1.5243918176826355e-05,3.3035744349764874e-05,7.4715039632380228e-05,0.00010135935842260163,9.5545306401468062e-05,0.0020780304977669247
0.10911842,1.063536695125858e-05,1.5170772488061537e-05,3.2887682826442861e-05,7.4562328395116e-05,0.00010126486954258401,9.5488023768910252e-05,0.0020824725717071761
0.10916906,1.0612108658440621e-05,1.5126263050989886e-05,3.2780649345956658e-05,7.4454558492039185e-05,0.0001012194732166951,9.5484246371649897e-05,0.0020869890762387445
0.10921969,1.0609949966743135e-05,1.5113496700100794e-05,3.271951582813373e-05,7.4396130322775504e-05,0.00010122585564258717,9.5536454974471334e-05,0.0020915830377063243
0.10927033,1.0631339567531114e-05,1.5136227014892884e-05,3.2709965442176936e-05,7.4392594964158563e-05,0.00010128790422224036,9.5648246494232215e-05,0.0020962549711910604
0.10932096,1.06789984121622e-05,1.519845185383144e-05,3.2757944361834654e-05,7.4450159352291759e-05,0.00010141028628450047,9.5823920945300821e-05,0.0021010023151091747
0.1093716,1.0755728996573456e-05,1.5304136942361105e-05,3.2869194097708805e-05,7.457518668270171e-05,0.00010159802668422795,9.6068079621370819e-05,0.0021058166087611074
0.10942223,1.0864157636347704e-05,1.5456781671977731e-05,3.304857936176932e-05,7.4773464313706783e-05,0.00010185585508353366,9.6384999020406145e-05,0.0021106952604792078
0.10947287,1.1006468850234835e-05,1.5659026888673939e-05,3.3299446390217543e-05,7.5049467339571738e-05,0.00010218755355146323,9.6777997060803534e-05,0.0021156459620862347
0.1095235,1.1184141463596605e-05,1.5912286703037951e-05,3.3623031114684017e-05,7.5405636871841032e-05,0.0001025953197492873,9.724882837273613e-05,0.0021206730518438235
0.10957414,1.1397746560361016e-05,1.6216474323016277e-05,3.4018055644598757e-05,7.5841807121194174e-05,0.00010307921308413026,9.779714403923258e-05,0.0021257815861753771
0.10962477,1.1646773373577635e-05,1.6569807281856946e-05,3.448048732608718e-05,7.6354762971261427e-05,0.00010363668618827011,9.842004620767695e-05,0.0021309677165307385
0.10967541,1.1929529659685245e-05,1.6968627833203806e-05,3.5003361773727515e-05,7.6937865737244682e-05,0.0001042621237157824,9.9111634048770607e-05,0.0021362300818780168
0.10972604,1.224308447312879e-05,1.740741756133084e-05,3.5577045289696528e-05,7.7581159888784017e-05,0.00010494684172992537,9.9863001726000083e-05,0.0021415686346439393
0.10977668,1.2583285865481189e-05,1.7879080883244163e-05,3.618978284702027e-05,7.8271835727038039e-05,0.00010567940594605954,0.00010066256188484408,0.0021469811525740303
0.10982731,1.2944988398530661e-05,1.8375319848103524e-05,3.6828340509497721e-05,7.8994902423372665e-05,0.00010644618112506753,0.0001014966024223634,0.002152464847508132
0.10987795,1.3322306483655385e-05,1.8887009589087761e-05,3.7478646516395808e-05,7.9733933086359755e-05,0.00010723195164828454,0.00010234990559493244,0.0021580047866151648
0.10992858,1.3708827623697407e-05,1.9404551543412774e-05,3.8126413459059464e-05,8.0471867260404776e-05,0.00010802062518199381,0.00010320644253555291,0.0021635824215263189
0.10997922,1.4097862050628747e-05,1.9918286475547353e-05,3.8757813578312428e-05,8.1191918487623932e-05,0.00010879606825687669,0.00010405019380232017,0.0021691799905400465
0.11002985,1.4482691921326456e-05,2.0418853951088607e-05,3.9360026487495278e-05,8.1878368889969167e-05,0.00010954288186834573,0.00010486591063084043,0.0021747850902239492
0.11008049,1.4856710483796627e-05,2.0897450849823237e-05,3.9921648442404968e-05,8.2517214074972101e-05,0.00011024705497851298,0.00010563973609971635,0.0021803853021045471
0.11013112,1.521358311657029e-05,2.1346108187726134e-05,4.043308946294455e-05,8.309675163389013e-05,0.00011089658627939556,0.0001063598043803787,0.0021859501920693451
0.11018176,1.5547395447737614e-05,2.1757888171490549e-05,4.0886825802575018e-05,8.3607941065635047e-05,0.00011148188671200761,0.00010701661959490623,0.0021914463371665916
0.11023239,1.5852855122974502e-05,2.212711782173414e-05,4.1277684365504287e-05,8.404475164045792e-05,0.00011199616834601787,0.00010760343311271741,0.0021968411141757068
0.11028303,1.6125504894648556e-05,2.2449632009945499e-05,4.1603085757587868e-05,8.44044284640731e-05,0.00011243576634780851,0.0001081165553841481,0.00220211902844125
0.11033366,1.6361987325601381e-05,2.2723053511322312e-05,4.1863279797230614e-05,8.4687743712156337e-05,0.00011280048410976641,0.00010855570503448482,0.0022072563849429476
0.1103843,1.6560359509437134e-05,2.2947070776648257e-05,4.2061535422738585e-05,8.4899236199846928e-05,0.00011309392918380627,0.00010892434661690449,0.002212214744349802
0.11043493,1.6720353786496778e-05,2.3123539972511707e-05,4.2204082456803908e-05,8.5047202485440904e-05,0.00011332361346137509,0.00010922979460122455,0.0022169563741950599
0.11048557,1.6843625859387246e-05,2.3256522366924766e-05,4.229993334342659e-05,8.5143548592100574e-05,0.0001135008891301453,0.00010948315212725994,0.0022214520056607189
0.1105362,1.6933840500760389e-05,2.3352334360917835e-05,4.2360656849122356e-05,8.5203501811107686e-05,0.00011364070955323353,0.00010969907176565965,0.0022256862968383613
0.11058684,1.6996754377563222e-05,2.341959100399471e-05,4.2400109590371053e-05,8.5245186515002635e-05,0.00011376123749809211,0.00010989538766697569,0.0022296437630244166
0.11063747,1.7039596279187654e-05,2.3468154244598945e-05,4.2433079468646031e-05,8.5288021855200552e-05,0.00011388225647658315,0.00011009154213493234,0.0022332974158063546
0.11068811,1.7070709698905842e-05,2.3508916512335364e-05,4.2474798348824251e-05,8.5351950961393402e-05,0.00011402440836246239,0.00011030784768814315,0.0022366165027969285
0.11073874,1.7098825368286878e-05,2.3552960228918305e-05,4.2539904951384201e-05,8.5456147669044124e-05,0.00011420790012957828,0.00011056421911839948,0.0022395780634999465
0.11078938,1.7132244851254687e-05,2.3610565186448555e-05,4.2641357024686156e-05,8.5617706316631163e-05,0.00011445114836441147,0.00011087883030892818,0.0022421693010584933
0.11084002,1.7178135733657018e-05,2.369043266831711e-05,4.2789612448923295e-05,8.5850664060890071e-05,0.00011476973755623768,0.00011126708274030264,0.0022443847756039807
0.11089065,1.7241929874877239e-05,2.3799062153391673e-05,4.2992028382335921e-05,8.616525984248535e-05,0.00011517557190148943,0.00011174076872359491,0.0022462101040643541
0.11094129,1.7326899992742285e-05,2.3940319157202726e-05,4.3252497134425977e-05,8.656744750827844e-05,0.00011567626465026803,0.00011230745951122842,0.0022476222968357291
